open,high,low,close,volume,notional,regime,label,momentum_5,barrier_hit,bars_to_barrier,max_profit,max_loss,volume_imbalance_3,volume_imbalance_5,volume_imbalance_10,cumulative_delta_20,cumulative_delta_50,cumulative_delta_100,realized_vol_15,realized_vol_30,realized_vol_60,vwap_deviation_5,vwap_deviation_10,vwap_deviation_20,bid_ask_bounce,noise_adj_momentum_5,noise_adj_momentum_10,noise_adj_momentum_20
20928.75,20930.0,20927.75,20929.0,175,73251500.0,2,1.0,-7.166575093764394e-05,tp,9.0,0.021907401213627,4.778059152372306e-05,0.045714285714285555,-0.09655172413793107,-0.23404255319148942,,,,5.712865881382592,7.615616328650182,,-4.9287134127766935e-06,-0.00012474230364655796,-0.005666021227621128,0.059444092079789616,-21.446185000906993,-184.5043712774578,-2902.38370345608
20929.0,20931.0,20928.0,20929.5,190,79532595.0,2,1.0,-3.583330347223246e-05,tp,8.0,0.0218829881268066,0.0,0.39999999999999974,0.025795356835769563,-0.16772983114446535,,,,0.22294451780967725,7.615606423604109,,2.6553973556606627e-05,-5.1243000568392356e-05,-0.004661552182704245,0.05840658280911745,-10.500404688595783,-155.92305457069102,-2840.359468265159
20952.25,20953.5,20950.0,20950.25,162,67882550.0,2,1.0,-0.00010738575349,tp,7.0,0.0208708726626173,0.0004295891457142,0.15407969639468666,0.04135472370766487,-0.16967441860465113,,,,0.3820263898385254,7.6218573873711435,,0.000870958123303982,0.0008784723532948069,-0.0016811011490586154,0.054146358127067126,28.315286538806323,15.713414298929967,-271.86259290739997
20950.5,20952.75,20948.5,20948.5,184,77094880.0,2,1.0,-0.0001431878385795,tp,6.0,0.0209561543785951,0.0003460868319927,-0.11641791044776147,0.11316062176165784,-0.16530805687203795,,,,0.38262814888692753,7.621898838079594,,0.0005647880567760297,0.0007321387264308374,-0.0007557616247592982,0.05140140368592439,28.704839710291655,14.96932277386484,-274.31062448147463
20948.75,20949.75,20946.5,20947.75,197,82534135.0,2,1.0,-0.0003221265122049,tp,5.0,0.0209927080474036,0.0003102958551634,-0.4000000000000002,-0.07841409691629961,-0.17010213556174558,,,,0.35395948898536406,5.843656532711125,,0.0003023126234204544,0.0006303376274214361,-0.00024583968234525016,0.05150781246467237,27.61055854083091,15.72031190840676,-273.4162452906957
20947.75,20948.0,20945.25,20946.25,128,53622400.0,2,1.0,-0.0004175614411834,tp,4.0,0.0210658232380497,0.0002387062123291,-0.4000000000000002,-0.2234610917537747,-0.15140562248995995,-30.508937669730386,,,0.35435350629276474,5.843658420489065,,7.325758432252675e-05,0.0004966923907511642,0.00042143061247530244,-0.03237098391448107,24.68531637900201,15.937315076255702,-273.8639085235658
20945.75,20947.5,20942.0,20945.5,328,137402480.0,2,1.0,-0.0003221611044159,tp,3.0,0.0211023847604497,0.0002029075457735,-0.40000000000000013,-0.4000000000000001,-0.17095282146160964,-28.3413089659799,,,0.3532689078328675,5.843504813494262,,-0.00010516043453174662,0.00037673409908322664,0.00036562724189853813,0.008532318711915121,22.88836084370445,15.425866014570499,3.9339370200117023
20945.0,20945.5,20942.5,20945.25,190,79591950.0,2,1.0,-0.0002386606365079,tp,2.0,0.0211145725164416,0.0001909740872035,-0.1647058823529413,-0.2519961051606622,-0.09883666821777576,-23.704691343433524,,,0.3165318582998382,5.843450065024624,,-6.136471262588193e-05,0.00030057013487697954,0.0003425183692129384,0.009255501523259175,-58.700796068212725,122.44780633460142,33.75295773922232
20945.25,20946.0,20941.25,20941.5,184,77064720.0,2,1.0,-0.0003341528033032,tp,1.0,0.0212974237757562,0.0,-0.18347578347578367,-0.2519961051606622,-0.07510040160642577,-26.129480501004522,,,0.32110628039410954,5.84362627823957,,-0.0001805294382963929,1.8520651430097913e-05,0.0001533895430564664,-0.01488554805536786,-50.07774202893848,65.76200609674981,10.730944720486818
21387.25,21387.5,21382.5,21384.25,321,137286885.0,2,1.0,-0.0003155532700668,tp,2.0,0.008277119842875,0.0001052176251212,-0.18129496402877707,-0.26794092093831456,-0.18436134045653224,-24.982455078153677,,,6.625265933722189,8.748617496566727,,0.015040863384041555,0.01772422582654378,0.0196567732957335,0.14368198885942382,29.497510913324298,21.777739668251986,14.73186112051477
