ts_utc,equity,buying_power,contracts
2026-07-30T07:47:14.528291+00:00,100083.85,100083.85,1
2026-07-30T07:47:44.781851+00:00,100083.85,100083.85,1
2026-07-30T07:48:15.045427+00:00,100083.85,100083.85,1
2026-07-30T07:48:45.318063+00:00,100083.85,100083.85,1
2026-07-30T07:49:15.579498+00:00,100083.85,100083.85,1
2026-07-30T07:49:45.917029+00:00,100083.85,100083.85,1
2026-07-30T07:50:16.251756+00:00,100083.85,100083.85,1
2026-07-30T07:50:46.504726+00:00,100083.85,100083.85,1
2026-07-30T07:51:16.774791+00:00,100083.85,100083.85,1
2026-07-30T07:51:47.035476+00:00,100083.85,100083.85,1
2026-07-30T07:52:17.302710+00:00,100083.85,100083.85,1
2026-07-30T07:52:47.561863+00:00,100083.85,100083.85,1
2026-07-30T07:53:17.821504+00:00,100083.85,100083.85,1
2026-07-30T07:53:48.073627+00:00,100083.85,100083.85,1
2026-07-30T07:54:18.336960+00:00,100083.85,100083.85,1
2026-07-30T07:54:48.591988+00:00,100083.85,100083.85,1
2026-07-30T07:55:18.909561+00:00,100083.85,100083.85,1
2026-07-30T07:55:49.173591+00:00,100083.85,100083.85,1
2026-07-30T07:56:19.443717+00:00,100083.85,100083.85,1
2026-07-30T07:56:49.690733+00:00,100083.85,100083.85,1
2026-07-30T07:57:19.969568+00:00,100083.85,100083.85,1
2026-07-30T07:57:50.227794+00:00,100083.85,100083.85,1
2026-07-30T07:58:20.498159+00:00,100083.85,100083.85,1
2026-07-30T07:58:50.749737+00:00,100083.85,100083.85,1
2026-07-30T07:59:21.022456+00:00,100083.85,100083.85,1
2026-07-30T07:59:51.278318+00:00,100083.85,100083.85,1
2026-07-30T08:00:21.606839+00:00,100083.85,100083.85,1
2026-07-30T08:00:51.875068+00:00,100083.85,100083.85,1
2026-07-30T08:01:22.142407+00:00,100083.85,100083.85,1
2026-07-30T08:01:52.404588+00:00,100083.85,100083.85,1
2026-07-30T08:02:22.672235+00:00,100083.85,100083.85,1
2026-07-30T08:02:52.929270+00:00,100083.85,100083.85,1
2026-07-30T08:03:23.735520+00:00,100083.85,100083.85,1
2026-07-30T08:03:53.988277+00:00,100083.85,100083.85,1
