mark_id,trade_id,day,contract,mark_timestamp,entry_event_timestamp,entry_fill_timestamp,entry_fill,position_age_minutes,direction,signal_price,current_gross,current_net,mfe,mae,giveback,prior_mark_net_change,completed_bar_coverage,decision_reason,decision_target,decision_vwap,decision_upper,decision_lower,decision_sigma,reversal_mark_exiting_leg,final_outcome,final_net,final_exit_reason,candidate_return,top_5pct_trade
A-delay2-0072-1800,A-delay2-0072,2021-07-20,MNQU21,2021-07-20T14:00:00-04:00,2021-07-20T11:02:00-04:00,2021-07-20T11:01:00-04:00,14651.0,179.0,1,14723.5,145.0,143.88,187.5,23.0,42.5,6.0,179,HOLD,1,14627.109497492433,14661.805129501674,14482.194870498326,0.0048354410692486,False,WIN,132.26,EOD_CLOSE_PROXY,,False
A-delay2-0072-1830,A-delay2-0072,2021-07-20,MNQU21,2021-07-20T14:30:00-04:00,2021-07-20T11:02:00-04:00,2021-07-20T11:01:00-04:00,14651.0,209.0,1,14761.5,221.0,219.88,225.5,23.0,4.5,76.0,209,HOLD,1,14633.766361546895,14652.600129286016,14491.399870713987,0.0042045835199872,False,WIN,132.26,EOD_CLOSE_PROXY,,False
A-delay2-0072-1900,A-delay2-0072,2021-07-20,MNQU21,2021-07-20T15:00:00-04:00,2021-07-20T11:02:00-04:00,2021-07-20T11:01:00-04:00,14651.0,239.0,1,14751.5,201.0,199.88,231.5,23.0,30.5,-20.0,239,HOLD,1,14641.12141589871,14657.207102105118,14486.79289789488,0.0045203188284155,False,WIN,132.26,EOD_CLOSE_PROXY,,False
A-delay2-0072-1930,A-delay2-0072,2021-07-20,MNQU21,2021-07-20T15:30:00-04:00,2021-07-20T11:02:00-04:00,2021-07-20T11:01:00-04:00,14651.0,269.0,1,14775.0,248.0,246.88,262.5,23.0,14.5,47.0,269,HOLD,1,14647.987467152425,14660.363236304647,14483.63676369535,0.0047366220374985,False,WIN,132.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1430,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T10:30:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,29.0,1,14752.25,16.5,15.379999999999999,47.5,36.0,31.0,,29,HOLD,1,14734.728836946568,14756.744592030256,14663.505407969742,0.0026183234954602,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1500,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T11:00:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,59.0,1,14763.5,39.0,37.88,47.5,36.0,8.5,22.500000000000004,59,HOLD,1,14738.789342440772,14761.11671962406,14659.13328037594,0.0029157066809999,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1530,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T11:30:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,89.0,1,14774.25,60.5,59.38,84.0,36.0,23.5,21.5,89,HOLD,1,14744.630126291426,14776.410792221215,14643.839207778785,0.0039559782493006,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1600,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T12:00:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,119.0,1,14780.5,73.0,71.88,84.0,36.0,11.0,12.499999999999993,119,HOLD,1,14747.421107817754,14784.220734116783,14636.029265883217,0.0044871945392996,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1630,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T12:30:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,149.0,1,14769.5,51.0,49.88,84.0,36.0,33.0,-21.999999999999993,149,HOLD,1,14749.256419980424,14785.251541567235,14634.998458432765,0.0045573079558722,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1700,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T13:00:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,179.0,1,14744.5,1.0,-0.1200000000000001,84.0,36.0,83.0,-50.0,179,HOLD,1,14749.940638885611,14793.060125540258,14627.189874459742,0.0050884318827546,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1730,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T13:30:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,209.0,1,14770.75,53.5,52.38,84.0,36.0,30.5,52.5,209,HOLD,1,14750.33614487417,14791.18808655383,14629.06191344617,0.004961099615959,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1800,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T14:00:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,239.0,1,14779.25,70.5,69.38,90.5,36.0,20.0,16.999999999999993,239,HOLD,1,14751.941566352096,14793.78818452814,14626.46181547186,0.0051379529674968,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1830,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T14:30:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,269.0,1,14777.0,66.0,64.88,90.5,36.0,24.5,-4.5,269,HOLD,1,14752.9245898279,14786.719257094755,14633.530742905245,0.0046571389671308,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1900,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T15:00:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,299.0,1,14788.0,88.0,86.88,90.5,36.0,2.5,22.0,299,HOLD,1,14754.191232016998,14788.21562841908,14632.03437158092,0.0047589190871364,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0073-1930,A-delay2-0073,2021-07-21,MNQU21,2021-07-21T15:30:00-04:00,2021-07-21T10:02:00-04:00,2021-07-21T10:01:00-04:00,14744.0,329.0,1,14793.5,99.0,97.88,122.5,36.0,23.5,11.0,329,HOLD,1,14756.335156340405,14792.594562053097,14627.655437946902,0.0050567652056248,False,WIN,166.26,EOD_CLOSE_PROXY,,False
A-delay2-0074-1430,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T10:30:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,29.0,1,14905.0,29.5,28.38,36.0,36.5,6.5,,29,HOLD,1,14878.841274422442,14881.588790678565,14786.411209321435,0.0028193730135995,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1500,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T11:00:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,59.0,1,14909.75,39.0,37.88,66.0,36.5,27.0,9.500000000000004,59,HOLD,1,14886.522580282994,14886.904324825273,14781.095675174727,0.0031775686804206,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1530,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T11:30:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,89.0,1,14894.5,8.5,7.38,66.0,36.5,57.5,-30.500000000000004,89,HOLD,1,14888.476504441893,14903.098478081149,14764.901521918857,0.0042688372837242,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1600,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T12:00:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,119.0,1,14905.25,30.0,28.88,66.0,36.5,36.0,21.5,119,HOLD,1,14889.220054479089,14910.68320568862,14757.31679431138,0.0047799461371398,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1630,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T12:30:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,149.0,1,14876.75,-27.0,-28.12,66.0,79.5,93.0,-57.0,149,HOLD,1,14886.80180403698,14909.268179050256,14758.731820949744,0.0046845923314243,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1700,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T13:00:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,179.0,1,14888.75,-3.0,-4.12,66.0,79.5,69.0,24.0,179,HOLD,1,14886.345609599844,14915.036918588165,14752.963081411835,0.0050733279595791,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1730,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T13:30:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,209.0,1,14904.5,28.5,27.38,66.0,79.5,37.5,31.5,209,HOLD,1,14887.038642726391,14915.825444668744,14752.174555331258,0.0051264640353606,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1800,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T14:00:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,239.0,1,14905.75,31.0,29.88,66.0,79.5,35.0,2.5,239,HOLD,1,14887.926649119658,14918.222393404863,14749.777606595138,0.0052879862130334,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1830,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T14:30:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,269.0,1,14916.25,52.0,50.88,66.0,79.5,14.0,21.000000000000004,269,HOLD,1,14889.0054489193,14911.016355298256,14756.983644701742,0.0048023959499491,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1900,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T15:00:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,299.0,1,14923.25,66.0,64.88,73.0,79.5,7.0,13.999999999999993,299,HOLD,1,14890.230104032998,14913.520774257466,14754.479225742534,0.0049711601784037,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0074-1930,A-delay2-0074,2021-07-22,MNQU21,2021-07-22T15:30:00-04:00,2021-07-22T10:02:00-04:00,2021-07-22T10:01:00-04:00,14890.25,329.0,1,14928.25,76.0,74.88,77.5,79.5,1.5,10.0,329,HOLD,1,14891.387637879445,14917.716151666616,14750.283848333384,0.0052538723136586,False,WIN,74.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1600,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T12:00:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,29.0,1,15069.5,11.0,9.879999999999999,33.0,14.0,22.0,,29,HOLD,1,15001.094351366311,15061.633842168516,14852.616157831482,0.0050805006285087,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1630,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T12:30:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,59.0,1,15069.0,10.0,8.879999999999999,35.5,14.0,25.5,-1.0,59,HOLD,1,15007.900977089446,15056.053859757933,14858.196140242067,0.0047081418543213,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1700,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T13:00:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,89.0,1,15083.0,38.0,36.88,41.0,14.0,3.0,28.000000000000004,89,HOLD,1,15012.610122118924,15063.627071389452,14850.62292861055,0.0052135111534116,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1730,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T13:30:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,119.0,1,15103.0,78.0,76.88,100.0,14.0,22.0,39.99999999999999,119,HOLD,1,15019.78091176852,15065.81671499496,14848.43328500504,0.0053596286406833,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1800,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T14:00:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,149.0,1,15097.5,67.0,65.88,100.0,14.0,33.0,-11.0,149,HOLD,1,15024.284230313013,15068.731733964316,14845.518266035684,0.005554151277189,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1830,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T14:30:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,179.0,1,15108.5,89.0,87.88,100.0,14.0,11.0,22.0,179,HOLD,1,15028.255506740095,15061.274893981052,14852.975106018948,0.005056547594745,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1900,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T15:00:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,209.0,1,15101.0,74.0,72.88,100.0,14.0,26.0,-15.0,209,HOLD,1,15031.46774144334,15064.896989463236,14849.353010536764,0.0052982542766831,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0075-1930,A-delay2-0075,2021-07-23,MNQU21,2021-07-23T15:30:00-04:00,2021-07-23T11:32:00-04:00,2021-07-23T11:31:00-04:00,15064.0,239.0,1,15094.75,61.5,60.38,100.0,14.0,38.5,-12.499999999999993,239,HOLD,1,15034.701663812895,15070.284573941815,14843.965426058185,0.0056577741110951,False,WIN,66.76,EOD_CLOSE_PROXY,,False
A-delay2-0076-1430,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T10:30:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,29.0,-1,14987.0,127.0,125.88,198.0,17.0,71.0,,29,HOLD,-1,15034.06709437814,15163.963470714483,15058.286529285517,0.003125581458044,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1500,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T11:00:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,59.0,-1,14912.5,276.0,274.88,328.5,17.0,52.5,149.0,59,HOLD,-1,14999.864850679916,15171.88014593246,15050.36985406754,0.0036496736905405,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1530,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T11:30:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,89.0,-1,14871.0,359.0,357.88,403.5,17.0,44.5,83.0,89,HOLD,-1,14978.845144977538,15188.666442494525,15033.583557505475,0.0047609441921501,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1600,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T12:00:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,119.0,-1,14857.0,387.0,385.88,464.5,17.0,77.5,28.0,119,HOLD,-1,14958.194840232352,15199.62501372524,15022.62498627476,0.0054864131425797,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1630,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T12:30:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,149.0,-1,14855.75,389.5,388.38,494.0,17.0,104.5,2.5,149,HOLD,-1,14943.092396053711,15192.308026670557,15029.941973329443,0.005002020897723,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1700,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T13:00:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,179.0,-1,14820.25,460.5,459.38,494.0,17.0,33.5,71.0,179,HOLD,-1,14936.30443484554,15197.387282152758,15024.86271784724,0.0053382729570526,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1730,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T13:30:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,209.0,-1,14797.0,507.0,505.88,552.0,17.0,45.0,46.5,209,HOLD,-1,14926.560502320335,15203.612982834446,15018.637017165554,0.0057504208953324,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1800,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T14:00:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,239.0,-1,14808.5,484.0,482.88,552.0,17.0,68.0,-23.0,239,HOLD,-1,14921.297235043528,15205.375212514768,15016.874787485232,0.0058670823550869,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1830,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T14:30:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,269.0,-1,14870.25,360.5,359.38,552.0,17.0,191.5,-123.5,269,HOLD,-1,14917.575534676938,15198.583374149664,15023.666625850336,0.0054174555062502,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1900,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T15:00:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,299.0,-1,14920.25,260.5,259.38,552.0,17.0,291.5,-100.0,299,HOLD,-1,14916.508638429075,15202.617685599373,15019.632314400627,0.005684531170724,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0076-1930,A-delay2-0076,2021-07-27,MNQU21,2021-07-27T15:30:00-04:00,2021-07-27T10:02:00-04:00,2021-07-27T10:01:00-04:00,15050.5,329.0,-1,14911.25,278.5,277.38,552.0,17.0,273.5,18.0,329,HOLD,-1,14916.675190577176,15207.261529035412,15014.988470964588,0.0059919584942843,False,WIN,198.26,EOD_CLOSE_PROXY,,False
A-delay2-0077-1500,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T11:00:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,29.0,1,15038.75,-50.5,-51.62,21.5,132.5,72.0,,29,HOLD,1,14993.515556884233,15059.832889207466,14888.667110792536,0.0041060049810787,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1530,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T11:30:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,59.0,1,15015.75,-96.5,-97.62,21.5,132.5,118.0,-46.00000000000001,59,HOLD,1,14999.752118265558,15078.75887470062,14869.74112529938,0.0053678845665741,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1600,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T12:00:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,89.0,1,15010.5,-107.0,-108.12,21.5,156.5,128.5,-10.5,89,HOLD,1,15000.83612669834,15093.964323146563,14854.535676853437,0.0063816994080352,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1630,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T12:30:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,119.0,1,15018.0,-92.0,-93.12,21.5,156.5,113.5,15.0,119,HOLD,1,15001.920804868709,15085.491244695591,14863.008755304409,0.0058167616018931,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1700,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T13:00:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,149.0,1,14998.0,-132.0,-133.12,21.5,156.5,153.5,-40.0,149,HOLD,1,15002.098518100473,15093.41234054498,14855.08765945502,0.0063448962742307,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1730,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T13:30:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,179.0,1,14966.25,-195.5,-196.62,21.5,218.5,217.0,-63.5,179,HOLD,1,15000.245334810645,15100.612423990093,14847.887576009907,0.0068249578444212,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1800,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T14:00:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,209.0,1,14971.75,-184.5,-185.62,21.5,230.5,206.0,11.0,209,HOLD,1,14998.558746683464,15101.654603205665,14846.845396794335,0.0068944445655769,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1830,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T14:30:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,239.0,1,15000.25,-127.5,-128.62,21.5,284.5,149.0,57.0,239,HOLD,1,14998.136171299308,15091.936341481574,14856.563658518424,0.0062464848553381,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1900,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T15:00:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,269.0,1,15008.5,-111.0,-112.12,21.5,284.5,132.5,16.5,269,HOLD,1,14999.066710384132,15092.612053569752,14855.88794643025,0.0062915375840347,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0077-1930,A-delay2-0077,2021-07-28,MNQU21,2021-07-28T15:30:00-04:00,2021-07-28T10:32:00-04:00,2021-07-28T10:31:00-04:00,15064.0,299.0,1,15029.75,-68.5,-69.62,21.5,284.5,90.0,42.5,299,HOLD,1,15000.223405601027,15096.816658989415,14851.683341010585,0.006571877318315,False,LOSS,-117.24,EOD_CLOSE_PROXY,,False
A-delay2-0078-1430,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T10:30:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,29.0,1,15064.25,43.5,42.38,44.0,42.5,0.5,,29,HOLD,1,15042.737453151896,15056.13804416642,14933.611955833583,0.0033129023520543,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1500,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T11:00:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,59.0,1,15071.0,57.0,55.88,75.0,42.5,18.0,13.5,59,HOLD,1,15048.096079081432,15069.921274974062,14919.828725025938,0.0042328116379331,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1530,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T11:30:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,89.0,1,15069.75,54.5,53.38,83.0,42.5,28.5,-2.5,89,HOLD,1,15052.18710411941,15084.455484328992,14905.294515671005,0.005202842128977,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1600,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T12:00:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,119.0,1,15051.0,17.0,15.879999999999999,83.0,42.5,66.0,-37.5,119,HOLD,1,15053.310419959256,15096.722797876557,14893.027202123443,0.0060215772864068,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1630,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T12:30:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,149.0,1,15069.25,53.5,52.38,83.0,42.5,29.5,36.5,149,HOLD,1,15054.489759815024,15087.693385216198,14902.056614783804,0.0054189435013228,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1700,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T13:00:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,179.0,1,15053.25,21.5,20.38,83.0,42.5,61.5,-32.0,179,HOLD,1,15054.603052556862,15093.133441249993,14896.616558750007,0.0057820193382604,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1730,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T13:30:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,209.0,1,15062.25,39.5,38.38,83.0,42.5,43.5,18.000000000000004,209,HOLD,1,15054.91136222369,15100.575270352743,14889.174729647257,0.0062786959006052,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1800,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T14:00:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,239.0,1,15064.25,43.5,42.38,83.0,42.5,39.5,4.0,239,HOLD,1,15055.37420984996,15101.425607271614,14888.324392728386,0.0063354484021567,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1830,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T14:30:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,269.0,1,15055.75,26.5,25.38,83.0,42.5,56.5,-17.000000000000004,269,HOLD,1,15055.547262418362,15092.205454944353,14897.544545055647,0.0057200844238969,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1900,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T15:00:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,299.0,1,15053.75,22.5,21.38,83.0,42.5,60.5,-4.0,299,HOLD,1,15055.36325179929,15093.08419222652,14896.66580777348,0.0057787323996143,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0078-1930,A-delay2-0078,2021-07-29,MNQU21,2021-07-29T15:30:00-04:00,2021-07-29T10:02:00-04:00,2021-07-29T10:01:00-04:00,15042.5,329.0,1,15033.5,-18.0,-19.12,83.0,42.5,101.0,-40.5,329,HOLD,1,15054.90853608181,15099.955917783458,14889.794082216542,0.0062373595704175,False,LOSS,-17.240000000000002,EOD_CLOSE_PROXY,,False
A-delay2-0079-1430,A-delay2-0079,2021-08-03,MNQU21,2021-08-03T10:30:00-04:00,2021-08-03T10:02:00-04:00,2021-08-03T10:01:00-04:00,14910.5,29.0,-1,14932.75,-44.5,-45.62,95.5,58.5,140.0,,29,HOLD,-1,14935.409793967288,15036.262928309898,14904.737071690102,0.0033539922801212,False,LOSS,-268.74,EOD_CLOSE_PROXY,,False
A-delay2-0079-1500,A-delay2-0079,2021-08-03,MNQU21,2021-08-03T11:00:00-04:00,2021-08-03T10:02:00-04:00,2021-08-03T10:01:00-04:00,14910.5,59.0,-1,14908.5,4.0,2.88,95.5,58.5,91.5,48.5,59,HOLD,-1,14926.327904517884,15045.474790695078,14895.525209304922,0.0039686901571518,False,LOSS,-268.74,EOD_CLOSE_PROXY,,False
A-delay2-0079-1530,A-delay2-0079,2021-08-03,MNQU21,2021-08-03T11:30:00-04:00,2021-08-03T10:02:00-04:00,2021-08-03T10:01:00-04:00,14910.5,89.0,-1,14888.0,45.0,43.88,123.5,58.5,78.5,41.0,89,HOLD,-1,14918.552325341096,15055.85683263755,14885.14316736245,0.0046614728838616,False,LOSS,-268.74,EOD_CLOSE_PROXY,,False
