entry_time,exit_time,entry_price,stop_loss,target_price,exit_price,direction,pnl,exit_reason,killzone_window,bars_held,rr_target
2025-04-17T08:46:00+00:00,2025-04-17T08:48:00+00:00,84599.0,84575.0,84649.0,84550.0,bullish,-26.0,stop_loss,London AM,2,2.08
2025-04-18T00:29:00+00:00,2025-04-18T00:35:00+00:00,84872.0,84852.0,85012.0,84853.0,bullish,-22.0,stop_loss,Asia,6,7.0
2025-04-18T08:21:00+00:00,2025-04-18T08:26:00+00:00,84707.0,84681.0,84766.0,84767.0,bullish,57.0,target,London AM,5,2.27
2025-04-18T14:13:00+00:00,2025-04-18T14:16:00+00:00,84505.0,84479.0,84616.0,84459.0,bullish,-28.0,stop_loss,NY AM,3,4.27
2025-04-19T00:25:00+00:00,2025-04-19T00:28:00+00:00,84380.5,84371.5,84403.0,84372.0,bullish,-11.0,stop_loss,Asia,3,2.5
2025-04-19T08:03:00+00:00,2025-04-19T08:04:00+00:00,85224.5,85221.5,85261.0,85177.0,bullish,-5.0,stop_loss,London AM,1,12.17
2025-04-20T00:24:00+00:00,2025-04-20T00:25:00+00:00,85217.0,85201.0,85302.0,85208.0,bullish,-18.0,stop_loss,Asia,1,5.31
2025-04-20T08:43:00+00:00,2025-04-20T08:49:00+00:00,84694.5,84665.5,84799.0,84669.0,bullish,-31.0,stop_loss,London AM,6,3.6
2025-04-20T14:56:00+00:00,2025-04-20T14:57:00+00:00,84645.5,84630.5,84678.0,84643.0,bullish,-17.0,stop_loss,NY AM,1,2.17
2025-04-21T00:12:00+00:00,2025-04-21T00:15:00+00:00,85294.5,85267.5,85389.0,85398.0,bullish,92.5,target,Asia,3,3.5
2025-04-22T00:18:00+00:00,2025-04-22T00:33:00+00:00,87501.0,87401.0,87722.0,87407.0,bullish,-102.0,stop_loss,Asia,15,2.21
2025-04-22T08:24:00+00:00,2025-04-22T08:33:00+00:00,88471.0,88371.0,88711.0,88406.0,bullish,-102.0,stop_loss,London AM,9,2.4
2025-04-22T14:19:00+00:00,2025-04-22T14:20:00+00:00,90381.0,90339.0,90583.0,90332.0,bullish,-44.0,stop_loss,NY AM,1,4.81
2025-04-23T00:04:00+00:00,2025-04-23T00:05:00+00:00,93674.0,93590.0,93860.0,93606.0,bullish,-86.0,stop_loss,Asia,1,2.21
2025-04-23T08:05:00+00:00,2025-04-23T08:14:00+00:00,94024.0,93924.0,94325.0,94440.0,bullish,299.0,target,London AM,9,3.01
2025-04-24T00:08:00+00:00,2025-04-24T00:11:00+00:00,93605.0,93551.0,93838.0,93550.0,bullish,-56.0,stop_loss,Asia,3,4.31
2025-04-24T08:07:00+00:00,2025-04-24T08:08:00+00:00,92214.0,92162.0,92387.0,92161.0,bullish,-54.0,stop_loss,London AM,1,3.33
2025-04-24T15:00:00+00:00,2025-04-24T15:07:00+00:00,93158.0,93062.0,93365.0,93373.0,bullish,205.0,target,NY AM,7,2.16
2025-04-25T00:23:00+00:00,2025-04-25T00:25:00+00:00,93758.0,93682.0,94003.0,93660.0,bullish,-78.0,stop_loss,Asia,2,3.22
2025-04-25T08:07:00+00:00,2025-04-25T09:03:00+00:00,93748.0,93666.0,93918.0,93673.0,bullish,-84.0,stop_loss,London AM,56,2.07
2025-04-26T08:34:00+00:00,2025-04-26T08:35:00+00:00,94648.0,94584.0,94795.0,94609.0,bullish,-66.0,stop_loss,London AM,1,2.3
2025-04-26T14:03:00+00:00,2025-04-26T14:04:00+00:00,94183.0,94149.0,94259.0,94003.0,bullish,-36.0,stop_loss,NY AM,1,2.24
2025-04-27T00:24:00+00:00,2025-04-27T00:25:00+00:00,94852.0,94830.0,95062.0,94811.0,bullish,-24.0,stop_loss,Asia,1,9.55
2025-04-27T08:38:00+00:00,2025-04-27T08:39:00+00:00,94230.5,94205.5,94310.0,94209.0,bullish,-27.0,stop_loss,London AM,1,3.18
2025-04-28T00:44:00+00:00,2025-04-28T00:45:00+00:00,93635.5,93626.5,93750.0,93603.0,bullish,-11.0,stop_loss,Asia,1,12.72
2025-04-28T08:24:00+00:00,2025-04-28T08:28:00+00:00,94762.0,94726.0,94867.0,94890.0,bullish,103.0,target,London AM,4,2.92
2025-04-28T14:13:00+00:00,2025-04-28T14:21:00+00:00,94525.5,94484.5,94886.0,94883.0,bullish,358.5,target,NY AM,8,8.79
2025-04-29T00:51:00+00:00,2025-04-29T01:08:00+00:00,95050.0,94950.0,95262.0,95252.0,bullish,210.0,target,Asia,17,2.12
2025-04-29T08:11:00+00:00,2025-04-29T08:14:00+00:00,95030.0,95018.0,95054.0,95014.0,bullish,-14.0,stop_loss,London AM,3,2.0
2025-04-30T09:00:00+00:00,2025-04-30T09:15:00+00:00,94744.5,94725.5,94847.0,94719.0,bullish,-21.0,stop_loss,London AM,15,5.39
2025-04-30T14:37:00+00:00,2025-04-30T14:38:00+00:00,93945.5,93916.5,94420.0,93968.0,bullish,-31.0,stop_loss,NY AM,1,16.36
2025-05-01T00:33:00+00:00,2025-05-01T00:45:00+00:00,94252.0,94222.0,94334.0,94346.0,bullish,80.0,target,Asia,12,2.73
2025-05-02T00:00:00+00:00,2025-05-02T00:02:00+00:00,96557.0,96549.0,96645.0,96624.0,bullish,86.0,target,Asia,2,11.0
2025-05-02T08:31:00+00:00,2025-05-02T08:32:00+00:00,96663.0,96651.0,96743.0,96629.0,bullish,-14.0,stop_loss,London AM,1,6.67
2025-05-02T14:16:00+00:00,2025-05-02T14:30:00+00:00,96913.5,96842.5,97264.0,97217.0,bullish,348.5,target,NY AM,14,4.94
2025-05-03T00:45:00+00:00,2025-05-03T00:50:00+00:00,96737.5,96674.5,96904.0,96665.0,bullish,-65.0,stop_loss,Asia,5,2.64
2025-05-04T00:20:00+00:00,2025-05-04T00:24:00+00:00,96024.5,95937.5,96211.0,95925.0,bullish,-89.0,stop_loss,Asia,4,2.14
2025-05-04T14:15:00+00:00,2025-05-04T14:48:00+00:00,95506.5,95459.5,95628.0,95595.0,bullish,119.5,target,NY AM,33,2.59
2025-05-05T14:57:00+00:00,2025-05-05T15:00:00+00:00,93942.5,93803.5,94240.0,93795.0,bullish,-141.0,stop_loss,NY AM,3,2.14
2025-05-06T01:06:00+00:00,2025-05-06T01:12:00+00:00,94512.0,94456.0,94707.0,94724.0,bullish,193.0,target,Asia,6,3.48
2025-05-06T09:01:00+00:00,2025-05-06T09:04:00+00:00,94288.5,94277.5,94362.0,94249.0,bullish,-13.0,stop_loss,London AM,3,6.68
2025-05-07T00:08:00+00:00,2025-05-07T00:20:00+00:00,96903.0,96833.0,97124.0,97229.0,bullish,219.0,target,Asia,12,3.16
2025-05-07T08:54:00+00:00,2025-05-07T09:11:00+00:00,97016.5,96973.5,97113.0,96959.0,bullish,-45.0,stop_loss,London AM,17,2.24
2025-05-08T14:08:00+00:00,2025-05-08T14:12:00+00:00,99359.0,99313.0,99687.0,99245.0,bullish,-48.0,stop_loss,NY AM,4,7.13
2025-05-09T00:27:00+00:00,2025-05-09T00:28:00+00:00,102987.5,102922.5,103226.0,102884.0,bullish,-67.0,stop_loss,Asia,1,3.67
2025-05-09T08:27:00+00:00,2025-05-09T08:29:00+00:00,103822.5,103667.5,104423.0,103718.0,bullish,-157.0,stop_loss,London AM,2,3.87
2025-05-09T14:27:00+00:00,2025-05-09T14:37:00+00:00,102945.5,102590.5,103798.0,102546.0,bullish,-357.0,stop_loss,NY AM,10,2.4
2025-05-12T01:00:00+00:00,2025-05-12T01:03:00+00:00,104615.5,104586.5,104723.0,104730.0,bullish,105.5,target,Asia,3,3.71
2025-05-13T08:58:00+00:00,2025-05-13T09:02:00+00:00,102762.5,102735.5,102858.0,102866.0,bullish,93.5,target,London AM,4,3.54
2025-05-14T01:02:00+00:00,2025-05-14T01:03:00+00:00,103906.5,103861.5,104007.0,104022.0,bullish,98.5,target,Asia,1,2.23
2025-05-14T08:12:00+00:00,2025-05-14T08:53:00+00:00,103612.0,103516.0,103921.0,103509.0,bullish,-98.0,stop_loss,London AM,41,3.22
2025-05-15T00:00:00+00:00,2025-05-15T00:11:00+00:00,103538.0,103518.0,103651.0,103667.0,bullish,111.0,target,Asia,11,5.65
2025-05-15T09:00:00+00:00,2025-05-15T09:02:00+00:00,102268.5,102263.5,102349.0,102202.0,bullish,-7.0,stop_loss,London AM,2,16.1
2025-05-15T14:11:00+00:00,2025-05-15T14:40:00+00:00,101999.0,101683.0,102759.0,101735.0,bullish,-318.0,stop_loss,NY AM,29,2.41
2025-05-17T08:44:00+00:00,2025-05-17T08:52:00+00:00,103491.5,103480.5,103597.0,103479.0,bullish,-13.0,stop_loss,London AM,8,9.59
2025-05-17T14:49:00+00:00,2025-05-17T14:54:00+00:00,103114.0,103076.0,103212.0,103215.0,bullish,96.0,target,NY AM,5,2.58
2025-05-18T08:59:00+00:00,2025-05-18T09:00:00+00:00,103975.5,103960.5,104019.0,104014.0,bullish,41.5,target,London AM,1,2.9
2025-05-19T00:15:00+00:00,2025-05-19T00:17:00+00:00,106690.5,106465.5,107179.0,106465.0,bullish,-227.0,stop_loss,Asia,2,2.17
2025-05-20T08:55:00+00:00,2025-05-20T09:00:00+00:00,105188.5,105155.5,105271.0,105269.0,bullish,80.5,target,London AM,5,2.5
2025-05-20T14:54:00+00:00,2025-05-20T14:57:00+00:00,104753.0,104621.0,105017.0,104651.0,bullish,-134.0,stop_loss,NY AM,3,2.0
2025-05-21T01:01:00+00:00,2025-05-21T01:02:00+00:00,106725.5,106702.5,106825.0,106863.0,bullish,97.5,target,Asia,1,4.33
2025-05-21T08:22:00+00:00,2025-05-21T09:07:00+00:00,106478.0,106348.0,106838.0,106347.0,bullish,-132.0,stop_loss,London AM,45,2.77
2025-05-22T08:53:00+00:00,2025-05-22T09:02:00+00:00,110427.5,110318.5,110648.0,110297.0,bullish,-111.0,stop_loss,London AM,9,2.02
2025-05-23T08:46:00+00:00,2025-05-23T08:52:00+00:00,110951.0,110909.0,111041.0,110901.0,bullish,-44.0,stop_loss,London AM,6,2.14
2025-05-24T15:00:00+00:00,2025-05-24T15:01:00+00:00,108981.0,108943.0,109067.0,108953.0,bullish,-40.0,stop_loss,NY AM,1,2.26
2025-05-25T00:13:00+00:00,2025-05-25T00:15:00+00:00,107976.5,107955.5,108075.0,107940.0,bullish,-23.0,stop_loss,Asia,2,4.69
2025-05-26T00:18:00+00:00,2025-05-26T00:21:00+00:00,108998.0,108958.0,109089.0,108983.0,bullish,-42.0,stop_loss,Asia,3,2.27
2025-05-26T08:06:00+00:00,2025-05-26T08:08:00+00:00,110106.0,110050.0,110255.0,110059.0,bullish,-58.0,stop_loss,London AM,2,2.66
2025-05-27T08:12:00+00:00,2025-05-27T08:15:00+00:00,109716.0,109694.0,109819.0,109728.0,bullish,-24.0,stop_loss,London AM,3,4.68
2025-05-28T00:31:00+00:00,2025-05-28T00:32:00+00:00,109055.5,109022.5,109161.0,109000.0,bullish,-35.0,stop_loss,Asia,1,3.2
2025-05-28T08:07:00+00:00,2025-05-28T08:08:00+00:00,108962.0,108942.0,109067.0,108973.0,bullish,-22.0,stop_loss,London AM,1,5.25
2025-05-29T00:10:00+00:00,2025-05-29T00:12:00+00:00,107615.5,107526.5,107864.0,107538.0,bullish,-91.0,stop_loss,Asia,2,2.79
2025-05-29T08:41:00+00:00,2025-05-29T08:43:00+00:00,108369.5,108344.5,108438.0,108343.0,bullish,-27.0,stop_loss,London AM,2,2.74
2025-05-30T08:54:00+00:00,2025-05-30T08:57:00+00:00,105371.5,105304.5,105750.0,105285.0,bullish,-69.0,stop_loss,London AM,3,5.65
2025-05-31T08:40:00+00:00,2025-05-31T08:41:00+00:00,103656.5,103615.5,103790.0,103581.0,bullish,-43.0,stop_loss,London AM,1,3.26
2025-06-01T08:28:00+00:00,2025-06-01T08:43:00+00:00,104313.5,104274.5,104409.0,104408.0,bullish,93.5,target,London AM,15,2.45
2025-06-02T00:39:00+00:00,2025-06-02T00:50:00+00:00,105552.5,105527.5,105654.0,105548.0,bullish,-27.0,stop_loss,Asia,11,4.06
2025-06-02T14:43:00+00:00,2025-06-02T14:44:00+00:00,104530.0,104442.0,104742.0,104438.0,bullish,-90.0,stop_loss,NY AM,1,2.41
2025-06-04T14:35:00+00:00,2025-06-04T14:47:00+00:00,104699.5,104634.5,104835.0,104839.0,bullish,133.5,target,NY AM,12,2.08
2025-06-05T00:37:00+00:00,2025-06-05T00:38:00+00:00,104924.0,104908.0,104966.0,104969.0,bullish,40.0,target,Asia,1,2.62
2025-06-05T14:50:00+00:00,2025-06-05T14:56:00+00:00,104633.5,104472.5,104994.0,104552.0,bullish,-163.0,stop_loss,NY AM,6,2.24
2025-06-06T00:39:00+00:00,2025-06-06T00:40:00+00:00,101743.0,101719.0,101857.0,101710.0,bullish,-26.0,stop_loss,Asia,1,4.75
2025-06-07T00:34:00+00:00,2025-06-07T00:36:00+00:00,104298.5,104275.5,104345.0,104353.0,bullish,44.5,target,Asia,2,2.02
2025-06-09T08:07:00+00:00,2025-06-09T08:24:00+00:00,105646.5,105613.5,105752.0,105597.0,bullish,-35.0,stop_loss,London AM,17,3.2
2025-06-11T00:53:00+00:00,2025-06-11T00:58:00+00:00,109928.5,109881.5,110072.0,109857.0,bullish,-49.0,stop_loss,Asia,5,3.05
2025-06-12T00:31:00+00:00,2025-06-12T00:34:00+00:00,108566.0,108480.0,108818.0,108464.0,bullish,-88.0,stop_loss,Asia,3,2.93
2025-06-15T00:29:00+00:00,2025-06-15T00:33:00+00:00,105444.0,105388.0,105561.0,105418.0,bullish,-58.0,stop_loss,Asia,4,2.09
2025-06-16T00:33:00+00:00,2025-06-16T01:07:00+00:00,105483.0,105359.0,105839.0,105277.0,bullish,-126.0,stop_loss,Asia,34,2.87
2025-06-16T08:41:00+00:00,2025-06-16T08:48:00+00:00,107062.5,107007.5,107178.0,107175.0,bullish,113.5,target,London AM,7,2.1
2025-06-18T00:31:00+00:00,2025-06-18T00:32:00+00:00,104440.5,104393.5,104605.0,104399.0,bullish,-49.0,stop_loss,Asia,1,3.5
2025-06-18T14:16:00+00:00,2025-06-18T14:20:00+00:00,104913.5,104874.5,105120.0,105219.0,bullish,204.5,target,NY AM,4,5.29
