timestamp,date,year_month,label,pnl,p_prod,p_frozen,p_daily,thr_daily
2025-10-23 18:24:00,2025-10-23,2025-10,0,-39.3,0.47464974127871995,0.4596283903656641,0.4897083062674416,0.55
2025-10-24 07:41:00,2025-10-24,2025-10,1,5.7,0.3985772036036115,0.43546103783109463,0.414828117888595,0.55
2025-10-24 13:34:00,2025-10-24,2025-10,0,-26.8,0.42645223177333325,0.47964706620245046,0.4418127558760724,0.55
2025-10-24 13:57:00,2025-10-24,2025-10,1,128.2,0.45819317057166153,0.5477902715380404,0.5200101560963464,0.55
2025-10-27 07:42:00,2025-10-27,2025-10,0,-6.8,0.40809304125772145,0.42004091816930206,0.4433351769876134,0.55
2025-10-27 07:48:00,2025-10-27,2025-10,1,23.2,0.45623535929524395,0.47224102555017905,0.47865757231869904,0.55
2025-10-27 14:15:00,2025-10-27,2025-10,1,28.2,0.5252660489056166,0.46057312414622253,0.47630550166960905,0.55
2025-10-28 13:36:00,2025-10-28,2025-10,0,-81.8,0.6332158104095035,0.5131701116886398,0.40993978079614957,0.55
2025-10-28 18:58:00,2025-10-28,2025-10,0,-14.3,0.40204155843044465,0.4515859672340788,0.4995561889933463,0.55
2025-10-29 14:14:00,2025-10-29,2025-10,1,83.2,0.49240900410082333,0.5221741785047337,0.5033744523882495,0.55
2025-10-29 18:09:00,2025-10-29,2025-10,1,65.7,0.5092010464633902,0.5017118856031453,0.5384084125553109,0.55
2025-10-29 18:22:00,2025-10-29,2025-10,1,45.7,0.549878846036341,0.5248470002544519,0.5608495443905898,0.55
2025-10-29 18:36:00,2025-10-29,2025-10,0,-21.8,0.5401741284793213,0.4971827207605112,0.5454285975847246,0.55
2025-10-29 19:04:00,2025-10-29,2025-10,0,-64.3,0.6952324185685059,0.548881289640542,0.560363929556218,0.55
2025-10-30 07:02:00,2025-10-30,2025-10,1,20.7,0.4470378858403159,0.4235442195144116,0.43905921411337523,0.55
2025-10-30 07:08:00,2025-10-30,2025-10,0,-89.3,0.49048309072588686,0.4679752552449948,0.4871526907058086,0.55
2025-10-30 07:21:00,2025-10-30,2025-10,0,-16.8,0.6401218907154196,0.503783364221553,0.444257160427668,0.55
2025-10-30 07:29:00,2025-10-30,2025-10,1,15.7,0.41345349777393753,0.429388211364356,0.47472179315919405,0.55
2025-10-30 07:41:00,2025-10-30,2025-10,0,-71.8,0.484078521278419,0.4762112231406311,0.512227029945177,0.55
2025-10-30 07:59:00,2025-10-30,2025-10,0,-19.3,0.5034314785356384,0.48057141779708334,0.46013671593665945,0.55
2025-10-30 14:48:00,2025-10-30,2025-10,0,-106.8,0.5619264680949787,0.5114044583057943,0.4937050149154685,0.55
2025-10-30 18:33:00,2025-10-30,2025-10,0,-131.8,0.5168556786428147,0.5042619797694556,0.5307080476310445,0.55
2025-11-03 19:15:00,2025-11-03,2025-11,0,-44.3,0.5157510199721005,0.4579650901319218,0.5172757466964943,0.55
2025-11-03 19:49:00,2025-11-03,2025-11,1,13.2,0.5457631124305151,0.4933966217870037,0.5275667790845128,0.55
2025-11-03 20:07:00,2025-11-03,2025-11,0,-24.3,0.5468612964823324,0.4739661037698072,0.532851511605368,0.55
2025-11-04 08:39:00,2025-11-04,2025-11,0,-36.8,0.5410542608484095,0.42261444152179456,0.4573070780715888,0.55
2025-11-04 09:00:00,2025-11-04,2025-11,0,-64.3,0.5319052160255596,0.4544837677856409,0.48275294321346135,0.55
2025-11-06 14:33:00,2025-11-06,2025-11,1,55.7,0.4796144170383849,0.49137463565695216,0.49553707616918485,0.55
2025-11-06 14:46:00,2025-11-06,2025-11,1,205.7,0.5336276478116955,0.545422864709271,0.5420579563468573,0.55
2025-11-06 15:06:00,2025-11-06,2025-11,1,33.2,0.49511982590867226,0.5201115955576169,0.5748907867565071,0.55
2025-11-06 15:17:00,2025-11-06,2025-11,1,205.7,0.5277903764124126,0.5663447602371716,0.6122507817322003,0.55
2025-11-06 16:02:00,2025-11-06,2025-11,0,-39.3,0.4575401407092212,0.4989912557125622,0.5816931904759525,0.55
2025-11-07 08:51:00,2025-11-07,2025-11,1,50.7,0.5017692102831944,0.4888451886951934,0.41494317418110166,0.55
2025-11-07 14:44:00,2025-11-07,2025-11,1,255.7,0.5598116915149649,0.5713828588675951,0.5689381737728716,0.55
2025-11-07 19:06:00,2025-11-07,2025-11,1,40.7,0.5457602156638419,0.5024103544385563,0.48447042375655497,0.55
2025-11-07 19:10:00,2025-11-07,2025-11,1,28.2,0.5533689743839807,0.5282801773653392,0.5092834649687679,0.55
2025-11-07 19:48:00,2025-11-07,2025-11,1,190.7,0.5597382693522794,0.5212442957899864,0.549737796737403,0.55
2025-11-10 08:02:00,2025-11-10,2025-11,1,15.7,0.4507740761921449,0.4437692427893009,0.4644660619550933,0.55
2025-11-10 08:12:00,2025-11-10,2025-11,1,18.2,0.46180320802638214,0.46951677148779497,0.5003589585154588,0.55
2025-11-10 08:16:00,2025-11-10,2025-11,0,-56.8,0.4897057305659379,0.48266670342156426,0.5156916213726606,0.55
2025-11-10 08:41:00,2025-11-10,2025-11,0,-16.8,0.4170048601271342,0.4364845642921388,0.4982184774919185,0.55
2025-11-10 19:01:00,2025-11-10,2025-11,1,23.2,0.46868571547009974,0.42756008194146194,0.5404933866971362,0.55
2025-11-10 19:11:00,2025-11-10,2025-11,1,28.2,0.49702027960337525,0.47817557839878994,0.5004267472676552,0.55
2025-11-10 19:17:00,2025-11-10,2025-11,0,-41.8,0.44742903373823156,0.4710431772306212,0.5552482103300408,0.55
2025-11-10 19:32:00,2025-11-10,2025-11,1,48.2,0.518926677312413,0.45941525675724,0.49457777632832506,0.55
2025-11-10 19:59:00,2025-11-10,2025-11,1,23.2,0.5167901913177709,0.4690952178423971,0.4829252422868724,0.55
2025-11-12 14:59:00,2025-11-12,2025-11,0,-31.8,0.49012620041068805,0.48700324589341903,0.5326420701407386,0.55
2025-11-12 15:17:00,2025-11-12,2025-11,1,98.2,0.5367292671716583,0.5285911733095645,0.5833201002779796,0.55
