entry_time,direction,entry,stop,target,pnl,exit_reason,quality_score,killzone_window,fvg_size,date
2025-07-16 14:05:00,bullish,23012.75,22969.0,23100.25,-875.0,stop,92.62138279380268,NY PM,2580.0,2025-07-16
2025-07-16 14:10:00,bullish,22976.0,22969.0,22990.0,-140.0,stop,90.62138279380268,NY PM,370.0,2025-07-16
2025-07-16 14:20:00,bullish,22991.875,22969.0,23037.625,-457.5,stop,86.62138279380268,NY PM,485.0,2025-07-16
2025-07-16 14:25:00,bearish,22985.0,22990.5,22974.0,-110.0,stop,86.1620422308836,NY PM,960.0,2025-07-16
2025-07-16 15:10:00,bearish,23000.25,23024.0,22952.75,-475.0,stop,80.6596424192645,,1390.0,2025-07-16
2025-07-16 14:45:00,bullish,23009.25,22969.0,23089.75,-805.0,stop,80.62138279380268,NY PM,660.0,2025-07-16
2025-07-16 14:40:00,bullish,23009.75,22969.0,23091.25,-815.0,stop,80.62138279380268,NY PM,850.0,2025-07-16
2025-07-16 14:15:00,bearish,22971.125,22990.5,22932.375,-387.5,stop,78.1620422308836,NY PM,915.0,2025-07-16
2025-07-16 15:45:00,bearish,22893.375,23019.75,22640.625,-2527.5,stop,74.90569731851633,,2305.0,2025-07-16
2025-07-16 15:50:00,bearish,22906.75,23019.75,22680.75,-2260.0,stop,72.90569731851633,,2200.0,2025-07-16
2025-07-16 15:30:00,bearish,22945.125,23024.0,22787.375,-1577.5,stop,72.6596424192645,,1875.0,2025-07-16
2025-07-16 15:05:00,bearish,22993.25,23014.5,22950.75,-425.0,stop,71.32720066878106,,1330.0,2025-07-16
2025-07-16 15:00:00,bullish,23000.25,22995.0,23010.75,210.0,target,67.30252042620508,,1390.0,2025-07-16
2025-07-17 10:50:00,bullish,23102.5,23100.25,23107.0,-45.0,stop,90.48431447399983,NY AM,430.0,2025-07-17
2025-07-17 12:30:00,bearish,23094.375,23113.75,23055.625,-387.5,stop,85.28966371325009,,795.0,2025-07-17
2025-07-17 20:00:00,bullish,23257.25,23250.5,23270.75,-135.0,stop,84.27547332625879,,770.0,2025-07-17
2025-07-17 12:35:00,bearish,23095.875,23113.75,23060.125,-357.5,stop,83.28966371325009,,665.0,2025-07-17
2025-07-17 20:05:00,bullish,23256.25,23250.5,23267.75,-115.0,stop,82.27547332625879,,880.0,2025-07-17
2025-07-17 12:40:00,bearish,23106.5,23113.75,23092.0,-145.0,stop,81.28966371325009,,770.0,2025-07-17
2025-07-17 12:45:00,bearish,23112.375,23113.75,23109.625,-27.5,stop,79.28966371325009,,745.0,2025-07-17
2025-07-17 20:20:00,bullish,23259.75,23250.5,23278.25,370.0,target,75.02547332625879,,190.0,2025-07-17
2025-07-18 10:20:00,bullish,23265.875,23263.25,23271.125,-52.5,stop,92.6521251120653,NY AM,495.0,2025-07-18
2025-07-18 10:25:00,bullish,23264.375,23263.25,23266.625,-22.5,stop,90.6521251120653,NY AM,495.0,2025-07-18
2025-07-18 14:25:00,bearish,23215.0,23287.0,23071.0,-1440.0,stop,83.18207907991948,NY PM,350.0,2025-07-18
2025-07-18 14:35:00,bearish,23202.125,23287.0,23032.375,-1697.5,stop,79.18207907991948,NY PM,615.0,2025-07-18
2025-07-21 10:55:00,bullish,23288.125,23284.5,23295.375,-72.5,stop,88.92194084974517,NY AM,185.0,2025-07-21
2025-07-21 14:20:00,bullish,23395.25,23286.25,23613.25,-2180.0,stop,82.93851407588745,NY PM,250.0,2025-07-21
2025-07-21 11:10:00,bullish,23286.25,23284.5,23289.75,-35.0,stop,77.29694084974517,,250.0,2025-07-21
2025-07-21 14:15:00,bullish,23394.25,23282.0,23618.75,-2245.0,stop,75.90275218612797,NY PM,290.0,2025-07-21
2025-07-22 10:00:00,bearish,23286.75,23287.0,23286.25,-5.0,stop,88.7966143187808,NY AM,390.0,2025-07-22
2025-07-22 11:15:00,bullish,23313.5,23310.0,23320.5,-70.0,stop,81.410397148152,,430.0,2025-07-22
2025-07-22 19:55:00,bullish,23233.375,23230.25,23239.625,-62.5,stop,80.65897397616153,,415.0,2025-07-22
2025-07-22 20:35:00,bearish,23195.5,23230.0,23126.5,-690.0,stop,70.038386373379,,180.0,2025-07-22
2025-07-22 20:25:00,bearish,23193.125,23230.0,23119.375,-737.5,stop,65.4485499754047,,165.0,2025-07-22
2025-07-23 14:00:00,bullish,23201.75,23186.0,23233.25,-315.0,stop,93.96028193857752,NY PM,1920.0,2025-07-23
2025-07-23 14:05:00,bullish,23195.375,23186.0,23214.125,-187.5,stop,91.96028193857752,NY PM,1815.0,2025-07-23
2025-07-23 15:55:00,bearish,23248.25,23268.5,23207.75,-405.0,stop,86.71631997918848,,1830.0,2025-07-23
2025-07-23 18:00:00,bearish,23242.875,23268.5,23191.625,-512.5,stop,84.71631997918848,,1275.0,2025-07-23
2025-07-23 18:05:00,bearish,23252.875,23268.5,23221.625,-312.5,stop,82.71631997918848,,1005.0,2025-07-23
2025-07-23 11:45:00,bullish,23254.875,23244.25,23276.125,-212.5,stop,71.74442105708961,,215.0,2025-07-23
2025-07-23 18:30:00,bullish,23297.5,23244.25,23404.0,2130.0,target,71.74442105708961,,500.0,2025-07-23
2025-07-23 15:05:00,bullish,23189.625,23187.75,23193.375,75.0,target,66.35092884418448,,505.0,2025-07-23
2025-07-24 20:00:00,bullish,23386.0,23368.75,23420.5,-345.0,stop,84.86013881947792,,770.0,2025-07-24
2025-07-24 20:05:00,bullish,23387.0,23368.75,23423.5,-365.0,stop,82.86013881947792,,720.0,2025-07-24
2025-07-24 14:00:00,bearish,23352.0,23377.75,23300.5,1030.0,target,81.02672825575006,NY PM,540.0,2025-07-24
2025-07-24 12:30:00,bearish,23372.75,23377.75,23362.75,200.0,target,79.88525957324465,,310.0,2025-07-24
2025-07-24 12:10:00,bearish,23386.375,23393.25,23372.625,275.0,target,72.03844532880787,,245.0,2025-07-24
2025-07-24 20:25:00,bullish,23389.25,23368.75,23430.25,-410.0,stop,71.11013881947792,,170.0,2025-07-24
2025-07-24 11:45:00,bearish,23392.625,23393.25,23391.375,-12.5,stop,70.16344532880787,,105.0,2025-07-24
2025-07-24 12:55:00,bearish,23343.5,23377.75,23275.0,-685.0,stop,69.88525957324465,,670.0,2025-07-24
2025-07-25 20:10:00,bearish,23419.25,23423.25,23411.25,-80.0,stop,80.15072560740461,,500.0,2025-07-25
2025-07-28 14:20:00,bearish,23506.125,23507.5,23503.375,-27.5,stop,84.84190163417023,NY PM,365.0,2025-07-28
2025-07-28 09:30:00,bullish,23534.625,23533.0,23537.875,-32.5,stop,83.65617950775822,,295.0,2025-07-28
2025-07-28 19:50:00,bearish,23469.625,23471.0,23466.875,-27.5,stop,82.13514861757795,,485.0,2025-07-28
2025-07-28 14:35:00,bearish,23500.75,23507.5,23487.25,-135.0,stop,78.84190163417023,NY PM,260.0,2025-07-28
2025-07-28 14:40:00,bearish,23507.25,23507.5,23506.75,-5.0,stop,78.84190163417023,NY PM,450.0,2025-07-28
2025-07-28 14:45:00,bearish,23502.875,23507.5,23493.625,185.0,target,78.84190163417023,NY PM,345.0,2025-07-28
2025-07-28 20:10:00,bullish,23496.875,23482.5,23525.625,575.0,target,73.64180196009454,,225.0,2025-07-28
2025-07-28 15:00:00,bearish,23491.25,23507.5,23458.75,650.0,target,71.34190163417023,,280.0,2025-07-28
2025-07-29 14:00:00,bearish,23587.625,23591.75,23579.375,165.0,target,93.46588285957046,NY PM,205.0,2025-07-29
2025-07-29 14:10:00,bearish,23572.375,23591.75,23533.625,775.0,target,89.46588285957046,NY PM,555.0,2025-07-29
2025-07-29 14:15:00,bearish,23566.625,23591.75,23516.375,1005.0,target,87.46588285957046,NY PM,585.0,2025-07-29
2025-07-29 12:00:00,bearish,23596.75,23598.75,23592.75,-40.0,stop,86.03246243610586,,360.0,2025-07-29
2025-07-29 12:55:00,bullish,23581.125,23579.25,23584.875,-37.5,stop,85.88121391346516,,345.0,2025-07-29
2025-07-29 11:40:00,bullish,23588.375,23579.25,23606.625,365.0,target,81.80839357000413,,395.0,2025-07-29
2025-07-29 14:35:00,bearish,23554.25,23591.75,23479.25,1500.0,target,79.46588285957046,NY PM,620.0,2025-07-29
2025-07-29 12:15:00,bullish,23605.125,23579.25,23656.875,-517.5,stop,67.80839357000413,,395.0,2025-07-29
2025-07-29 12:35:00,bearish,23594.375,23598.75,23585.625,175.0,target,62.657462436105845,,125.0,2025-07-29
2025-07-30 14:20:00,bearish,23492.375,23498.0,23481.125,-112.5,stop,87.65571647492762,NY PM,1145.0,2025-07-30
2025-07-30 14:15:00,bullish,23487.75,23474.75,23513.75,520.0,target,87.01974606402533,NY PM,450.0,2025-07-30
2025-07-30 18:50:00,bullish,23518.25,23497.75,23559.25,-410.0,stop,85.39759428625892,,1560.0,2025-07-30
2025-07-30 18:55:00,bullish,23498.375,23497.75,23499.625,-12.5,stop,83.39759428625892,,2605.0,2025-07-30
2025-07-30 11:25:00,bearish,23507.625,23507.75,23507.375,-2.5,stop,81.96407890171574,,325.0,2025-07-30
2025-07-30 14:30:00,bullish,23511.125,23474.75,23583.875,1455.0,target,81.01974606402533,NY PM,395.0,2025-07-30
2025-07-30 12:00:00,bullish,23509.25,23497.75,23532.25,-230.0,stop,80.64011552225547,,480.0,2025-07-30
2025-07-30 11:30:00,bearish,23506.875,23507.75,23505.125,-17.5,stop,79.96407890171574,,365.0,2025-07-30
2025-07-30 12:05:00,bullish,23504.125,23497.75,23516.875,-127.5,stop,78.64011552225547,,355.0,2025-07-30
2025-07-30 14:10:00,bearish,23481.75,23489.5,23466.25,-155.0,stop,75.5550814353799,NY PM,570.0,2025-07-30
2025-07-30 12:40:00,bearish,23489.0,23489.5,23488.0,-10.0,stop,73.11940996718629,,560.0,2025-07-30
2025-07-30 12:45:00,bearish,23488.875,23489.5,23487.625,-12.5,stop,71.11940996718629,,585.0,2025-07-30
2025-07-30 19:15:00,bearish,23413.0,23505.5,23228.0,-1850.0,stop,67.22314339074914,,2200.0,2025-07-30
2025-07-30 12:35:00,bearish,23488.25,23489.5,23485.75,-25.0,stop,66.36193120318283,,340.0,2025-07-30
2025-07-31 12:35:00,bearish,23796.125,23808.5,23771.375,-247.5,stop,82.82860018245142,,345.0,2025-07-31
2025-07-31 12:40:00,bearish,23790.625,23808.5,23754.875,715.0,target,80.82860018245142,,725.0,2025-07-31
2025-07-31 12:50:00,bearish,23799.0,23808.5,23780.0,380.0,target,76.82860018245142,,230.0,2025-07-31
2025-07-31 12:55:00,bearish,23797.75,23808.5,23776.25,430.0,target,74.82860018245142,,420.0,2025-07-31
2025-08-01 12:30:00,bearish,23123.125,23134.0,23101.375,435.0,target,85.34158949313615,,585.0,2025-08-01
2025-08-01 12:50:00,bullish,23129.125,23128.0,23131.375,-22.5,stop,82.28945012310676,,1525.0,2025-08-01
2025-08-01 14:10:00,bearish,22863.875,23140.75,22310.125,-4087.5,timeout,82.05204793077222,NY PM,2585.0,2025-08-01
2025-08-01 12:40:00,bearish,23115.125,23134.0,23077.375,-377.5,stop,81.34158949313615,,2085.0,2025-08-01
2025-08-01 14:15:00,bearish,22897.5,23140.75,22411.0,-3235.0,timeout,80.05204793077222,NY PM,2540.0,2025-08-01
2025-08-01 12:45:00,bearish,23109.75,23134.0,23061.25,970.0,target,79.34158949313615,,1980.0,2025-08-01
2025-08-01 14:20:00,bearish,22914.0,23140.75,22460.5,-3185.0,timeout,76.61952480522848,NY PM,2010.0,2025-08-01
2025-08-04 11:20:00,bearish,23042.875,23045.5,23037.625,-52.5,stop,82.50816875781813,,275.0,2025-08-04
2025-08-04 11:40:00,bullish,23068.875,23051.75,23103.125,-342.5,stop,78.00227824681338,,325.0,2025-08-04
2025-08-04 11:50:00,bullish,23059.75,23051.75,23075.75,-160.0,stop,74.00227824681338,,270.0,2025-08-04
2025-08-04 11:55:00,bullish,23053.125,23051.75,23055.875,-27.5,stop,72.00227824681339,,545.0,2025-08-04
2025-08-04 12:00:00,bullish,23053.375,23051.75,23056.625,-32.5,stop,70.00227824681339,,445.0,2025-08-04
2025-08-05 14:00:00,bearish,23372.25,23382.75,23351.25,420.0,target,96.6709085656015,NY PM,510.0,2025-08-05
2025-08-05 14:05:00,bullish,23340.125,23312.25,23395.875,-557.5,stop,92.18725355239786,NY PM,965.0,2025-08-05
2025-08-05 14:10:00,bullish,23345.875,23312.25,23413.125,-672.5,stop,90.18725355239786,NY PM,1565.0,2025-08-05
2025-08-05 12:20:00,bullish,23367.875,23362.25,23379.125,-112.5,stop,88.31912067952041,,995.0,2025-08-05
2025-08-05 14:15:00,bullish,23321.375,23312.25,23339.625,-182.5,stop,88.18725355239786,NY PM,1145.0,2025-08-05
2025-08-05 12:25:00,bullish,23380.5,23362.25,23417.0,-365.0,stop,86.31912067952041,,950.0,2025-08-05
2025-08-05 14:20:00,bullish,23315.25,23312.25,23321.25,-60.0,stop,86.18725355239786,NY PM,1510.0,2025-08-05
2025-08-05 12:30:00,bullish,23367.5,23362.25,23378.0,-105.0,stop,84.31912067952041,,610.0,2025-08-05
2025-08-05 12:35:00,bearish,23362.125,23370.75,23344.875,-172.5,stop,82.10600000000014,,215.0,2025-08-05
2025-08-05 12:40:00,bearish,23362.375,23370.75,23345.625,-167.5,stop,80.10600000000014,,405.0,2025-08-05
2025-08-05 12:45:00,bearish,23369.875,23370.75,23368.125,-17.5,stop,78.10600000000014,,465.0,2025-08-05
2025-08-05 12:50:00,bullish,23366.0,23362.25,23373.5,-75.0,stop,76.31912067952041,,260.0,2025-08-05
2025-08-05 12:55:00,bullish,23368.75,23362.25,23381.75,-130.0,stop,74.31912067952041,,510.0,2025-08-05
2025-08-06 14:00:00,bearish,23211.75,23221.25,23192.75,-190.0,stop,97.70823296018138,NY PM,1810.0,2025-08-06
2025-08-06 14:30:00,bearish,23187.875,23221.25,23121.125,-667.5,stop,85.70823296018138,NY PM,945.0,2025-08-06
2025-08-06 11:00:00,bearish,23139.875,23167.0,23085.625,-542.5,stop,85.55758275755102,,1295.0,2025-08-06
2025-08-06 11:10:00,bullish,23163.125,23156.0,23177.375,285.0,target,84.3847971604567,,365.0,2025-08-06
2025-08-06 14:35:00,bearish,23207.875,23221.25,23181.125,-267.5,stop,83.70823296018138,NY PM,1645.0,2025-08-06
2025-08-06 11:05:00,bearish,23148.0,23167.0,23110.0,-380.0,stop,83.55758275755102,,870.0,2025-08-06
2025-08-06 19:55:00,bullish,23415.875,23410.0,23427.625,-117.5,stop,81.7688840197955,,365.0,2025-08-06
2025-08-06 14:40:00,bearish,23221.5,23227.25,23210.0,-115.0,stop,80.95699127061113,NY PM,1680.0,2025-08-06
2025-08-06 11:20:00,bullish,23169.0,23156.0,23195.0,520.0,target,80.3847971604567,,270.0,2025-08-06
2025-08-06 11:15:00,bearish,23161.125,23167.0,23149.375,-117.5,stop,79.55758275755102,,385.0,2025-08-06
2025-08-06 20:05:00,bullish,23415.125,23410.0,23425.375,-102.5,stop,77.7688840197955,,555.0,2025-08-06
2025-08-06 11:30:00,bullish,23174.125,23156.0,23210.375,-362.5,stop,70.75979716045669,,155.0,2025-08-06
2025-08-07 14:10:00,bullish,23625.625,23596.75,23683.375,-577.5,stop,92.74547081218267,NY PM,1825.0,2025-08-07
2025-08-07 14:15:00,bullish,23623.125,23596.75,23675.875,-527.5,stop,90.74547081218267,NY PM,1305.0,2025-08-07
2025-08-07 14:20:00,bullish,23607.5,23596.75,23629.0,-215.0,stop,88.74547081218267,NY PM,990.0,2025-08-07
2025-08-07 14:45:00,bearish,23570.0,23626.75,23456.5,2270.0,target,80.81882414802507,NY PM,950.0,2025-08-07
2025-08-08 19:55:00,bearish,23696.375,23702.75,23683.625,-127.5,stop,85.6062622665375,,745.0,2025-08-08
2025-08-08 12:05:00,bullish,23568.5,23560.0,23585.5,-170.0,stop,82.9396788114479,,400.0,2025-08-08
2025-08-08 12:10:00,bullish,23561.375,23560.0,23564.125,-27.5,stop,80.9396788114479,,625.0,2025-08-08
2025-08-11 14:45:00,bullish,23738.625,23718.0,23779.875,-412.5,stop,91.2983549302994,NY PM,855.0,2025-08-11
2025-08-11 14:50:00,bullish,23740.625,23718.0,23785.875,-452.5,stop,89.2983549302994,NY PM,755.0,2025-08-11
2025-08-11 08:00:00,bullish,23700.875,23689.5,23723.625,-227.5,stop,86.27613189193262,,575.0,2025-08-11
2025-08-11 14:25:00,bullish,23755.625,23718.0,23830.875,-752.5,stop,82.76331237911025,NY PM,275.0,2025-08-11
2025-08-11 12:30:00,bullish,23736.625,23718.0,23773.875,-372.5,stop,80.4381524643981,,785.0,2025-08-11
2025-08-11 14:55:00,bearish,23730.0,23731.75,23726.5,-35.0,stop,79.41063862704115,NY PM,510.0,2025-08-11
2025-08-11 14:35:00,bullish,23753.875,23718.0,23825.625,-717.5,stop,78.76331237911025,NY PM,435.0,2025-08-11
2025-08-11 12:35:00,bullish,23727.125,23718.0,23745.375,-182.5,stop,78.4381524643981,,605.0,2025-08-11
2025-08-11 15:00:00,bullish,23736.25,23718.0,23772.75,-365.0,stop,77.7983549302994,,510.0,2025-08-11
2025-08-11 14:00:00,bearish,23728.375,23731.75,23721.625,-67.5,stop,77.50061308290893,NY PM,785.0,2025-08-11
2025-08-11 12:40:00,bullish,23724.625,23718.0,23737.875,-132.5,stop,76.4381524643981,,435.0,2025-08-11
2025-08-11 12:45:00,bearish,23718.5,23731.75,23692.0,-265.0,stop,76.00061308290893,,260.0,2025-08-11
2025-08-11 14:05:00,bearish,23723.625,23731.75,23707.375,-162.5,stop,75.50061308290893,NY PM,625.0,2025-08-11
2025-08-11 15:10:00,bullish,23727.75,23718.0,23747.25,390.0,target,73.7983549302994,,390.0,2025-08-11
2025-08-12 14:00:00,bullish,23712.75,23625.75,23886.75,3480.0,target,94.0525833333334,NY PM,3630.0,2025-08-12
2025-08-12 14:05:00,bullish,23716.5,23625.75,23898.0,3630.0,target,92.0525833333334,NY PM,3350.0,2025-08-12
2025-08-12 12:25:00,bearish,23663.5,23675.75,23639.0,-245.0,stop,90.68804829997501,,620.0,2025-08-12
2025-08-12 10:00:00,bullish,23640.625,23638.5,23644.875,-42.5,stop,88.90575011079447,NY AM,475.0,2025-08-12
2025-08-12 14:10:00,bearish,23662.375,23675.75,23635.625,-267.5,stop,84.18804829997501,NY PM,1615.0,2025-08-12
2025-08-12 14:35:00,bullish,23753.0,23625.75,24007.5,5090.0,target,80.0525833333334,NY PM,360.0,2025-08-12
2025-08-12 12:10:00,bullish,23645.125,23635.75,23663.875,375.0,target,73.82490414656638,,195.0,2025-08-12
2025-08-12 12:20:00,bullish,23648.0,23635.75,23672.5,490.0,target,70.44990414656638,,340.0,2025-08-12
2025-08-13 14:05:00,bullish,24010.125,23987.25,24055.875,-457.5,stop,94.34260155490774,NY PM,925.0,2025-08-13
2025-08-13 14:15:00,bullish,23997.75,23987.25,24018.75,-210.0,stop,90.34260155490774,NY PM,670.0,2025-08-13
2025-08-13 12:35:00,bearish,24008.625,24017.0,23991.875,-167.5,stop,87.33855780346833,,515.0,2025-08-13
2025-08-13 14:20:00,bearish,23991.0,24017.0,23939.0,1040.0,target,86.83855780346833,NY PM,560.0,2025-08-13
2025-08-13 12:40:00,bearish,24014.5,24017.0,24009.5,-50.0,stop,85.33855780346833,,450.0,2025-08-13
2025-08-13 14:35:00,bearish,23959.875,24017.0,23845.625,562.5,timeout,80.83855780346833,NY PM,365.0,2025-08-13
2025-08-13 14:10:00,bearish,24000.875,24017.0,23968.625,645.0,target,80.83855780346833,NY PM,275.0,2025-08-13
2025-08-13 12:00:00,bearish,23993.75,23996.75,23987.75,-60.0,stop,80.17280064648654,,280.0,2025-08-13
2025-08-13 14:40:00,bearish,23955.875,23996.75,23874.125,537.5,timeout,79.01651460265724,NY PM,425.0,2025-08-13
2025-08-13 12:05:00,bearish,23996.375,23996.75,23995.625,-7.5,stop,78.17280064648654,,295.0,2025-08-13
2025-08-13 12:10:00,bullish,23994.75,23987.25,24009.75,300.0,target,77.49888759873704,,240.0,2025-08-13
2025-08-13 11:55:00,bullish,23992.75,23987.25,24003.75,220.0,target,77.24888759873704,,150.0,2025-08-13
2025-08-13 14:55:00,bearish,23951.25,23996.75,23860.25,355.0,timeout,76.09533064120482,NY PM,750.0,2025-08-13
2025-08-13 12:15:00,bullish,23997.5,23987.25,24018.0,410.0,target,75.49888759873704,,250.0,2025-08-13
2025-08-13 12:20:00,bearish,23995.625,23996.75,23993.375,-22.5,stop,72.17280064648654,,275.0,2025-08-13
2025-08-14 20:00:00,bullish,23921.0,23917.75,23927.5,-65.0,stop,86.62661828051122,,1520.0,2025-08-14
2025-08-14 20:05:00,bullish,23918.125,23917.75,23918.875,-7.5,stop,84.62661828051122,,1485.0,2025-08-14
2025-08-14 20:10:00,bearish,23888.0,23938.5,23787.0,-1010.0,stop,82.62908416528755,,200.0,2025-08-14
2025-08-14 14:00:00,bearish,23885.625,23929.25,23798.375,-872.5,stop,81.04257971543245,NY PM,2235.0,2025-08-14
2025-08-14 14:10:00,bullish,23923.125,23912.0,23945.375,-222.5,stop,80.66880567451827,NY PM,735.0,2025-08-14
2025-08-14 14:15:00,bullish,23922.5,23912.0,23943.5,420.0,target,80.66880567451827,NY PM,610.0,2025-08-14
2025-08-14 12:45:00,bearish,23824.75,23929.25,23615.75,-2090.0,stop,79.54257971543245,,1260.0,2025-08-14
2025-08-14 14:05:00,bearish,23883.125,23929.25,23790.875,-922.5,stop,79.04257971543245,NY PM,2185.0,2025-08-14
2025-08-14 20:20:00,bearish,23882.625,23938.5,23770.875,-1117.5,stop,78.62908416528755,,335.0,2025-08-14
2025-08-14 14:25:00,bullish,23937.125,23912.0,23987.375,1005.0,target,77.42417641558768,NY PM,405.0,2025-08-14
2025-08-14 12:55:00,bearish,23839.75,23929.25,23660.75,-1790.0,stop,75.54257971543245,,220.0,2025-08-14
2025-08-15 08:45:00,bullish,23907.125,23891.75,23937.875,-307.5,stop,86.69035426116417,,995.0,2025-08-15
2025-08-15 08:50:00,bullish,23898.5,23891.75,23912.0,-135.0,stop,84.69035426116417,,850.0,2025-08-15
2025-08-15 08:55:00,bearish,23888.125,23899.0,23866.375,-217.5,stop,81.21531815539832,,235.0,2025-08-15
2025-08-15 14:10:00,bearish,23817.625,23909.75,23633.375,902.5,timeout,78.61723555369915,NY PM,2065.0,2025-08-15
2025-08-15 09:15:00,bearish,23887.375,23899.0,23864.125,-232.5,stop,73.21531815539832,,365.0,2025-08-15
2025-08-15 09:20:00,bullish,23891.875,23891.75,23892.125,-2.5,stop,72.06535426116417,,195.0,2025-08-15
2025-08-18 14:00:00,bullish,23756.5,23756.25,23757.0,10.0,target,92.69292346938782,NY PM,650.0,2025-08-18
2025-08-18 14:10:00,bullish,23770.375,23756.25,23798.625,565.0,target,88.69292346938782,NY PM,465.0,2025-08-18
2025-08-18 14:40:00,bullish,23775.5,23756.25,23814.0,-385.0,stop,88.69292346938782,NY PM,610.0,2025-08-18
2025-08-18 14:30:00,bullish,23778.0,23756.25,23821.5,-435.0,stop,80.69292346938782,NY PM,960.0,2025-08-18
2025-08-18 14:55:00,bearish,23750.125,23796.5,23657.375,-927.5,stop,78.9009220119868,NY PM,1255.0,2025-08-18
2025-08-18 14:35:00,bullish,23796.625,23756.25,23877.375,-807.5,stop,78.69292346938782,NY PM,1115.0,2025-08-18
2025-08-18 15:15:00,bullish,23762.0,23747.25,23791.5,-295.0,stop,76.04317308595579,,680.0,2025-08-18
2025-08-18 15:20:00,bullish,23766.875,23747.25,23806.125,-392.5,stop,74.04317308595579,,635.0,2025-08-18
2025-08-18 15:00:00,bullish,23772.5,23756.25,23805.0,-325.0,stop,73.19292346938782,,260.0,2025-08-18
2025-08-18 15:05:00,bearish,23770.75,23774.75,23762.75,-80.0,stop,72.3577922077922,,330.0,2025-08-18
2025-08-19 10:10:00,bearish,23781.125,23784.25,23774.875,-62.5,stop,92.95115837104085,NY AM,345.0,2025-08-19
2025-08-19 12:50:00,bullish,23758.0,23745.5,23783.0,-250.0,stop,87.20109804362478,,750.0,2025-08-19
2025-08-19 12:55:00,bullish,23756.75,23745.5,23779.25,-225.0,stop,85.20109804362478,,510.0,2025-08-19
2025-08-19 20:00:00,bearish,23465.0,23471.0,23453.0,-120.0,stop,83.42748166202207,,900.0,2025-08-19
2025-08-19 09:20:00,bearish,23794.625,23795.75,23792.375,-22.5,stop,81.88336695475589,,415.0,2025-08-19
2025-08-19 20:05:00,bearish,23461.5,23471.0,23442.5,-190.0,stop,81.42748166202207,,1030.0,2025-08-19
2025-08-19 10:30:00,bearish,23777.875,23784.25,23765.125,255.0,target,80.57615837104085,NY AM,165.0,2025-08-19
2025-08-19 12:15:00,bearish,23759.25,23769.25,23739.25,-200.0,stop,80.03192794289477,,310.0,2025-08-19
2025-08-19 09:25:00,bearish,23793.125,23795.75,23787.875,-52.5,stop,79.88336695475589,,385.0,2025-08-19
2025-08-19 12:35:00,bullish,23776.0,23772.5,23783.0,-70.0,stop,76.96521284051852,,270.0,2025-08-19
2025-08-20 11:10:00,bullish,23444.125,23424.5,23483.375,-392.5,stop,81.41144474393545,,255.0,2025-08-20
2025-08-20 11:20:00,bullish,23438.125,23424.5,23465.375,-272.5,stop,77.41144474393545,,375.0,2025-08-20
2025-08-20 12:55:00,bullish,23424.875,23424.5,23425.625,-7.5,stop,73.75849628010988,,195.0,2025-08-20
2025-08-20 11:30:00,bullish,23426.625,23424.5,23430.875,-42.5,stop,73.41144474393545,,555.0,2025-08-20
2025-08-20 11:35:00,bearish,23415.125,23430.25,23384.875,605.0,target,64.78880198067401,,135.0,2025-08-20
2025-08-21 14:05:00,bearish,23252.375,23269.25,23218.625,-337.5,stop,93.70766466917486,NY PM,1475.0,2025-08-21
2025-08-21 14:10:00,bearish,23229.375,23269.25,23149.625,-797.5,stop,91.70766466917486,NY PM,2965.0,2025-08-21
2025-08-21 11:05:00,bearish,23315.125,23321.75,23301.875,265.0,target,82.74839935241783,,485.0,2025-08-21
2025-08-21 14:40:00,bullish,23298.625,23289.75,23316.375,-177.5,stop,82.18343076827668,NY PM,1985.0,2025-08-21
2025-08-21 14:35:00,bullish,23299.875,23289.75,23320.125,-202.5,stop,82.18343076827668,NY PM,1275.0,2025-08-21
2025-08-21 09:00:00,bullish,23313.125,23306.5,23326.375,-132.5,stop,81.81430774699419,,835.0,2025-08-21
2025-08-21 11:10:00,bearish,23306.625,23321.75,23276.375,605.0,target,80.74839935241783,,455.0,2025-08-21
2025-08-21 14:50:00,bearish,23267.5,23269.25,23264.0,-35.0,stop,79.70766466917486,NY PM,740.0,2025-08-21
2025-08-21 11:20:00,bearish,23305.0,23321.75,23271.5,670.0,target,76.74839935241783,,260.0,2025-08-21
2025-08-21 14:55:00,bearish,23278.125,23321.75,23190.875,1745.0,target,75.55796125818725,NY PM,955.0,2025-08-21
2025-08-21 11:25:00,bearish,23303.25,23321.75,23266.25,740.0,target,74.74839935241783,,280.0,2025-08-21
2025-08-21 15:00:00,bearish,23284.875,23321.75,23211.125,1475.0,target,66.05796125818725,,1115.0,2025-08-21
2025-08-21 09:35:00,bullish,23317.625,23306.5,23339.875,-222.5,stop,63.43930774699419,,165.0,2025-08-21
2025-08-22 14:25:00,bullish,23565.375,23259.5,24177.125,-1452.5,timeout,82.11985176763986,NY PM,2725.0,2025-08-22
2025-08-22 08:30:00,bullish,23236.5,23199.5,23310.5,1480.0,target,74.12909268324472,,540.0,2025-08-22
2025-08-22 08:35:00,bullish,23234.625,23199.5,23304.875,1405.0,target,72.12909268324472,,315.0,2025-08-22
2025-08-22 08:20:00,bullish,23231.625,23199.5,23295.875,1285.0,target,62.50409268324472,,75.0,2025-08-22
2025-08-25 19:55:00,bullish,23527.5,23518.25,23546.0,-185.0,stop,88.52294325153368,,870.0,2025-08-25
