entry_time,exit_time,direction,entry_price,exit_price,pnl,bars_held,split
2025-03-16 16:15:00+00:00,2025-03-17 00:45:00+00:00,short,84149.0,82975.95153340223,108.948599083107,33,train
2025-03-17 00:45:00+00:00,2025-03-17 03:45:00+00:00,short,82956.0,83600.30594894555,-72.75841019200209,11,train
2025-03-17 03:45:00+00:00,2025-03-17 07:45:00+00:00,short,83500.0,83516.46719115882,-9.997542475440238,15,train
2025-03-17 14:00:00+00:00,2025-03-17 17:30:00+00:00,short,83021.0,83960.14359170204,-102.26341634978937,13,train
2025-03-18 03:00:00+00:00,2025-03-18 07:00:00+00:00,short,83375.0,82927.21768618714,36.46312049697652,15,train
2025-03-18 07:00:00+00:00,2025-03-18 07:15:00+00:00,short,82457.0,83100.38866136219,-72.61673556928682,0,train
2025-03-18 07:15:00+00:00,2025-03-18 16:15:00+00:00,short,82962.0,82095.09672202347,78.43747296155139,35,train
2025-03-18 16:15:00+00:00,2025-03-18 19:45:00+00:00,short,81829.0,82266.89776677375,-51.99457156571359,13,train
2025-03-18 19:45:00+00:00,2025-03-18 23:00:00+00:00,short,82033.0,82549.03799773612,-59.83290167349835,12,train
2025-03-18 23:00:00+00:00,2025-03-19 00:30:00+00:00,short,82374.0,82951.60475692962,-66.02675593080855,5,train
2025-03-21 09:00:00+00:00,2025-03-21 14:45:00+00:00,short,83987.0,84137.47311604135,-23.453535259937098,22,train
2025-03-21 14:45:00+00:00,2025-03-22 09:30:00+00:00,short,84051.0,84366.00903852547,-39.92175430447362,74,train
2025-03-22 14:30:00+00:00,2025-03-22 17:45:00+00:00,short,84111.0,84226.0466446238,-19.92151679461107,12,train
2025-03-22 17:45:00+00:00,2025-03-23 01:15:00+00:00,short,84216.0,84057.4942403839,7.436901249591399,29,train
2025-03-23 01:15:00+00:00,2025-03-23 07:15:00+00:00,short,84050.0,84263.33335914886,-29.74900258284371,23,train
2025-03-26 15:15:00+00:00,2025-03-26 20:00:00+00:00,short,86883.0,86738.30626060553,5.788308626416539,18,train
2025-03-26 20:00:00+00:00,2025-03-27 01:15:00+00:00,short,86538.0,87331.32943917734,-88.02641038969267,20,train
2025-03-27 01:15:00+00:00,2025-03-27 14:30:00+00:00,short,87284.0,86819.47046371449,37.747780105365315,52,train
2025-03-27 14:30:00+00:00,2025-03-27 21:30:00+00:00,short,86612.0,87527.29737575579,-100.236702444367,27,train
2025-03-28 04:15:00+00:00,2025-03-28 12:15:00+00:00,short,86771.0,85363.85629464439,132.10762772082924,31,train
2025-03-28 12:15:00+00:00,2025-03-28 22:30:00+00:00,short,85164.0,84260.50486102763,81.87828865418582,40,train
2025-03-28 22:30:00+00:00,2025-03-29 08:45:00+00:00,short,84218.0,83844.13330196112,28.983563138790018,40,train
2025-03-29 08:45:00+00:00,2025-03-29 18:30:00+00:00,short,83839.0,82467.89946784008,128.79470824260022,38,train
2025-03-29 18:30:00+00:00,2025-03-30 01:00:00+00:00,short,82451.0,82827.68425583336,-45.93235979612759,25,train
2025-03-30 13:45:00+00:00,2025-03-31 10:45:00+00:00,short,82940.0,82067.93427862528,78.95617542354056,83,train
2025-03-31 10:45:00+00:00,2025-03-31 12:45:00+00:00,short,81921.0,82584.8197363377,-74.60726462058656,7,train
2025-03-31 23:45:00+00:00,2025-04-01 03:00:00+00:00,short,82475.0,83111.47878157685,-71.92720209676389,12,train
2025-04-01 03:00:00+00:00,2025-04-01 06:45:00+00:00,short,83106.0,83370.78495809418,-34.80233505732309,14,train
2025-04-03 08:00:00+00:00,2025-04-03 21:45:00+00:00,short,83463.0,82588.08313344145,79.1891324991825,54,train
2025-04-03 21:45:00+00:00,2025-04-04 00:15:00+00:00,short,82533.0,83241.44630044163,-79.1333523591853,9,train
2025-04-04 13:45:00+00:00,2025-04-04 17:30:00+00:00,short,82305.0,83765.24902905038,-154.32841535649027,14,train
2025-04-04 17:30:00+00:00,2025-04-05 01:15:00+00:00,short,83463.0,84111.67802845588,-73.24653674701051,30,train
2025-04-06 09:00:00+00:00,2025-04-07 01:45:00+00:00,short,83006.0,79050.5915016018,387.43802026474026,66,train
2025-04-07 01:45:00+00:00,2025-04-07 08:30:00+00:00,short,78668.0,76481.65453016984,210.877064256508,26,train
2025-04-07 08:30:00+00:00,2025-04-07 13:45:00+00:00,short,76230.0,77776.3291493549,-162.33323139295817,20,train
2025-04-07 13:45:00+00:00,2025-04-07 14:00:00+00:00,short,76025.0,77794.47025753395,-184.6379992662714,0,train
2025-04-07 14:00:00+00:00,2025-04-07 22:30:00+00:00,short,78312.0,79873.43567541019,-164.05283932478955,33,train
2025-04-08 09:30:00+00:00,2025-04-08 11:30:00+00:00,short,78866.0,79556.47849290103,-76.96897321474853,7,train
2025-04-08 11:30:00+00:00,2025-04-08 13:00:00+00:00,short,79338.0,80011.24810442278,-75.29227284749867,5,train
2025-04-08 13:00:00+00:00,2025-04-09 02:00:00+00:00,short,79823.0,76070.83597572373,367.42171062884046,51,train
2025-04-09 03:00:00+00:00,2025-04-09 04:30:00+00:00,short,75611.0,76364.31219774495,-82.92998538438208,5,train
2025-04-09 04:30:00+00:00,2025-04-09 06:00:00+00:00,short,75648.0,77179.49671741732,-160.79104657760303,5,train
2025-04-09 06:00:00+00:00,2025-04-09 13:45:00+00:00,short,76675.0,77263.1616100171,-66.51306908221027,30,train
2025-04-14 22:30:00+00:00,2025-04-15 02:00:00+00:00,short,84473.0,84997.13331517899,-60.886838183657716,13,train
2025-04-16 01:30:00+00:00,2025-04-16 08:30:00+00:00,short,83497.0,83668.65335937629,-25.523618605597512,27,train
2025-04-16 08:30:00+00:00,2025-04-16 14:15:00+00:00,short,83584.0,84190.27686840673,-69.01640068409303,22,train
2025-04-17 00:45:00+00:00,2025-04-17 05:30:00+00:00,short,84039.0,84348.6616766218,-39.38555074601176,18,train
2025-04-17 05:30:00+00:00,2025-04-17 06:30:00+00:00,short,84288.0,84687.437181484,-48.39249000747399,3,train
2025-04-17 06:30:00+00:00,2025-04-17 11:30:00+00:00,short,84612.0,84662.6059846897,-13.524328768204178,19,train
2025-04-20 17:45:00+00:00,2025-04-20 20:00:00+00:00,short,84525.0,84783.00842066687,-34.266242487720234,8,train
2025-04-25 06:15:00+00:00,2025-04-25 11:00:00+00:00,short,93386.0,93937.51563798513,-64.51773958041177,18,train
2025-04-27 07:15:00+00:00,2025-04-27 17:00:00+00:00,short,94046.0,94125.37190057775,-17.345758652804186,38,train
2025-04-27 17:00:00+00:00,2025-04-27 18:30:00+00:00,short,93919.0,94288.41158338192,-46.35152891736143,5,train
2025-04-27 18:30:00+00:00,2025-04-28 02:45:00+00:00,short,94220.0,93647.6582571359,47.8407913735529,32,train
2025-04-28 02:45:00+00:00,2025-04-28 05:45:00+00:00,short,93500.0,94223.85618729993,-81.77181153935771,11,train
2025-04-28 05:45:00+00:00,2025-04-28 07:30:00+00:00,short,94209.0,94736.19382114957,-62.166641806014745,6,train
2025-04-28 07:30:00+00:00,2025-04-28 10:30:00+00:00,short,94719.0,95158.66096104923,-53.459979152975514,11,train
2025-04-30 17:30:00+00:00,2025-04-30 20:00:00+00:00,short,94049.0,94532.55328720415,-57.78440638477534,9,train
2025-04-30 20:00:00+00:00,2025-05-01 01:30:00+00:00,short,94164.0,94746.49624611321,-67.69514942362657,21,train
2025-05-03 11:30:00+00:00,2025-05-03 13:45:00+00:00,short,96056.0,96295.03292524331,-33.52084417059365,8,train
2025-05-03 13:45:00+00:00,2025-05-03 21:15:00+00:00,short,96290.0,96426.52083503142,-23.28790954489363,29,train
2025-05-04 00:00:00+00:00,2025-05-04 02:00:00+00:00,short,95880.0,96147.5378224602,-36.35515913714329,7,train
2025-05-04 02:00:00+00:00,2025-05-04 20:15:00+00:00,short,96131.0,95661.09181728306,37.401213680830146,72,train
2025-05-04 20:15:00+00:00,2025-05-05 05:45:00+00:00,short,95651.0,94647.55757823585,90.8293142975032,37,train
2025-05-05 05:45:00+00:00,2025-05-05 17:30:00+00:00,short,94518.0,94380.11239399678,4.343854980622146,46,train
2025-05-05 17:30:00+00:00,2025-05-05 21:45:00+00:00,short,94371.0,94647.34732157811,-37.08564952389014,16,train
2025-05-06 05:00:00+00:00,2025-05-06 14:15:00+00:00,short,94580.0,94126.54056470928,35.910616500836056,36,train
2025-05-06 14:15:00+00:00,2025-05-06 16:00:00+00:00,short,94040.0,94766.66044580072,-82.10637760236209,6,train
2025-05-06 16:00:00+00:00,2025-05-06 18:45:00+00:00,short,94560.0,95028.43594876223,-56.323016673660895,10,train
2025-05-09 00:15:00+00:00,2025-05-09 08:30:00+00:00,long,103104.0,103217.71165474232,1.0550798914949961,32,train
2025-05-09 08:30:00+00:00,2025-05-09 09:00:00+00:00,long,103718.0,102813.8156952315,-100.74502126161119,1,train
2025-05-09 09:00:00+00:00,2025-05-09 14:15:00+00:00,long,103021.0,102738.62749425427,-38.52523194928612,20,train
2025-05-09 14:15:00+00:00,2025-05-09 16:45:00+00:00,long,103602.0,102655.9438283537,-104.9185143560475,9,train
2025-05-09 20:30:00+00:00,2025-05-10 15:30:00+00:00,long,103371.0,103442.1364964836,-3.2270071764646104,75,train
2025-05-10 15:30:00+00:00,2025-05-10 18:30:00+00:00,long,103519.0,103180.04622892349,-44.230329419097615,11,train
2025-05-10 23:45:00+00:00,2025-05-11 02:45:00+00:00,long,104459.0,103926.10336795845,-63.70891837255286,11,train
2025-05-11 02:45:00+00:00,2025-05-11 07:30:00+00:00,long,104085.0,103547.91729470233,-64.08991639450186,18,train
2025-05-11 07:30:00+00:00,2025-05-11 13:45:00+00:00,long,103722.0,104269.93214146733,44.39361753965986,24,train
2025-05-11 13:45:00+00:00,2025-05-11 22:30:00+00:00,long,104384.0,103850.51335316732,-63.760390350926365,34,train
2025-05-12 01:30:00+00:00,2025-05-12 08:00:00+00:00,long,104357.0,104415.24292650945,-4.614319495380048,25,train
2025-05-12 08:00:00+00:00,2025-05-12 11:45:00+00:00,long,104532.0,103867.84415640525,-76.83557656729545,14,train
2025-05-12 11:45:00+00:00,2025-05-12 14:15:00+00:00,long,104229.0,103553.6251663666,-77.92661462165789,9,train
2025-05-12 14:15:00+00:00,2025-05-12 14:45:00+00:00,long,104052.0,102958.99620194739,-119.65092961535842,1,train
2025-05-14 02:45:00+00:00,2025-05-14 08:45:00+00:00,long,103800.0,103524.60947036506,-37.90528343701229,23,train
2025-05-14 13:00:00+00:00,2025-05-14 14:00:00+00:00,long,104068.0,103568.3095160909,-60.350863866714576,3,train
2025-05-14 14:00:00+00:00,2025-05-14 14:15:00+00:00,long,104020.0,103210.53470319716,-91.30805641544372,0,train
2025-05-14 14:15:00+00:00,2025-05-15 01:30:00+00:00,long,103518.0,103493.97994928864,-12.752604068600661,44,train
2025-05-15 01:30:00+00:00,2025-05-15 01:45:00+00:00,long,103499.0,103083.1493180999,-51.9141756559155,0,train
2025-05-15 01:45:00+00:00,2025-05-15 03:45:00+00:00,long,103297.0,102832.26274235324,-56.78018890179372,7,train
2025-05-16 07:45:00+00:00,2025-05-16 08:15:00+00:00,long,103870.0,103381.50013422714,-59.21256158399711,1,train
2025-05-16 08:15:00+00:00,2025-05-16 14:30:00+00:00,long,103538.0,103457.0056773176,-18.449182552105498,24,train
2025-05-16 17:00:00+00:00,2025-05-16 22:30:00+00:00,long,104205.0,103513.46138793201,-79.53978427619565,21,train
2025-05-16 22:30:00+00:00,2025-05-17 00:30:00+00:00,long,103514.0,103262.98609799599,-35.44023950530059,7,train
2025-05-18 14:45:00+00:00,2025-05-18 17:45:00+00:00,long,105258.0,105045.27518373946,-31.7876453852409,11,train
2025-05-18 17:45:00+00:00,2025-05-18 18:00:00+00:00,long,105556.0,104656.60254182981,-100.45037594411063,0,train
2025-05-18 18:00:00+00:00,2025-05-18 20:00:00+00:00,long,104892.0,103874.18886958584,-112.2194224848957,7,train
2025-05-18 20:00:00+00:00,2025-05-19 01:00:00+00:00,long,103933.0,105163.70187068457,112.61535197492279,19,train
2025-05-19 01:00:00+00:00,2025-05-19 03:45:00+00:00,long,105283.0,103820.48622515377,-156.7065517958806,10,train
2025-05-19 15:30:00+00:00,2025-05-20 04:15:00+00:00,long,104519.0,105616.31409352522,99.22464364784534,50,train
2025-05-20 04:15:00+00:00,2025-05-20 06:15:00+00:00,long,105640.0,105619.96842868377,-12.566155553056907,7,train
2025-05-20 06:15:00+00:00,2025-05-20 07:45:00+00:00,long,105879.0,105098.4547075017,-88.60340198520474,5,train
2025-05-20 07:45:00+00:00,2025-05-20 12:30:00+00:00,long,105111.0,104825.38116700907,-39.05870235744392,18,train
2025-05-20 18:15:00+00:00,2025-05-20 18:45:00+00:00,long,106345.0,105478.83627000859,-97.20756481264189,1,train
2025-05-20 18:45:00+00:00,2025-05-21 07:30:00+00:00,long,105703.0,107058.07470609697,124.8694168743925,50,train
2025-05-21 07:30:00+00:00,2025-05-21 17:15:00+00:00,long,107067.0,108077.77232102788,90.31999348673644,38,train
2025-05-21 17:15:00+00:00,2025-05-21 17:30:00+00:00,long,109134.0,107579.22009890538,-166.31365111440712,0,train
2025-05-21 17:30:00+00:00,2025-05-22 08:45:00+00:00,long,107023.0,110515.8557832273,338.4086355335694,60,train
2025-05-22 08:45:00+00:00,2025-05-22 21:00:00+00:00,long,110564.0,111114.91475809044,44.00753007113939,48,train
2025-05-22 21:00:00+00:00,2025-05-23 03:15:00+00:00,long,111134.0,111177.22201892041,-6.793359208905118,24,train
2025-05-26 06:45:00+00:00,2025-05-26 16:15:00+00:00,long,109615.0,109487.74788119778,-23.680349274282086,37,train
2025-05-26 16:15:00+00:00,2025-05-26 17:30:00+00:00,long,110168.0,109366.65835820342,-91.110897097568,4,train
2025-05-27 09:15:00+00:00,2025-05-27 14:15:00+00:00,long,109784.0,109667.82957589833,-22.58963388896197,19,train
2025-05-27 14:15:00+00:00,2025-05-27 21:15:00+00:00,long,110218.0,109496.1237510287,-83.17333108468117,27,train
2025-05-27 21:15:00+00:00,2025-05-27 21:30:00+00:00,long,109750.0,109106.76091930264,-75.26674611570076,0,train
2025-05-27 21:30:00+00:00,2025-05-28 02:15:00+00:00,long,109110.0,108539.19512794945,-67.96294696145215,18,train
2025-06-01 16:15:00+00:00,2025-06-01 18:30:00+00:00,long,105172.0,104625.18375470866,-65.17148371686928,8,train
2025-06-01 18:30:00+00:00,2025-06-02 02:45:00+00:00,long,104804.0,105257.00431151236,34.797380935659916,32,train
2025-06-02 02:45:00+00:00,2025-06-02 03:00:00+00:00,long,105361.0,104901.89811782265,-56.42333312362582,0,train
2025-06-02 03:00:00+00:00,2025-06-02 09:00:00+00:00,long,105096.0,105269.14079816503,6.795822776594385,23,train
2025-06-02 21:15:00+00:00,2025-06-03 02:45:00+00:00,long,105058.0,105905.08435270001,74.16028105236607,21,train
2025-06-03 02:45:00+00:00,2025-06-03 03:00:00+00:00,long,106147.0,105567.38439196501,-68.54728002309727,0,train
2025-06-03 03:00:00+00:00,2025-06-03 08:15:00+00:00,long,105711.0,105070.04505184977,-74.63454706761576,20,train
2025-06-03 08:15:00+00:00,2025-06-03 16:45:00+00:00,long,105109.0,105930.13250594719,71.5612939694212,33,train
2025-06-03 16:45:00+00:00,2025-06-03 20:15:00+00:00,long,106262.0,105784.62029379162,-58.34030163552717,13,train
2025-06-03 20:15:00+00:00,2025-06-03 23:30:00+00:00,long,106081.0,105406.94689939561,-77.97970740540872,12,train
2025-06-03 23:30:00+00:00,2025-06-04 11:15:00+00:00,long,105564.0,105592.59880609873,-7.697949330432012,46,train
2025-06-04 11:15:00+00:00,2025-06-04 11:45:00+00:00,long,105715.0,105304.91374816762,-51.55962087064686,1,train
2025-06-04 11:45:00+00:00,2025-06-04 13:45:00+00:00,long,105311.0,104823.26854862367,-59.27985856506386,7,train
2025-06-07 05:00:00+00:00,2025-06-07 07:45:00+00:00,long,104913.0,104984.31761187557,-3.3631046930372293,10,train
2025-06-07 07:45:00+00:00,2025-06-07 23:45:00+00:00,long,105030.0,105640.97389318481,50.56384062382191,63,train
2025-06-07 23:45:00+00:00,2025-06-08 08:45:00+00:00,long,105664.0,105448.68494805443,-32.087139441959394,35,train
2025-06-08 13:45:00+00:00,2025-06-08 22:00:00+00:00,long,105921.0,106095.2513421607,6.824321648961966,32,train
2025-06-08 22:00:00+00:00,2025-06-08 22:15:00+00:00,long,106377.0,106090.46783381977,-39.276590009713985,0,train
2025-06-08 22:15:00+00:00,2025-06-09 01:45:00+00:00,long,105997.0,105639.78250629129,-46.30358849618568,13,train
2025-06-09 10:15:00+00:00,2025-06-09 13:45:00+00:00,long,107239.0,107263.60100510552,-8.265029539703276,13,train
2025-06-09 13:45:00+00:00,2025-06-10 03:00:00+00:00,long,107480.0,109580.63017709358,199.20998620050358,52,train
2025-06-10 03:00:00+00:00,2025-06-10 13:30:00+00:00,long,109699.0,109309.81660235823,-49.86878059429484,41,train
2025-06-10 21:45:00+00:00,2025-06-11 05:00:00+00:00,long,109860.0,109573.20416892078,-39.65124331636768,28,train
2025-06-11 05:00:00+00:00,2025-06-11 11:30:00+00:00,long,109607.0,109262.37760765116,-45.40570811526689,25,train
2025-06-11 14:45:00+00:00,2025-06-11 17:45:00+00:00,long,110090.0,109136.95234297255,-106.2661133198934,11,train
2025-06-11 17:45:00+00:00,2025-06-11 21:45:00+00:00,long,109350.0,108577.97872966246,-88.0985259702375,15,train
2025-06-14 22:45:00+00:00,2025-06-15 06:15:00+00:00,long,105365.0,105829.98897827067,35.93914837815388,29,train
2025-06-15 06:15:00+00:00,2025-06-15 07:15:00+00:00,long,105882.0,105492.05711450125,-49.56299140559997,3,train
2025-06-15 07:15:00+00:00,2025-06-15 09:00:00+00:00,long,105505.0,105056.73790118065,-55.354296776994246,6,train
2025-06-15 09:00:00+00:00,2025-06-15 19:30:00+00:00,long,105253.0,105336.49723321733,-2.179751539927395,41,train
2025-06-15 19:30:00+00:00,2025-06-15 20:00:00+00:00,long,105563.0,105229.48270102235,-43.89135403281587,1,train
2025-06-15 20:00:00+00:00,2025-06-15 20:30:00+00:00,long,105349.0,104902.51367321235,-55.16120836242561,1,train
2025-06-15 20:30:00+00:00,2025-06-16 11:15:00+00:00,long,105047.0,106745.1760851918,159.22799971491975,58,train
2025-06-16 11:15:00+00:00,2025-06-16 22:30:00+00:00,long,106805.0,108167.2513988969,125.4765273197452,44,train
2025-06-16 22:30:00+00:00,2025-06-16 22:45:00+00:00,long,108708.0,108042.95067412527,-77.34248012117928,0,train
2025-06-16 22:45:00+00:00,2025-06-16 23:45:00+00:00,long,107497.0,106900.71159438614,-70.34872614110505,3,train
2025-06-16 23:45:00+00:00,2025-06-17 07:15:00+00:00,long,107196.0,106836.49720883321,-46.65190397712024,29,train
2025-06-20 08:30:00+00:00,2025-06-20 13:45:00+00:00,long,106431.0,105784.41621891693,-75.26914891925293,20,train
2025-06-20 13:45:00+00:00,2025-06-20 14:15:00+00:00,long,105897.0,105393.40883666415,-60.92363677541804,1,train
2025-06-20 14:15:00+00:00,2025-06-20 14:45:00+00:00,long,105527.0,104860.48041509441,-77.17133251131362,1,train
2025-06-20 14:45:00+00:00,2025-06-20 16:30:00+00:00,long,104898.0,104004.28084511535,-99.81702953072036,6,train
2025-06-20 16:30:00+00:00,2025-06-20 17:15:00+00:00,long,104121.0,103080.92853424927,-114.36724300178588,2,train
2025-06-23 22:15:00+00:00,2025-06-24 07:45:00+00:00,long,105392.0,105162.8803539895,-33.43970861874932,37,train
2025-06-24 07:45:00+00:00,2025-06-25 15:15:00+00:00,long,105362.0,107274.92507782481,180.66066152858974,125,train
2025-06-25 15:15:00+00:00,2025-06-26 09:00:00+00:00,long,107577.0,107674.19477958362,-1.043081780617504,70,train
2025-06-26 09:00:00+00:00,2025-06-26 11:15:00+00:00,long,107827.0,107287.09509059117,-64.74619569541215,8,train
2025-06-26 11:15:00+00:00,2025-06-26 21:15:00+00:00,long,107413.0,107443.89231663111,-7.653612952720133,39,train
2025-06-26 21:15:00+00:00,2025-06-27 00:45:00+00:00,long,107466.0,106781.37689560292,-79.1746792844878,13,train
2025-06-27 07:30:00+00:00,2025-06-27 07:45:00+00:00,long,107418.0,106941.65488035965,-58.352494708052745,0,train
2025-06-28 14:00:00+00:00,2025-06-28 19:45:00+00:00,long,107172.0,107283.76573793856,0.4537855069594414,22,train
2025-06-28 23:00:00+00:00,2025-06-29 02:00:00+00:00,long,107429.0,107324.81368287277,-21.15632239686635,11,train
2025-06-29 02:00:00+00:00,2025-06-29 12:30:00+00:00,long,107384.0,108113.4568133599,62.17080849532151,41,train
2025-06-29 12:30:00+00:00,2025-06-29 15:45:00+00:00,long,108271.0,107855.46011256802,-52.36031174882639,12,train
2025-06-29 15:45:00+00:00,2025-06-29 16:30:00+00:00,long,107941.0,107526.72962831138,-52.20042365027729,2,train
2025-06-29 16:30:00+00:00,2025-06-30 05:30:00+00:00,long,107573.0,108288.1241729472,60.71936108607214,51,train
2025-06-30 05:30:00+00:00,2025-06-30 06:30:00+00:00,long,108350.0,108057.02307966478,-40.11804318750513,3,train
2025-06-30 06:30:00+00:00,2025-06-30 06:45:00+00:00,long,108208.0,107929.02649241098,-38.70420208352258,0,train
2025-06-30 06:45:00+00:00,2025-06-30 14:00:00+00:00,long,107834.0,107553.02991361768,-38.866360133913254,28,train
2025-07-02 17:00:00+00:00,2025-07-02 23:30:00+00:00,long,109499.0,108984.82151612383,-62.34203946342288,25,train
2025-07-02 23:30:00+00:00,2025-07-03 12:00:00+00:00,long,109034.0,109669.02465596644,52.567314363845426,49,train
2025-07-03 12:00:00+00:00,2025-07-03 12:30:00+00:00,long,109682.0,109249.53428513199,-54.19314820105786,1,train
2025-07-03 12:30:00+00:00,2025-07-03 12:45:00+00:00,long,109714.0,109249.53428513199,-57.394748201057865,0,train
2025-07-03 12:45:00+00:00,2025-07-03 15:45:00+00:00,long,109018.0,109344.37173616757,21.719055029948247,11,train
2025-07-03 15:45:00+00:00,2025-07-04 00:45:00+00:00,long,109370.0,109553.67793440424,7.4216095437042195,35,train
2025-07-04 00:45:00+00:00,2025-07-04 02:30:00+00:00,long,109716.0,109354.04396214668,-47.1491059834394,6,train
2025-07-06 13:30:00+00:00,2025-07-06 18:30:00+00:00,long,108516.0,108583.72177497884,-4.0828085908649765,19,train
