timestamp,regime,model_used,direction,entry_price,exit_price,pnl_pct,outcome
2024-01-22 00:45:00,0,Regime 0,long,17540.75,17563.0,0.12684748371648874,win
2024-01-22 00:57:00,1,Generic,long,17559.25,17552.5,-0.03844127738941014,loss
2024-01-22 13:28:00,2,Regime 2,short,17533.25,17504.5,0.1639741633753012,win
2024-01-22 14:37:00,0,Regime 0,short,17549.25,17491.25,0.330498454349901,win
2024-01-22 14:42:00,2,Regime 2,short,17514.0,17477.5,0.2084047048075825,win
2024-01-22 15:04:00,2,Regime 2,short,17504.5,17452.5,0.29706646862235425,win
2024-01-22 15:28:00,2,Regime 2,short,17491.25,17483.25,0.04573715429143143,win
2024-01-22 15:45:00,2,Regime 2,short,17464.25,17481.5,-0.09877320812516999,loss
2024-01-22 16:05:00,0,Regime 0,long,17468.75,17461.5,-0.04150268336314848,loss
2024-01-22 17:33:00,2,Regime 2,short,17473.25,17460.25,0.07439943914268954,win
2024-01-22 19:17:00,2,Regime 2,short,17449.5,17475.5,-0.14900140405169204,loss
2024-01-23 08:08:00,2,Regime 2,short,17451.25,17435.75,0.08881885251772795,win
2024-01-23 09:53:00,2,Regime 2,short,17441.0,17467.5,-0.1519408290809013,loss
2024-01-23 11:32:00,0,Regime 0,long,17472.5,17476.0,0.020031478036915153,win
2024-01-23 14:32:00,2,Regime 2,short,17454.25,17440.0,0.08164200696105534,win
2024-01-23 14:33:00,2,Regime 2,short,17430.25,17455.25,-0.14342880911059794,loss
2024-01-23 14:37:00,2,Regime 2,long,17448.5,17466.75,0.10459351806745565,win
2024-01-23 20:51:00,0,Regime 0,long,17524.5,17654.0,0.7389654483722788,win
2024-01-23 21:11:00,0,Regime 0,long,17544.25,17661.25,0.6668851618051498,win
2024-01-23 21:37:00,0,Regime 0,long,17562.5,17677.25,0.6533807829181494,win
2024-01-24 15:07:00,0,Regime 0,long,17672.5,17711.25,0.21926722308671667,win
2024-01-24 16:06:00,2,Regime 2,short,17717.75,17786.0,-0.38520692525856837,loss
2024-01-24 18:13:00,2,Regime 2,short,17731.0,17664.25,0.37645930855563703,win
2024-01-24 18:37:00,2,Regime 2,short,17709.75,17630.75,0.4460819605019834,win
2024-01-24 19:22:00,2,Regime 2,short,17643.5,17608.5,0.19837333862328904,win
2024-01-24 19:25:00,2,Regime 2,long,17659.75,17582.0,-0.4402667081923583,loss
2024-01-24 19:53:00,2,Regime 2,short,17664.25,17608.25,0.31702449863424714,win
2024-01-24 20:04:00,0,Regime 0,long,17680.75,17600.25,-0.45529742799372197,loss
2024-01-24 20:15:00,2,Regime 2,short,17638.5,17623.25,0.08645859908722398,win
2024-01-24 20:26:00,2,Regime 2,short,17618.25,17607.25,0.06243525889347693,win
2024-01-24 20:48:00,2,Regime 2,short,17633.25,17621.25,0.06805325166943132,win
2024-01-24 21:05:00,2,Regime 2,short,17585.25,17643.5,-0.3312435137402084,loss
2024-01-25 06:47:00,0,Regime 0,long,17645.25,17718.75,0.41654269562630164,win
2024-01-25 07:50:00,2,Regime 2,short,17607.25,17712.25,-0.5963452555055446,loss
2024-01-25 08:23:00,0,Regime 0,long,17636.0,17682.5,0.2636652302109322,win
2024-01-25 08:51:00,0,Regime 0,short,17626.5,17703.5,-0.4368422545598956,loss
2024-01-25 09:28:00,0,Regime 0,long,17640.0,17701.5,0.3486394557823129,win
2024-01-25 13:32:00,0,Regime 0,long,17684.75,17668.25,-0.09330072520109134,loss
2024-01-25 14:28:00,2,Regime 2,short,17687.75,17724.0,-0.20494409973003916,loss
2024-01-25 15:04:00,2,Regime 2,short,17652.25,17714.5,-0.35264626322423487,loss
2024-01-25 15:05:00,2,Regime 2,long,17675.25,17719.5,0.2503500657699325,win
2024-01-25 15:09:00,0,Regime 0,long,17698.75,17714.5,0.08898933540504274,win
2024-01-25 15:35:00,2,Regime 2,short,17687.5,17720.0,-0.18374558303886926,loss
2024-01-25 16:54:00,0,Regime 0,short,17724.25,17628.0,0.5430413134547301,win
2024-01-25 17:17:00,2,Regime 2,short,17679.25,17586.25,0.5260404146103483,win
2024-01-25 17:29:00,2,Regime 2,short,17662.5,17559.25,0.5845718329794763,win
2024-01-25 17:47:00,2,Regime 2,short,17640.0,17571.25,0.3897392290249433,win
2024-01-25 18:01:00,2,Regime 2,long,17670.75,17563.0,-0.6097647241911068,loss
2024-01-25 18:06:00,0,Regime 0,long,17676.5,17573.25,-0.5841088450767968,loss
2024-01-25 18:17:00,2,Regime 2,short,17628.25,17609.0,0.10919972203707118,win
2024-01-25 18:31:00,2,Regime 2,short,17608.0,17608.0,-0.0,loss
2024-01-25 18:53:00,2,Regime 2,short,17601.0,17617.0,-0.09090392591330039,loss
2024-01-25 19:11:00,2,Regime 2,long,17569.25,17598.75,0.16790699659917185,win
2024-01-25 20:58:00,0,Regime 0,long,17638.25,17483.25,-0.8787719870168526,loss
2024-01-25 21:41:00,2,Regime 2,short,17558.0,17517.0,0.23351178949766485,win
2024-01-25 23:19:00,2,Regime 2,short,17534.75,17533.5,0.00712870157829453,win
2024-01-26 00:47:00,2,Regime 2,short,17511.75,17546.75,-0.19986580438848203,loss
2024-01-26 04:47:00,2,Regime 2,long,17505.75,17549.75,0.25134598631878097,win
2024-01-26 09:48:00,0,Regime 0,long,17535.75,17559.75,0.1368632650442667,win
2024-01-26 11:15:00,0,Regime 0,long,17546.75,17544.0,-0.015672417969139582,loss
2024-01-26 12:08:00,0,Regime 0,long,17577.25,17543.25,-0.193431850829908,loss
2024-01-26 13:39:00,0,Regime 0,long,17576.75,17510.75,-0.3754960388012573,loss
2024-01-26 13:45:00,0,Regime 0,long,17604.75,17531.25,-0.4175009585481191,loss
2024-01-26 13:59:00,0,Regime 0,short,17584.25,17537.75,0.2644411902697016,win
2024-01-26 14:08:00,2,Regime 2,short,17549.25,17537.75,0.06552986594868727,win
2024-01-26 14:35:00,2,Regime 2,short,17549.25,17593.5,-0.25214752767212273,loss
2024-01-26 14:52:00,2,Regime 2,short,17524.0,17622.5,-0.5620862816708514,loss
2024-01-26 14:57:00,2,Regime 2,long,17543.75,17621.0,0.4403277520484503,win
2024-01-26 15:08:00,2,Regime 2,long,17528.75,17616.0,0.4977536903658276,win
2024-01-26 16:38:00,2,Regime 2,short,17588.0,17543.25,0.2544348419376848,win
2024-01-26 16:48:00,2,Regime 2,long,17605.0,17526.0,-0.44873615450156207,loss
2024-01-26 17:23:00,2,Regime 2,short,17603.0,17526.25,0.43600522638186673,win
2024-01-26 17:30:00,2,Regime 2,short,17580.75,17520.75,0.3412823684996374,win
2024-01-26 17:47:00,2,Regime 2,short,17522.25,17550.0,-0.1583700723366006,loss
2024-01-26 19:02:00,0,Regime 0,long,17538.5,17481.5,-0.32499928728226474,loss
2024-01-26 19:35:00,0,Regime 0,long,17539.5,17539.75,0.001425354200518829,win
2024-01-26 19:53:00,0,Regime 0,short,17549.25,17545.25,0.02279299685171731,win
2024-01-26 21:47:00,2,Regime 2,short,17470.0,17545.5,-0.432169433314253,loss
2024-01-29 00:30:00,2,Regime 2,long,17499.5,17541.0,0.23714963284665277,win
2024-01-29 08:20:00,0,Regime 0,long,17575.0,17566.75,-0.04694167852062589,loss
2024-01-29 09:15:00,0,Regime 0,short,17546.0,17562.75,-0.09546335347087655,loss
2024-01-29 09:44:00,0,Regime 0,long,17559.25,17551.25,-0.04556003246152313,loss
2024-01-29 17:23:00,0,Regime 0,long,17599.25,17655.5,0.31961589272270124,win
2024-01-29 19:57:00,0,Regime 0,long,17652.5,17721.25,0.38946324883161026,win
2024-01-29 21:47:00,0,Regime 0,long,17720.75,17655.0,-0.3710339573663643,loss
2024-01-30 06:58:00,2,Regime 2,short,17682.0,17672.5,0.053726953964483654,win
2024-01-30 08:22:00,0,Regime 0,long,17711.0,17671.5,-0.2230252385523121,loss
2024-01-30 14:58:00,2,Regime 2,short,17644.5,17635.25,0.052424268185553576,win
2024-01-30 15:02:00,2,Regime 2,short,17622.75,17637.25,-0.08228000737682824,loss
2024-01-30 15:25:00,2,Regime 2,short,17638.25,17615.75,0.1275636755347044,win
2024-01-30 17:23:00,2,Regime 2,short,17597.5,17585.5,0.06819150447506749,win
2024-01-30 17:33:00,2,Regime 2,short,17566.5,17596.25,-0.16935644550707313,loss
2024-01-30 19:21:00,0,Regime 0,long,17580.5,17453.5,-0.7223912857996075,loss
2024-01-30 21:03:00,2,Regime 2,short,17533.25,17382.0,0.8626466855831063,win
2024-01-30 21:25:00,2,Regime 2,short,17517.25,17365.25,0.867716108407427,win
2024-01-30 21:36:00,1,Generic,short,17488.0,17381.0,0.6118481244281793,win
2024-01-30 21:51:00,1,Generic,short,17439.75,17391.75,0.2752333032296908,win
2024-01-30 23:02:00,1,Generic,long,17459.75,17407.5,-0.29925972594109307,loss
2024-01-30 23:11:00,1,Generic,short,17441.0,17400.25,0.23364485981308408,win
2024-01-31 08:44:00,2,Regime 2,short,17431.25,17398.25,0.18931516672642523,win
2024-01-31 09:07:00,2,Regime 2,short,17404.75,17393.0,0.06751030609460061,win
2024-01-31 09:17:00,2,Regime 2,short,17374.5,17390.25,-0.09065009065009065,loss
2024-01-31 09:36:00,2,Regime 2,long,17364.5,17391.25,0.1540499294537706,win
2024-01-31 09:48:00,2,Regime 2,long,17382.0,17406.75,0.14238867794269935,win
2024-01-31 10:36:00,2,Regime 2,short,17357.5,17391.75,-0.1973210427768976,loss
2024-01-31 11:06:00,2,Regime 2,long,17365.25,17369.75,0.02591382214480068,win
2024-01-31 13:37:00,0,Regime 0,short,17402.5,17336.5,0.37925585404395923,win
2024-01-31 13:40:00,0,Regime 0,long,17421.0,17349.25,-0.4118592503300614,loss
2024-01-31 13:50:00,2,Regime 2,short,17404.5,17344.25,0.3461748398402712,win
2024-01-31 13:59:00,2,Regime 2,short,17385.0,17348.0,0.21282714984181766,win
2024-01-31 14:41:00,2,Regime 2,short,17369.75,17301.25,0.3943637645907397,win
2024-01-31 14:57:00,2,Regime 2,short,17365.75,17342.0,0.13676345680434188,win
2024-01-31 15:27:00,2,Regime 2,short,17326.75,17358.75,-0.1846855296001847,loss
2024-01-31 16:01:00,0,Regime 0,long,17319.75,17386.25,0.38395473375770434,win
2024-01-31 16:49:00,0,Regime 0,short,17325.25,17343.5,-0.1053375853162292,loss
2024-01-31 18:41:00,0,Regime 0,long,17393.0,17399.5,0.037371356292761455,win
2024-01-31 18:59:00,2,Regime 2,short,17345.5,17406.5,-0.3516762272635554,loss
2024-01-31 19:15:00,2,Regime 2,short,17343.5,17270.5,0.4209069680283679,win
2024-01-31 19:30:00,2,Regime 2,long,17349.0,17296.25,-0.3040521067496686,loss
2024-01-31 19:39:00,0,Regime 0,long,17387.25,17306.75,-0.46298293289623144,loss
2024-01-31 19:40:00,1,Generic,long,17424.25,17298.75,-0.7202605564084538,loss
2024-01-31 19:49:00,1,Generic,short,17431.75,17268.25,0.9379436946950249,win
2024-01-31 19:52:00,1,Generic,short,17399.5,17246.25,0.8807724359895399,win
2024-01-31 19:58:00,1,Generic,short,17379.0,17258.5,0.6933655561309626,win
2024-01-31 20:02:00,1,Generic,short,17340.25,17226.75,0.6545465030780987,win
2024-01-31 20:03:00,1,Generic,short,17307.25,17258.25,0.28311834635774025,win
2024-01-31 20:06:00,1,Generic,short,17270.5,17283.25,-0.07382530905300946,loss
2024-01-31 20:17:00,1,Generic,short,17280.25,17305.75,-0.1475673095007306,loss
2024-01-31 20:20:00,1,Generic,long,17299.5,17323.75,0.1401774617763519,win
2024-01-31 21:00:00,2,Regime 2,short,17238.25,17328.25,-0.5220947601989762,loss
2024-01-31 21:03:00,2,Regime 2,long,17258.25,17345.25,0.5041067315631654,win
2024-01-31 21:47:00,0,Regime 0,long,17283.25,17318.0,0.20106172160907235,win
2024-02-01 01:34:00,0,Regime 0,long,17318.5,17343.0,0.14146721713774288,win
2024-02-01 03:47:00,0,Regime 0,long,17323.75,17334.25,0.06061043365322173,win
2024-02-01 04:44:00,0,Regime 0,short,17304.5,17314.75,-0.059233147447195815,loss
2024-02-01 05:41:00,2,Regime 2,short,17285.75,17311.25,-0.14752035636290006,loss
2024-02-01 07:13:00,0,Regime 0,long,17296.25,17333.75,0.21681000216810004,win
2024-02-01 08:09:00,0,Regime 0,long,17339.0,17316.5,-0.12976526904665783,loss
2024-02-01 12:54:00,0,Regime 0,short,17333.25,17312.0,0.12259674325357332,win
2024-02-01 13:22:00,0,Regime 0,long,17343.75,17348.25,0.025945945945945945,win
2024-02-01 14:04:00,2,Regime 2,short,17324.0,17323.0,0.005772338951743247,win
2024-02-01 14:19:00,2,Regime 2,short,17314.75,17346.5,-0.18336967036775004,loss
2024-02-01 14:34:00,2,Regime 2,long,17333.75,17366.5,0.18893776591908848,win
2024-02-01 15:03:00,2,Regime 2,long,17303.5,17285.5,-0.10402519721443637,loss
2024-02-01 15:08:00,0,Regime 0,long,17342.5,17281.25,-0.35317860746720486,loss
2024-02-01 15:21:00,2,Regime 2,short,17314.5,17324.0,-0.054867307747841404,loss
2024-02-01 15:29:00,0,Regime 0,long,17368.25,17327.25,-0.23606293092280456,loss
2024-02-01 15:49:00,2,Regime 2,short,17318.75,17370.5,-0.29880909418982315,loss
2024-02-01 15:54:00,2,Regime 2,short,17290.25,17356.5,-0.383163921863478,loss
2024-02-01 16:38:00,0,Regime 0,long,17324.0,17368.5,0.25686908335257447,win
2024-02-01 17:03:00,0,Regime 0,long,17353.0,17348.5,-0.02593211548435429,loss
2024-02-01 17:06:00,0,Regime 0,long,17372.75,17350.5,-0.12807413909714926,loss
2024-02-01 18:01:00,2,Regime 2,short,17361.75,17420.75,-0.33982749434820797,loss
2024-02-01 18:04:00,2,Regime 2,short,17343.75,17433.25,-0.5160360360360361,loss
2024-02-01 18:11:00,2,Regime 2,long,17360.75,17425.75,0.3744077876819838,win
2024-02-01 18:29:00,0,Regime 0,long,17391.0,17442.0,0.2932551319648094,win
2024-02-01 18:36:00,2,Regime 2,short,17354.25,17418.0,-0.36734517481308615,loss
2024-02-01 19:12:00,0,Regime 0,short,17378.0,17568.0,-1.093336402347796,loss
2024-02-01 21:01:00,0,Regime 0,long,17462.0,17600.5,0.7931508418279692,win
2024-02-01 21:03:00,0,Regime 0,long,17493.0,17623.0,0.7431544046189904,win
2024-02-01 21:07:00,1,Generic,long,17525.25,17607.25,0.46789632102252465,win
2024-02-01 21:11:00,1,Generic,long,17540.0,17607.0,0.38198403648802737,win
2024-02-01 21:14:00,1,Generic,long,17568.0,17636.0,0.3870673952641166,win
2024-02-01 21:24:00,1,Generic,long,17574.5,17622.75,0.27454550627329366,win
2024-02-01 21:40:00,1,Generic,long,17599.0,17614.5,0.08807318597647593,win
2024-02-01 21:47:00,1,Generic,long,17623.0,17528.0,-0.5390682630653123,loss
2024-02-01 21:54:00,1,Generic,short,17598.25,17541.0,0.3253164377139772,win
2024-02-02 00:26:00,1,Generic,long,17610.5,17553.0,-0.32650975270435256,loss
2024-02-02 05:31:00,1,Generic,short,17596.5,17496.75,0.5668740942801126,win
2024-02-02 08:14:00,0,Regime 0,long,17604.25,17496.25,-0.6134882201741056,loss
2024-02-02 08:34:00,0,Regime 0,long,17623.75,17490.5,-0.7560819916306121,loss
2024-02-02 10:09:00,0,Regime 0,long,17623.0,17498.0,-0.7093003461385688,loss
2024-02-02 12:13:00,0,Regime 0,long,17636.0,17543.25,-0.5259129054207303,loss
2024-02-02 13:29:00,1,Generic,short,17528.0,17599.5,-0.4079187585577361,loss
2024-02-02 13:35:00,1,Generic,short,17514.25,17609.0,-0.5409880525857516,loss
2024-02-02 13:38:00,1,Generic,long,17533.25,17586.0,0.3008569432364222,win
2024-02-02 13:41:00,1,Generic,long,17553.0,17576.5,0.1338802483905885,win
2024-02-02 13:45:00,2,Regime 2,short,17546.5,17568.75,-0.1268059157096857,loss
2024-02-02 13:52:00,2,Regime 2,short,17512.25,17596.5,-0.4810918071635569,loss
2024-02-02 13:56:00,2,Regime 2,short,17492.75,17608.0,-0.658844378385331,loss
2024-02-02 14:34:00,2,Regime 2,long,17498.0,17605.0,0.6114984569665105,win
2024-02-02 14:46:00,1,Generic,long,17599.5,17627.5,0.15909542884741043,win
2024-02-02 14:50:00,1,Generic,short,17586.0,17654.25,-0.3880928010917775,loss
2024-02-02 14:56:00,0,Regime 0,long,17598.75,17649.5,0.288372753746715,win
2024-02-02 15:04:00,0,Regime 0,short,17585.25,17634.5,-0.2800642583983736,loss
2024-02-02 15:22:00,0,Regime 0,long,17605.0,17677.5,0.411814825333712,win
2024-02-02 15:26:00,2,Regime 2,short,17580.75,17692.0,-0.6327943915930776,loss
2024-02-02 15:34:00,2,Regime 2,long,17585.5,17714.25,0.7321372721844701,win
2024-02-02 15:39:00,0,Regime 0,long,17617.0,17714.0,0.5506045297156156,win
