entry_time,direction,entry,stop,target,pnl,exit_reason,quality_score,killzone_window,fvg_size,date
2025-06-12 02:03:00+00:00,bullish,22013.0,22001.75,22035.5,-225.0,stop,65.82385563380282,,80.0,2025-06-12
2025-06-12 02:08:00+00:00,bullish,22008.625,22003.9375,22018.0,-93.75,stop,61.448855633802815,,125.0,2025-06-12
2025-06-24 07:05:00+00:00,bearish,22350.25,22354.75,22341.25,-90.0,stop,83.58918152970784,London AM,670.0,2025-06-24
2025-06-24 07:06:00+00:00,bearish,22348.125,22355.8125,22332.75,-153.75,stop,81.58918152970784,London AM,535.0,2025-06-24
2025-07-04 10:40:00+00:00,bullish,22944.625,22944.4375,22945.0,-3.75,stop,69.70233617431163,,135.0,2025-07-04
2025-07-14 13:47:00+00:00,bearish,22861.0,22901.125,22780.75,-802.5,stop,74.25465477015405,,360.0,2025-07-14
2025-07-14 13:49:00+00:00,bearish,22881.625,22890.8125,22863.25,-183.75,stop,70.25465477015405,,1135.0,2025-07-14
2025-07-31 04:33:00+00:00,bearish,23788.5,23798.25,23769.0,-195.0,stop,78.87660579514818,,280.0,2025-07-31
2025-07-31 04:34:00+00:00,bearish,23790.5,23797.25,23777.0,-135.0,stop,74.37660579514818,,180.0,2025-07-31
2025-08-05 11:34:00+00:00,bearish,23369.0,23380.25,23346.5,-225.0,stop,73.50909612586408,,230.0,2025-08-05
2025-08-05 11:35:00+00:00,bearish,23370.375,23379.5625,23352.0,-183.75,stop,71.50909612586408,,325.0,2025-08-05
2025-08-08 08:05:00+00:00,bullish,23548.125,23532.9375,23578.5,292.5,timeout,77.37117483557782,,215.0,2025-08-08
2025-08-08 08:07:00+00:00,bullish,23545.75,23534.125,23569.0,465.0,target,67.12117483557782,,150.0,2025-08-08
2025-08-22 08:00:00+00:00,bullish,23196.875,23159.1875,23272.25,787.5,timeout,70.06009637491833,,165.0,2025-08-22
2025-09-01 11:04:00+00:00,bullish,23602.375,23432.3125,23942.5,-2542.5,timeout,83.36492890995261,,4725.0,2025-09-01
2025-09-01 11:05:00+00:00,bullish,23605.875,23430.5625,23956.5,-2672.5,timeout,81.36492890995261,,4585.0,2025-09-01
2025-09-01 11:06:00+00:00,bullish,23490.125,23488.4375,23493.5,67.5,target,67.48992890995261,,105.0,2025-09-01
2025-09-03 14:07:00+00:00,bullish,23671.875,23625.5625,23764.5,-926.25,stop,76.70916993744318,NY AM,495.0,2025-09-03
2025-09-03 11:38:00+00:00,bullish,23673.75,23672.625,23676.0,-22.5,stop,68.40128304952775,,100.0,2025-09-03
2025-09-03 08:07:00+00:00,bullish,23623.625,23581.0625,23708.75,-851.25,stop,65.11589553454644,,95.0,2025-09-03
2025-09-04 05:23:00+00:00,bullish,23730.875,23374.8125,24443.0,-492.5,timeout,83.47368421052632,,245.0,2025-09-04
2025-09-04 05:24:00+00:00,bullish,23718.875,23380.8125,24395.0,-147.5,timeout,81.47368421052632,,515.0,2025-09-04
2025-09-04 05:25:00+00:00,bullish,23712.875,23383.8125,24371.0,-4717.5,timeout,79.47368421052632,,475.0,2025-09-04
2025-09-04 05:26:00+00:00,bullish,23706.625,23386.9375,24346.0,67.5,timeout,77.47368421052632,,315.0,2025-09-04
2025-09-04 14:42:00+00:00,bullish,23753.5,23743.0,23774.5,-210.0,stop,76.46711483253596,NY AM,140.0,2025-09-04
2025-09-05 05:40:00+00:00,bullish,23999.5,23970.25,24058.0,-585.0,stop,75.3076923076923,,130.0,2025-09-05
2025-09-05 05:41:00+00:00,bullish,23997.875,23971.0625,24051.5,-536.25,stop,71.4326923076923,,115.0,2025-09-05
2025-09-05 12:38:00+00:00,bullish,24068.25,24002.25,24200.25,-1320.0,stop,70.21443421052625,,360.0,2025-09-05
2025-09-08 13:39:00+00:00,bullish,24054.75,23972.625,24219.0,-1642.5,stop,80.72098106060619,,600.0,2025-09-08
2025-09-08 13:40:00+00:00,bullish,24054.125,23972.9375,24216.5,-1623.75,stop,78.72098106060619,,985.0,2025-09-08
2025-09-08 13:41:00+00:00,bullish,24054.125,23972.9375,24216.5,-1623.75,stop,76.72098106060619,,705.0,2025-09-08
2025-09-08 20:03:00+00:00,bullish,24035.875,24022.5625,24062.5,-266.25,stop,75.25501541717043,,165.0,2025-09-08
2025-09-08 20:04:00+00:00,bullish,24033.25,24023.875,24052.0,-187.5,stop,75.13001541717043,,180.0,2025-09-08
2025-09-08 13:44:00+00:00,bullish,24067.875,23966.0625,24271.5,-2036.25,stop,66.34598106060619,,165.0,2025-09-08
2025-09-08 20:02:00+00:00,bullish,24035.625,24022.6875,24061.5,-258.75,stop,66.00501541717043,,75.0,2025-09-08
2025-09-09 13:35:00+00:00,bullish,24080.875,24077.3125,24088.0,-71.25,stop,80.0450563204005,,285.0,2025-09-09
2025-09-10 12:07:00+00:00,bullish,24192.75,24147.75,24282.75,-900.0,stop,82.37300000000006,,210.0,2025-09-10
2025-09-10 12:08:00+00:00,bullish,24195.875,24146.1875,24295.25,-993.75,stop,75.99800000000006,,165.0,2025-09-10
2025-10-14 11:28:00+00:00,bullish,24624.375,24613.3125,24646.5,-221.25,stop,80.48086026106593,,265.0,2025-10-14
2025-10-14 11:32:00+00:00,bullish,24619.375,24615.8125,24626.5,142.5,target,72.48086026106591,,255.0,2025-10-14
2025-11-04 08:02:00+00:00,bullish,25783.25,25759.625,25830.5,-472.5,stop,81.48658873910308,,410.0,2025-11-04
2025-11-04 08:03:00+00:00,bullish,25780.625,25760.9375,25820.0,-393.75,stop,79.48658873910308,,465.0,2025-11-04
2025-11-10 05:35:00+00:00,bearish,25479.0,25490.625,25455.75,-232.5,stop,77.28490853658536,,240.0,2025-11-10
2025-12-01 16:54:00+00:00,bullish,25694.625,25572.5625,25938.75,-2441.25,stop,84.85759322033891,,235.0,2025-12-01
2025-12-01 16:55:00+00:00,bullish,25694.625,25572.5625,25938.75,-2441.25,stop,82.85759322033891,,295.0,2025-12-01
2025-12-01 16:56:00+00:00,bullish,25687.625,25576.0625,25910.75,-2231.25,stop,80.85759322033891,,305.0,2025-12-01
2025-12-01 16:58:00+00:00,bullish,25686.625,25576.5625,25906.75,-2201.25,stop,64.98259322033891,,105.0,2025-12-01
2025-12-02 14:11:00+00:00,bullish,25764.0,25758.0,25776.0,-120.0,stop,83.27533460803059,,160.0,2025-12-02
2025-12-02 04:40:00+00:00,bullish,25519.5,25335.0,25888.5,1615.0,timeout,82.1238767123289,,5120.0,2025-12-02
2025-12-02 14:15:00+00:00,bullish,25761.125,25759.4375,25764.5,67.5,target,80.27533460803059,,215.0,2025-12-02
2025-12-02 04:41:00+00:00,bullish,25517.0,25336.25,25878.5,1710.0,timeout,80.1238767123289,,5040.0,2025-12-02
2025-12-03 00:03:00+00:00,bullish,25759.75,25561.375,26156.5,-2385.0,timeout,84.5,,5050.0,2025-12-03
2025-12-03 14:35:00+00:00,bullish,25750.875,25725.9375,25800.75,-498.75,stop,83.13474826541055,,985.0,2025-12-03
2025-12-03 14:36:00+00:00,bullish,25755.0,25723.875,25817.25,-622.5,stop,81.13474826541055,,1400.0,2025-12-03
2025-12-03 00:00:00+00:00,bullish,25879.25,25501.625,26634.5,-4805.0,timeout,79.25,,110.0,2025-12-03
2025-12-03 14:39:00+00:00,bullish,25748.75,25727.0,25792.25,-435.0,stop,75.13474826541055,,590.0,2025-12-03
2025-12-03 14:40:00+00:00,bullish,25736.375,25733.1875,25742.75,-63.75,stop,73.13474826541055,,1225.0,2025-12-03
2025-12-03 00:04:00+00:00,bullish,25887.75,25497.375,26668.5,-4860.0,timeout,68.75,,90.0,2025-12-03
2025-12-04 11:39:00+00:00,bullish,25897.625,25897.0625,25898.75,-11.25,stop,82.05827275960158,,255.0,2025-12-04
2025-12-04 04:48:00+00:00,bullish,25761.75,25572.0,26141.25,2690.0,timeout,80.35706888361058,,5090.0,2025-12-04
2025-12-04 04:51:00+00:00,bullish,25762.125,25571.8125,26142.75,2837.5,timeout,74.35706888361058,,5035.0,2025-12-04
2025-12-04 04:47:00+00:00,bullish,25638.0,25633.875,25646.25,165.0,target,71.10706888361058,,110.0,2025-12-04
2025-12-05 14:34:00+00:00,bullish,26017.5,25928.625,26195.25,-1777.5,stop,82.04466501240695,,300.0,2025-12-05
2025-12-05 14:36:00+00:00,bullish,26014.25,25930.25,26182.25,-1680.0,stop,78.04466501240695,,590.0,2025-12-05
2025-12-05 12:05:00+00:00,bullish,25981.125,25590.5625,26762.25,-2242.5,timeout,77.51964285714286,,145.0,2025-12-05
2025-12-05 14:37:00+00:00,bullish,26011.625,25931.5625,26171.75,-1601.25,stop,76.04466501240695,,665.0,2025-12-05
2025-12-05 20:22:00+00:00,bullish,25984.375,25973.3125,26006.5,-221.25,stop,75.62890705614554,,195.0,2025-12-05
2025-12-05 12:09:00+00:00,bullish,25980.375,25590.9375,26759.25,-2672.5,timeout,69.51964285714286,,145.0,2025-12-05
2025-12-05 20:19:00+00:00,bullish,25980.0,25975.5,25989.0,180.0,target,68.50390705614554,,90.0,2025-12-05
2025-12-05 20:24:00+00:00,bullish,25980.625,25975.1875,25991.5,-108.75,stop,60.37890705614554,,105.0,2025-12-05
2025-12-08 14:35:00+00:00,bullish,26089.0,26049.625,26167.75,-787.5,stop,79.16612462908006,,650.0,2025-12-08
2025-12-08 18:00:00+00:00,bullish,25928.0,25885.625,26012.75,-847.5,stop,78.19591666666673,,370.0,2025-12-08
2025-12-08 14:36:00+00:00,bullish,26089.625,26049.3125,26170.25,-806.25,stop,77.16612462908006,,885.0,2025-12-08
2025-12-08 14:37:00+00:00,bullish,26077.0,26055.625,26119.75,-427.5,stop,75.16612462908006,,450.0,2025-12-08
2025-12-08 18:02:00+00:00,bullish,25925.75,25886.75,26003.75,-780.0,stop,74.19591666666673,,310.0,2025-12-08
2025-12-08 14:38:00+00:00,bullish,26071.375,26058.4375,26097.25,-258.75,stop,73.16612462908006,,295.0,2025-12-08
2025-12-08 18:03:00+00:00,bullish,25935.875,25881.6875,26044.25,-1083.75,stop,72.19591666666673,,545.0,2025-12-08
2025-12-09 15:10:00+00:00,bullish,25886.875,25870.5625,25919.5,652.5,target,80.03599226804124,NY AM,425.0,2025-12-09
2025-12-11 01:33:00+00:00,bullish,25931.375,25930.0625,25934.0,-26.25,stop,70.98857786885239,,125.0,2025-12-11
2025-12-12 10:17:00+00:00,bullish,25873.625,25840.8125,25939.25,-656.25,stop,75.50102745995417,,255.0,2025-12-12
2025-12-12 10:18:00+00:00,bullish,25868.375,25843.4375,25918.25,-498.75,stop,73.50102745995417,,335.0,2025-12-12
2025-12-12 10:19:00+00:00,bullish,25861.875,25846.6875,25892.25,-303.75,stop,71.50102745995417,,335.0,2025-12-12
