contract,date,p_prior,p1530,p1559,move_usd,r_rod,r_lh,dir,gross,net3,net2,yr
MNQM22,2022-03-21,14399.5,14318.25,14364.75,93.0,-0.005642557033230355,0.003247603582840153,-1,-93.0,-96.0,-95.0,2022
MNQM22,2022-03-22,14364.75,14641.0,14648.5,15.0,0.019231103917576098,0.0005122600915237197,1,15.0,12.0,13.0,2022
MNQM22,2022-03-23,14648.5,14501.0,14448.5,-105.0,-0.010069290371027773,-0.0036204399696572187,-1,105.0,102.0,103.0,2022
MNQM22,2022-03-24,14448.5,14725.25,14753.25,56.0,0.019154237464096724,0.001901495730123326,1,56.0,53.0,54.0,2022
MNQM22,2022-03-25,14753.25,14646.0,14737.25,182.5,-0.007269584667785045,0.006230370066912405,-1,-182.5,-185.5,-184.5,2022
MNQM22,2022-03-28,14737.25,14946.5,14981.25,69.5,0.014198714142733548,0.0023249590205065562,1,69.5,66.5,67.5,2022
MNQM22,2022-03-29,14981.25,15257.0,15233.5,-47.0,0.018406341259908254,-0.0015402765943501873,1,-47.0,-50.0,-49.0,2022
MNQM22,2022-03-30,15233.5,15036.0,15060.25,48.5,-0.012964847211737296,0.0016127959563714267,-1,-48.5,-51.5,-50.5,2022
MNQM22,2022-03-31,15060.25,14988.75,14881.0,-215.5,-0.004747597151441685,-0.0071887248769910705,-1,215.5,212.5,213.5,2022
MNQM22,2022-04-01,14881.0,14778.0,14865.5,175.0,-0.006921577850950822,0.005920963594532314,-1,-175.0,-178.0,-177.0,2022
MNQM22,2022-04-04,14865.5,15141.75,15154.0,24.5,0.018583296895496204,0.0008090214143015029,1,24.5,21.5,22.5,2022
MNQM22,2022-04-05,15154.0,14822.75,14812.75,-20.0,-0.02185891513791738,-0.00067463864667483,-1,20.0,17.0,18.0,2022
MNQM22,2022-04-06,14812.75,14490.75,14516.25,51.0,-0.021738029737894737,0.0017597432845091188,-1,-51.0,-54.0,-53.0,2022
MNQM22,2022-04-07,14516.25,14575.75,14542.5,-66.5,0.004098854731766188,-0.002281186216832709,1,-66.5,-69.5,-68.5,2022
MNQM22,2022-04-08,14542.5,14385.5,14323.75,-123.5,-0.010795942925906798,-0.004292516770359023,-1,123.5,120.5,121.5,2022
MNQM22,2022-04-11,14323.75,14044.5,13996.0,-97.0,-0.019495592983680976,-0.0034533091245683156,-1,97.0,94.0,95.0,2022
MNQM22,2022-04-12,13996.0,13901.5,13952.0,101.0,-0.00675192912260647,0.003632701507031655,-1,-101.0,-104.0,-103.0,2022
MNQM22,2022-04-13,13952.0,14244.5,14221.25,-46.5,0.020964736238532122,-0.0016322089227420733,1,-46.5,-49.5,-48.5,2022
MNQM22,2022-04-14,14221.25,13932.5,13889.25,-86.5,-0.020304122352113874,-0.0031042526466893428,-1,86.5,83.5,84.5,2022
MNQM22,2022-04-18,13889.25,13892.0,13894.25,4.5,0.0001979948521337871,0.0001619637201266677,1,4.5,1.5,2.5,2022
MNQM22,2022-04-19,13894.25,14217.75,14208.75,-18.0,0.023283012757075783,-0.0006330115524608715,1,-18.0,-21.0,-20.0,2022
MNQM22,2022-04-20,14208.75,14030.25,14005.0,-50.5,-0.012562681446291912,-0.0017996828281748867,-1,50.5,47.5,48.5,2022
MNQM22,2022-04-21,14005.0,13763.0,13728.0,-70.0,-0.01727954302034984,-0.0025430502070769023,-1,70.0,67.0,68.0,2022
MNQM22,2022-04-22,13728.0,13435.25,13358.25,-154.0,-0.021325029137529095,-0.005731192199624147,-1,154.0,151.0,152.0,2022
MNQM22,2022-04-25,13358.25,13476.0,13532.5,113.0,0.008814777384762218,0.004192638765212253,1,113.0,110.0,111.0,2022
MNQM22,2022-04-26,13532.5,13076.25,13036.75,-79.0,-0.033715130242010005,-0.0030207437147500293,-1,79.0,76.0,77.0,2022
MNQM22,2022-04-27,13036.75,13029.0,13001.75,-54.5,-0.0005944733158187443,-0.002091488218589288,-1,54.5,51.5,52.5,2022
MNQM22,2022-04-28,13001.75,13503.75,13439.5,-128.5,0.038610187090199366,-0.004757937609923157,1,-128.5,-131.5,-130.5,2022
MNQM22,2022-04-29,13439.5,12936.5,12844.5,-184.0,-0.03742698761114627,-0.007111660804699826,-1,184.0,181.0,182.0,2022
MNQM22,2022-05-02,12844.5,12968.75,13075.5,213.5,0.009673401066604415,0.00823132530120474,1,213.5,210.5,211.5,2022
MNQM22,2022-05-03,13075.5,13089.75,13084.0,-11.5,0.0010898244808994484,-0.0004392750052522043,1,-11.5,-14.5,-13.5,2022
MNQM22,2022-05-04,13084.0,13464.75,13531.25,133.0,0.029100428003668632,0.004938821738242449,1,133.0,130.0,131.0,2022
MNQM22,2022-05-05,13531.25,12722.25,12842.5,240.5,-0.05978752886836025,0.009451944428068959,-1,-240.5,-243.5,-242.5,2022
MNQM22,2022-05-06,12842.5,12611.75,12701.0,178.5,-0.017967685419505552,0.007076733998057305,-1,-178.5,-181.5,-180.5,2022
MNQM22,2022-05-09,12701.0,12236.0,12197.75,-76.5,-0.0366112904495709,-0.003126021575678317,-1,76.5,73.5,74.5,2022
MNQM22,2022-05-10,12197.75,12396.5,12357.0,-79.0,0.016293988645446955,-0.0031863832533376435,1,-79.0,-82.0,-81.0,2022
MNQM22,2022-05-11,12357.0,12017.25,11956.25,-122.0,-0.027494537509104133,-0.005076036530820227,-1,122.0,119.0,120.0,2022
MNQM22,2022-05-12,11956.25,11819.75,11947.5,255.5,-0.011416623105070522,0.010808181222107027,-1,-255.5,-258.5,-257.5,2022
MNQM22,2022-05-13,11947.5,12422.5,12373.75,-97.5,0.03975727139568952,-0.0039243308512779684,1,-97.5,-100.5,-99.5,2022
MNQM22,2022-05-16,12373.75,12280.5,12232.0,-97.0,-0.00753611475906657,-0.003949350596474055,-1,97.0,94.0,95.0,2022
MNQM22,2022-05-17,12232.0,12563.25,12552.0,-22.5,0.02708060824068026,-0.000895468927228249,1,-22.5,-25.5,-24.5,2022
MNQM22,2022-05-18,12552.0,11915.25,11938.75,47.0,-0.050728967495219934,0.0019722624367932706,-1,-47.0,-50.0,-49.0,2022
MNQM22,2022-05-19,11938.75,11892.25,11888.0,-8.5,-0.0038948801172652425,-0.0003573756017574148,-1,8.5,5.5,6.5,2022
MNQM22,2022-05-20,11888.0,11675.75,11838.5,325.5,-0.0178541386271871,0.013939147378112748,-1,-325.5,-328.5,-327.5,2022
MNQM22,2022-05-23,11838.5,11986.75,12034.25,95.0,0.012522701355746069,0.0039627088243268105,1,95.0,92.0,93.0,2022
MNQM22,2022-05-24,12034.25,11735.0,11764.0,58.0,-0.02486652678812551,0.00247123988069875,-1,-58.0,-61.0,-60.0,2022
MNQM22,2022-05-25,11764.0,11991.25,11940.5,-101.5,0.01931740904454271,-0.004232252684248983,1,-101.5,-104.5,-103.5,2022
MNQM22,2022-05-26,11940.5,12256.0,12280.5,49.0,0.026422679117289904,0.00199902088772852,1,49.0,46.0,47.0,2022
MNQM22,2022-05-27,12280.5,12653.25,12670.5,34.5,0.030352998656406394,0.001363286112263662,1,34.5,31.5,32.5,2022
MNQM22,2022-05-31,12670.5,12709.5,12652.75,-113.5,0.0030780158636201094,-0.004465163853810128,1,-113.5,-116.5,-115.5,2022
MNQM22,2022-06-01,12652.75,12622.25,12568.25,-108.0,-0.0024105431625536244,-0.00427815959912059,-1,108.0,105.0,106.0,2022
MNQM22,2022-06-02,12568.25,12820.5,12895.75,150.5,0.020070415531199703,0.005869505869505964,1,150.5,147.5,148.5,2022
MNQM22,2022-06-03,12895.75,12551.5,12548.5,-6.0,-0.02669484132369193,-0.00023901525714054017,-1,6.0,3.0,4.0,2022
MNQM22,2022-06-06,12548.5,12564.75,12589.5,49.5,0.0012949754950790648,0.001969796454366346,1,49.5,46.5,47.5,2022
MNQM22,2022-06-07,12589.5,12691.0,12723.0,64.0,0.008062274117319967,0.0025214719092270244,1,64.0,61.0,62.0,2022
MNQM22,2022-06-08,12723.0,12635.75,12603.75,-64.0,-0.006857659357069834,-0.002532497081692786,-1,64.0,61.0,62.0,2022
MNQM22,2022-06-09,12603.75,12365.75,12279.5,-172.5,-0.01888326886839231,-0.0069749105391908595,-1,172.5,169.5,170.5,2022
MNQM22,2022-06-10,12279.5,11946.5,11856.5,-180.0,-0.027118368011726846,-0.0075335872431255835,-1,180.0,177.0,178.0,2022
MNQM22,2022-06-13,11856.5,11301.0,11288.5,-25.0,-0.04685193775566143,-0.0011060968055923714,-1,25.0,22.0,23.0,2022
MNQM22,2022-06-14,11288.5,11274.5,11314.5,80.0,-0.001240200203747155,0.0035478291720254518,-1,-80.0,-83.0,-82.0,2022
MNQM22,2022-06-15,11314.5,11698.5,11591.0,-215.0,0.03393875116001599,-0.009189212292174176,1,-215.0,-218.0,-217.0,2022
MNQM22,2022-06-16,11591.0,11131.25,11121.5,-19.5,-0.039664394789060475,-0.0008759124087591719,-1,19.5,16.5,17.5,2022
MNQM23,2023-03-20,12641.5,12661.0,12689.75,57.5,0.001542538464580856,0.0022707527051575305,1,57.5,54.5,55.5,2023
MNQM23,2023-03-21,12689.75,12859.25,12865.75,13.0,0.01335723714021153,0.0005054727141939885,1,13.0,10.0,11.0,2023
MNQM23,2023-03-22,12865.75,12951.25,12736.0,-430.5,0.006645551172687281,-0.016620017372840468,1,-430.5,-433.5,-432.5,2023
MNQM23,2023-03-23,12736.0,12796.5,12868.0,143.0,0.004750314070351758,0.005587465322549168,1,143.0,140.0,141.0,2023
MNQM23,2023-03-24,12868.0,12882.0,12884.0,4.0,0.0010879701585329027,0.00015525539512495357,1,4.0,1.0,2.0,2023
MNQM23,2023-03-27,12884.0,12841.25,12785.0,-112.5,-0.003318068922694817,-0.004380414679256317,-1,112.5,109.5,110.5,2023
MNQM23,2023-03-28,12785.0,12688.0,12728.25,80.5,-0.007587016034415361,0.003172288776796872,-1,-80.5,-83.5,-82.5,2023
MNQM23,2023-03-29,12728.25,12980.25,12964.5,-31.5,0.019798479759589815,-0.0012133818686080877,1,-31.5,-34.5,-33.5,2023
MNQM23,2023-03-30,12964.5,13080.25,13082.75,5.0,0.008928227081645979,0.00019112784541586159,1,5.0,2.0,3.0,2023
MNQM23,2023-03-31,13082.75,13297.25,13310.5,26.5,0.016395635474193204,0.0009964466337024636,1,26.5,23.5,24.5,2023
MNQM23,2023-04-03,13310.5,13243.75,13271.5,55.5,-0.005014837909920744,0.0020953279848985318,-1,-55.5,-58.5,-57.5,2023
MNQM23,2023-04-04,13271.5,13185.25,13210.25,50.0,-0.006498888595863339,0.0018960580952200878,-1,-50.0,-53.0,-52.0,2023
MNQM23,2023-04-05,13210.25,13054.5,13081.25,53.5,-0.01179008724286068,0.0020491018422765794,-1,-53.5,-56.5,-55.5,2023
MNQM23,2023-04-06,13081.25,13174.0,13173.0,-2.0,0.007090301003344512,-7.590708972216031e-05,1,-2.0,-5.0,-4.0,2023
MNQM23,2023-04-10,13173.0,13137.25,13149.0,23.5,-0.0027138844606391377,0.0008944033188071909,-1,-23.5,-26.5,-25.5,2023
MNQM23,2023-04-11,13149.0,13123.75,13072.5,-102.5,-0.0019202981215301618,-0.003905133822268758,-1,102.5,99.5,100.5,2023
MNQM23,2023-04-12,13072.5,12951.25,12951.25,0.0,-0.009275196022183962,0.0,-1,-0.0,-3.0,-2.0,2023
MNQM23,2023-04-13,12951.25,13219.25,13206.5,-25.5,0.02069298330277003,-0.0009645025247272399,1,-25.5,-28.5,-27.5,2023
MNQM23,2023-04-14,13206.5,13158.25,13180.5,44.5,-0.0036535039563850846,0.0016909543442327202,-1,-44.5,-47.5,-46.5,2023
MNQM23,2023-04-17,13180.5,13174.5,13182.25,15.5,-0.00045521793558667145,0.0005882576188849242,-1,-15.5,-18.5,-17.5,2023
MNQM23,2023-04-18,13182.25,13172.5,13199.0,53.0,-0.0007396309431242365,0.0020117669386980896,-1,-53.0,-56.0,-55.0,2023
MNQM23,2023-04-19,13199.0,13202.25,13184.0,-36.5,0.00024623077505880886,-0.0013823401314170258,1,-36.5,-39.5,-38.5,2023
MNQM23,2023-04-20,13184.0,13026.0,13062.0,72.0,-0.01198422330097082,0.002763703362505865,-1,-72.0,-75.0,-74.0,2023
MNQM23,2023-04-21,13062.0,13075.75,13087.75,24.0,0.0010526718726076023,0.0009177293845477053,1,24.0,21.0,22.0,2023
MNQM23,2023-04-24,13087.75,13049.75,13047.75,-4.0,-0.002903478443582741,-0.00015325964098933387,-1,4.0,1.0,2.0,2023
MNQM23,2023-04-25,13047.75,12842.25,12815.0,-54.5,-0.01574984192676898,-0.002121902314625501,-1,54.5,51.5,52.5,2023
MNQM23,2023-04-26,12815.0,12891.0,12895.0,8.0,0.005930550136558743,0.0003102940035684121,1,8.0,5.0,6.0,2023
MNQM23,2023-04-27,12895.0,13240.0,13233.75,-12.5,0.026754556029468857,-0.000472054380664666,1,-12.5,-15.5,-14.5,2023
MNQM23,2023-04-28,13233.75,13287.25,13316.0,57.5,0.0040426938698403525,0.00216372838623502,1,57.5,54.5,55.5,2023
MNQM23,2023-05-01,13316.0,13307.5,13318.5,22.0,-0.0006383298287774286,0.0008266015404847504,-1,-22.0,-25.0,-24.0,2023
MNQM23,2023-05-02,13318.5,13200.75,13197.0,-7.5,-0.008841085707850027,-0.0002840747684790257,-1,7.5,4.5,5.5,2023
MNQM23,2023-05-03,13197.0,13123.5,13106.25,-34.5,-0.005569447601727617,-0.001314435935535485,-1,34.5,31.5,32.5,2023
MNQM23,2023-05-04,13106.25,13062.25,13046.75,-31.0,-0.003357176919408733,-0.001186625581350853,-1,31.0,28.0,29.0,2023
MNQM23,2023-05-05,13046.75,13340.75,13318.0,-45.5,0.022534347634468377,-0.0017053014260817179,1,-45.5,-48.5,-47.5,2023
MNQM23,2023-05-08,13318.0,13343.0,13350.75,15.5,0.00187715873254235,0.0005808288990480914,1,15.5,12.5,13.5,2023
MNQM23,2023-05-09,13350.75,13263.25,13262.5,-1.5,-0.0065539389172892815,-5.65472263585054e-05,-1,1.5,-1.5,-0.5,2023
MNQM23,2023-05-10,13262.5,13430.75,13408.75,-44.0,0.012686145146088679,-0.0016380321277664756,1,-44.0,-47.0,-46.0,2023
MNQM23,2023-05-11,13408.75,13453.75,13445.0,-17.5,0.003356017525869337,-0.0006503762891386655,1,-17.5,-20.5,-19.5,2023
MNQM23,2023-05-12,13445.0,13359.25,13394.0,69.5,-0.006377835626626971,0.0026011939293000275,-1,-69.5,-72.5,-71.5,2023
MNQM23,2023-05-15,13394.0,13460.0,13465.25,10.5,0.004927579513214875,0.0003900445765230298,1,10.5,7.5,8.5,2023
MNQM23,2023-05-16,13465.25,13536.75,13484.5,-104.5,0.005309964538348755,-0.003859862965630567,1,-104.5,-107.5,-106.5,2023
MNQM23,2023-05-17,13484.5,13638.25,13640.5,4.5,0.011401980051169769,0.00016497717815711077,1,4.5,1.5,2.5,2023
MNQM23,2023-05-18,13640.5,13846.75,13888.25,83.0,0.015120413474579486,0.0029970931807101753,1,83.0,80.0,81.0,2023
MNQM23,2023-05-19,13888.25,13840.0,13864.25,48.5,-0.0034741598113513517,0.0017521676300578104,-1,-48.5,-51.5,-50.5,2023
MNQM23,2023-05-22,13864.25,13904.75,13898.25,-13.0,0.002921182177182402,-0.0004674661536525626,1,-13.0,-16.0,-15.0,2023
MNQM23,2023-05-23,13898.25,13738.75,13727.25,-23.0,-0.011476264997391739,-0.0008370484942225032,-1,23.0,20.0,21.0,2023
MNQM23,2023-05-24,13727.25,13681.0,13649.0,-64.0,-0.00336921087617692,-0.0023390103062641554,-1,64.0,61.0,62.0,2023
MNQM23,2023-05-25,13649.0,14010.5,13978.0,-65.0,0.02648545681002279,-0.0023196888048249154,1,-65.0,-68.0,-67.0,2023
MNQM23,2023-05-26,13978.0,14346.75,14335.25,-23.0,0.02638074116468747,-0.0008015752696604039,1,-23.0,-26.0,-25.0,2023
MNQM23,2023-05-30,14335.25,14416.25,14388.25,-56.0,0.005650407212989039,-0.0019422526662620232,1,-56.0,-59.0,-58.0,2023
MNQM23,2023-05-31,14388.25,14319.25,14314.25,-10.0,-0.0047955797265129,-0.00034918029924746463,-1,10.0,7.0,8.0,2023
MNQM23,2023-06-01,14314.25,14483.5,14463.75,-39.5,0.011823881796112268,-0.0013636206717989596,1,-39.5,-42.5,-41.5,2023
MNQM23,2023-06-02,14463.75,14575.0,14580.25,10.5,0.007691642900354401,0.00036020583190388145,1,10.5,7.5,8.5,2023
MNQM23,2023-06-05,14580.25,14591.25,14586.75,-9.0,0.000754445225561895,-0.00030840400925213896,1,-9.0,-12.0,-11.0,2023
MNQM23,2023-06-06,14586.75,14589.5,14599.75,20.5,0.00018852725932783088,0.0007025600603174365,1,20.5,17.5,18.5,2023
MNQM23,2023-06-07,14599.75,14355.5,14333.5,-44.0,-0.016729738522919924,-0.0015325136707184939,-1,44.0,41.0,42.0,2023
MNQM23,2023-06-08,14333.5,14488.5,14506.5,36.0,0.010813827746189109,0.0012423646340200545,1,36.0,33.0,34.0,2023
MNQM23,2023-06-09,14506.5,14565.0,14546.75,-36.5,0.00403267500775506,-0.001253003776175765,1,-36.5,-39.5,-38.5,2023
MNQM23,2023-06-12,14546.75,14769.5,14787.0,35.0,0.015312698712770967,0.0011848742340634377,1,35.0,32.0,33.0,2023
MNQM23,2023-06-13,14787.0,14884.75,14905.5,41.5,0.006610536281869139,0.001394044239910075,1,41.5,38.5,39.5,2023
MNQM23,2023-06-14,14905.5,14956.75,14998.75,84.0,0.0034383281339103178,0.0028080966787571437,1,84.0,81.0,82.0,2023
MNQM23,2023-06-15,14998.75,15223.25,15181.25,-84.0,0.014967913992832704,-0.00275893780894354,1,-84.0,-87.0,-86.0,2023
MNQM24,2024-03-18,18050.75,18279.5,18220.25,-118.5,0.01267260363142797,-0.0032413359227549954,1,-118.5,-121.5,-120.5,2024
MNQM24,2024-03-19,18220.25,18232.25,18282.5,100.5,0.0006586078676198426,0.002756105253054253,1,100.5,97.5,98.5,2024
MNQM24,2024-03-20,18282.5,18486.25,18476.75,-19.0,0.011144537125666654,-0.0005138954628439718,1,-19.0,-22.0,-21.0,2024
MNQM24,2024-03-21,18476.75,18586.5,18570.5,-32.0,0.005939897438672848,-0.0008608398568853426,1,-32.0,-35.0,-34.0,2024
MNQM24,2024-03-22,18570.5,18572.5,18590.75,36.5,0.00010769769257690243,0.000982635617176042,1,36.5,33.5,34.5,2024
MNQM24,2024-03-25,18590.75,18531.5,18509.5,-44.0,-0.0031870688379973533,-0.0011871677953754212,-1,44.0,41.0,42.0,2024
MNQM24,2024-03-26,18509.5,18512.0,18448.25,-127.5,0.00013506577703337186,-0.003443712186689707,1,-127.5,-130.5,-129.5,2024
MNQM24,2024-03-27,18448.25,18436.75,18502.75,132.0,-0.0006233653598579636,0.003579806636202054,-1,-132.0,-135.0,-134.0,2024
MNQM24,2024-03-28,18502.75,18500.0,18487.5,-25.0,-0.00014862655551206583,-0.0006756756756757243,-1,25.0,22.0,23.0,2024
MNQM24,2024-04-01,18487.5,18469.5,18492.25,45.5,-0.0009736308316430353,0.0012317604699640938,-1,-45.5,-48.5,-47.5,2024
MNQM24,2024-04-02,18492.25,18307.5,18336.5,58.0,-0.009990671767902803,0.0015840502526287548,-1,-58.0,-61.0,-60.0,2024
MNQM24,2024-04-03,18336.5,18334.0,18367.0,66.0,-0.00013634008671226105,0.0017999345478345585,-1,-66.0,-69.0,-68.0,2024
MNQM24,2024-04-04,18367.0,18109.0,18071.75,-74.5,-0.014046931997604428,-0.0020569882378927984,-1,74.5,71.5,72.5,2024
MNQM24,2024-04-05,18071.75,18289.25,18303.25,28.0,0.012035359054878514,0.0007654769878480128,1,28.0,25.0,26.0,2024
MNQM24,2024-04-08,18303.25,18315.25,18292.75,-45.0,0.0006556212694466268,-0.0012284844596716082,1,-45.0,-48.0,-47.0,2024
MNQM24,2024-04-09,18292.75,18328.25,18344.75,33.0,0.001940659550915047,0.0009002496146659489,1,33.0,30.0,31.0,2024
MNQM24,2024-04-10,18344.75,18181.75,18210.75,58.0,-0.008885375924992167,0.0015950059812723794,-1,-58.0,-61.0,-60.0,2024
MNQM24,2024-04-11,18210.75,18502.0,18494.0,-16.0,0.01599330066032434,-0.0004323856880337207,1,-16.0,-19.0,-18.0,2024
MNQM24,2024-04-12,18494.0,18140.0,18172.5,65.0,-0.01914134313831517,0.0017916207276735818,-1,-65.0,-68.0,-67.0,2024
MNQM24,2024-04-15,18172.5,17858.5,17881.25,45.5,-0.017278855413399352,0.0012739031833579606,-1,-45.5,-48.5,-47.5,2024
MNQM24,2024-04-16,17881.25,17944.5,17878.75,-131.5,0.003537224746592127,-0.003664075343419948,1,-131.5,-134.5,-133.5,2024
MNQM24,2024-04-17,17878.75,17655.5,17678.0,45.0,-0.012486890862056899,0.0012743904165841702,-1,-45.0,-48.0,-47.0,2024
MNQM24,2024-04-18,17678.0,17562.25,17541.75,-41.0,-0.006547686389863139,-0.0011672764025110194,-1,41.0,38.0,39.0,2024
MNQM24,2024-04-19,17541.75,17181.75,17190.25,17.0,-0.020522467826756152,0.0004947109578476994,-1,-17.0,-20.0,-19.0,2024
MNQM24,2024-04-22,17190.25,17389.25,17334.0,-110.5,0.011576329605444968,-0.003177250312693225,1,-110.5,-113.5,-112.5,2024
MNQM24,2024-04-23,17334.0,17624.75,17594.75,-60.0,0.016773393331025677,-0.0017021518035716943,1,-60.0,-63.0,-62.0,2024
MNQM24,2024-04-24,17594.75,17669.5,17674.0,9.0,0.004248426377186476,0.00025467613684604373,1,9.0,6.0,7.0,2024
MNQM24,2024-04-25,17674.0,17598.0,17564.75,-66.5,-0.0043001018445173456,-0.001889419252187774,-1,66.5,63.5,64.5,2024
MNQM24,2024-04-26,17564.75,17888.5,17848.5,-80.0,0.01843180233137387,-0.002236073455012977,1,-80.0,-83.0,-82.0,2024
MNQM24,2024-04-29,17848.5,17847.5,17901.5,108.0,-5.6027117124712866e-05,0.003025633842274722,-1,-108.0,-111.0,-110.0,2024
MNQM24,2024-04-30,17901.5,17691.75,17584.75,-214.0,-0.011716895232243063,-0.006048016730962225,-1,214.0,211.0,212.0,2024
MNQM24,2024-05-01,17584.75,17717.75,17452.5,-530.5,0.007563371671476693,-0.014970862553089437,1,-530.5,-533.5,-532.5,2024
MNQM24,2024-05-02,17452.5,17669.5,17633.25,-72.5,0.012433748746597972,-0.0020515577690370934,1,-72.5,-75.5,-74.5,2024
MNQM24,2024-05-03,17633.25,18016.25,17992.75,-47.0,0.021720329491160095,-0.0013043779920904885,1,-47.0,-50.0,-49.0,2024
MNQM24,2024-05-06,17992.75,18140.5,18193.5,106.0,0.00821164079976655,0.0029216394255946465,1,106.0,103.0,104.0,2024
MNQM24,2024-05-07,18193.5,18200.5,18204.0,7.0,0.0003847527963283248,0.00019230240927448072,1,7.0,4.0,5.0,2024
MNQM24,2024-05-08,18204.0,18184.0,18196.5,25.0,-0.001098659635245025,0.0006874175098987578,-1,-25.0,-28.0,-27.0,2024
MNQM24,2024-05-09,18196.5,18208.25,18207.0,-2.5,0.0006457285741763297,-6.865019977209119e-05,1,-2.5,-5.5,-4.5,2024
MNQM24,2024-05-10,18207.0,18261.0,18264.75,7.5,0.002965892239248591,0.00020535567603086058,1,7.5,4.5,5.5,2024
MNQM24,2024-05-13,18264.75,18287.75,18286.75,-2.0,0.001259256217577498,-5.468141242093161e-05,1,-2.0,-5.0,-4.0,2024
MNQM24,2024-05-14,18286.75,18419.0,18425.5,13.0,0.007232012249306141,0.00035289646560610066,1,13.0,10.0,11.0,2024
MNQM24,2024-05-15,18425.5,18694.25,18695.75,3.0,0.014585764294049008,8.023857603278728e-05,1,3.0,0.0,1.0,2024
MNQM24,2024-05-16,18695.75,18689.5,18663.0,-53.0,-0.0003343005763342122,-0.001417908451269434,-1,53.0,50.0,51.0,2024
MNQM24,2024-05-17,18663.0,18629.75,18622.0,-15.5,-0.0017815999571344499,-0.00041600128826202454,-1,15.5,12.5,13.5,2024
MNQM24,2024-05-20,18622.0,18779.0,18748.75,-60.5,0.008430888196756525,-0.0016108418978646455,1,-60.5,-63.5,-62.5,2024
MNQM24,2024-05-21,18748.75,18774.0,18806.0,64.0,0.00134675645042992,0.0017044849259615358,1,64.0,61.0,62.0,2024
MNQM24,2024-05-22,18806.0,18741.25,18771.0,59.5,-0.003443050090396693,0.0015874074568131835,-1,-59.5,-62.5,-61.5,2024
MNQM24,2024-05-23,18771.0,18651.25,18693.0,83.5,-0.006379521602471905,0.0022384558675692112,-1,-83.5,-86.5,-85.5,2024
MNQM24,2024-05-24,18693.0,18862.75,18870.0,14.5,0.00908093938907606,0.00038435540947112656,1,14.5,11.5,12.5,2024
MNQM24,2024-05-28,18870.0,18879.5,18915.25,71.5,0.0005034446210916421,0.001893588283587988,1,71.5,68.5,69.5,2024
MNQM24,2024-05-29,18915.25,18848.0,18794.75,-106.5,-0.00355533233766403,-0.002825233446519526,-1,106.5,103.5,104.5,2024
MNQM24,2024-05-30,18794.75,18635.0,18603.0,-64.0,-0.00849971401588212,-0.0017171988194257803,-1,64.0,61.0,62.0,2024
MNQM24,2024-05-31,18603.0,18410.25,18569.5,318.5,-0.010361232059345249,0.00865007264974671,-1,-318.5,-321.5,-320.5,2024
MNQM24,2024-06-03,18569.5,18588.5,18628.75,80.5,0.0010231831767144595,0.002165317266051625,1,80.5,77.5,78.5,2024
MNQM24,2024-06-04,18628.75,18668.5,18709.0,81.0,0.0021337985640474955,0.002169429788145827,1,81.0,78.0,79.0,2024
MNQM24,2024-06-05,18709.0,19032.75,19071.0,76.5,0.01730450585279808,0.0020096938172360357,1,76.5,73.5,74.5,2024
MNQM24,2024-06-06,19071.0,19063.75,19057.25,-13.0,-0.0003801583556184429,-0.00034096124844273934,-1,13.0,10.0,11.0,2024
MNQM24,2024-06-07,19057.25,19047.25,19044.75,-5.0,-0.0005247346810268727,-0.00013125254301804556,-1,5.0,2.0,3.0,2024
MNQM24,2024-06-10,19044.75,19115.0,19095.75,-38.5,0.0036886806075164813,-0.0010070625163484115,1,-38.5,-41.5,-40.5,2024
MNQM24,2024-06-11,19095.75,19194.5,19234.25,79.5,0.005171307751724807,0.0020709057282033427,1,79.5,76.5,77.5,2024
MNQM24,2024-06-12,19234.25,19466.25,19512.25,92.0,0.012061816811157255,0.002363064277916882,1,92.0,89.0,90.0,2024
MNQM24,2024-06-13,19512.25,19601.75,19626.25,49.0,0.004586862099450251,0.001249888402821142,1,49.0,46.0,47.0,2024
MNQM24,2024-06-14,19626.25,19672.0,19675.75,7.5,0.00233106171581432,0.00019062627084176498,1,7.5,4.5,5.5,2024
MNQM24,2024-06-17,19675.75,19988.5,19925.75,-125.5,0.01589520094532615,-0.003139305100432699,1,-125.5,-128.5,-127.5,2024
MNQM24,2024-06-18,19925.75,19916.75,19927.25,21.0,-0.0004516768503067814,0.0005271944468852041,-1,-21.0,-24.0,-23.0,2024
MNQM24,2024-06-20,19927.25,19760.75,19763.25,5.0,-0.008355392741095757,0.0001265134167478532,-1,-5.0,-8.0,-7.0,2024
MNQM25,2025-03-24,19953.75,20370.5,20387.0,33.0,0.020885798408820433,0.0008099948454873829,1,33.0,30.0,31.0,2025
MNQM25,2025-03-25,20387.0,20437.75,20483.0,90.5,0.0024893314366998265,0.002214040195226863,1,90.5,87.5,88.5,2025
MNQM25,2025-03-26,20483.0,20065.25,20126.75,123.0,-0.020394961675535783,0.00306500043607727,-1,-123.0,-126.0,-125.0,2025
MNQM25,2025-03-27,20126.75,20109.5,20006.0,-207.0,-0.0008570683294620851,-0.005146821154180858,-1,207.0,204.0,205.0,2025
MNQM25,2025-03-28,20006.0,19459.25,19471.0,23.5,-0.027329301209637058,0.0006038259439598015,-1,-23.5,-26.5,-25.5,2025
