timestamp,prediction,regime,model_used,direction,entry_price,pnl_pct,exit_reason,hold_minutes,outcome
14267,0.42143890261650085,0,Regime_0,long,17726.0,-0.047952160667945394,time_stop,30,loss
14297,0.5518799424171448,0,Regime_0,long,17691.5,-0.2000000000000092,stop_loss,20,loss
14352,0.42312854528427124,0,Regime_0,long,17462.0,0.2118886725461001,time_stop,30,win
14386,0.4189375638961792,2,Regime_2,short,17443.75,-0.05016123253314224,time_stop,30,loss
14418,0.5112452507019043,0,Regime_0,long,17459.0,-0.18328655707657943,time_stop,30,loss
14448,0.5322123169898987,0,Regime_0,long,17463.25,0.29999999999999116,take_profit,10,win
14565,0.4592778980731964,0,Regime_0,short,17581.0,-0.20000000000000148,stop_loss,25,loss
14657,0.5658258199691772,0,Regime_0,long,17534.75,0.021386104734883588,time_stop,30,win
14690,0.5855072736740112,0,Regime_0,long,17593.75,0.07531083481349912,time_stop,30,win
14731,0.40123486518859863,0,Regime_0,long,17673.25,0.29999999999999705,take_profit,15,win
14823,0.42828458547592163,0,Regime_0,long,17952.25,-0.2000000000000031,stop_loss,10,loss
14863,0.4686535596847534,0,Regime_0,long,18004.25,-0.19999999999999954,stop_loss,15,loss
14894,0.6723610162734985,0,Regime_0,long,18011.0,-0.02914885347842985,time_stop,30,loss
14924,0.5224799513816833,0,Regime_0,long,18057.5,0.009691264017721168,time_stop,30,win
14964,0.6164324283599854,0,Regime_0,long,18102.25,-0.022096700686378763,time_stop,30,loss
14994,0.6737587451934814,0,Regime_0,long,18100.5,0.06905886577718848,time_stop,30,win
15025,0.6712585687637329,0,Regime_0,long,18146.75,0.03444142890600245,time_stop,30,win
15055,0.6920759081840515,0,Regime_0,long,18195.25,-0.20000000000000737,stop_loss,30,loss
15093,0.5677770376205444,0,Regime_0,long,18215.25,-0.1139155378048613,time_stop,30,loss
15123,0.4329565167427063,0,Regime_0,short,18243.0,-0.08907526174423067,time_stop,30,loss
15165,0.423174649477005,2,Regime_2,short,18174.25,-0.1141725243132454,time_stop,30,loss
15205,0.4468201994895935,2,Regime_2,short,18175.75,0.23932987634623054,time_stop,30,win
15246,0.4932859539985657,0,Regime_0,short,18158.0,-0.19999999999999388,stop_loss,25,loss
15294,0.5539405345916748,0,Regime_0,long,18181.5,-0.20000000000000656,stop_loss,15,loss
15324,0.5694746971130371,0,Regime_0,long,18182.0,0.07149928500714993,time_stop,30,win
15356,0.5213274359703064,0,Regime_0,long,18153.0,0.16526194017517765,time_stop,30,win
15401,0.45732060074806213,0,Regime_0,long,18156.5,0.2999999999999958,take_profit,30,win
15441,0.6401264071464539,0,Regime_0,long,18202.0,0.13872101966816833,time_stop,30,win
15482,0.6924071907997131,0,Regime_0,long,18234.0,-0.07403751233958539,time_stop,30,loss
15520,0.7933763265609741,0,Regime_0,long,18314.0,0.03276182155727859,time_stop,30,win
15569,0.40931227803230286,0,Regime_0,long,18225.5,0.04252283887959178,time_stop,30,win
15607,0.5715503692626953,0,Regime_0,long,18236.5,0.10144490444986703,time_stop,30,win
15637,0.6699897050857544,0,Regime_0,long,18257.75,0.2040229491585765,time_stop,30,win
15684,0.6171572804450989,0,Regime_0,long,18293.0,0.07926529273492593,time_stop,30,win
15716,0.5134760141372681,0,Regime_0,long,18295.5,0.05465824929627504,time_stop,30,win
15747,0.4658065736293793,0,Regime_0,long,18286.25,-0.02324150659648643,time_stop,30,loss
15777,0.40782099962234497,0,Regime_0,short,18285.25,0.29999999999999344,take_profit,15,win
15823,0.48863789439201355,0,Regime_0,long,18307.0,0.2999999999999916,take_profit,20,win
15853,0.7238299250602722,0,Regime_0,short,18348.0,0.1498800959232614,time_stop,30,win
15883,0.41178712248802185,0,Regime_0,long,18321.75,0.10506638285098312,time_stop,30,win
15913,0.6112964153289795,0,Regime_0,long,18423.25,-0.07870489734438821,time_stop,30,loss
15981,0.49979451298713684,0,Regime_0,long,18501.25,0.0554016620498615,time_stop,30,win
16018,0.6732826828956604,0,Regime_0,long,18591.0,0.05916841482437739,time_stop,30,win
16048,0.5569592118263245,0,Regime_0,long,18662.25,0.10716821390775497,time_stop,30,win
16078,0.4076102674007416,0,Regime_0,short,18690.75,0.06687800115030162,time_stop,30,win
16125,0.7403019070625305,0,Regime_0,long,18696.0,0.06151048352588789,time_stop,30,win
16168,0.5466211438179016,0,Regime_0,long,18752.5,-0.06265831222503666,time_stop,30,loss
16205,0.6046183705329895,0,Regime_0,long,18705.25,-0.2000000000000095,stop_loss,30,loss
16249,0.7035274505615234,0,Regime_0,long,18663.5,-0.20000000000000606,stop_loss,25,loss
16296,0.40813612937927246,0,Regime_0,long,18646.25,0.10994167728095461,time_stop,30,win
16326,0.40642470121383667,0,Regime_0,long,18658.75,-0.10316875460574797,time_stop,30,loss
16364,0.7190616130828857,0,Regime_0,long,18591.25,0.17750285752706246,time_stop,30,win
16395,0.4608886241912842,0,Regime_0,short,18663.0,-0.01205593955955634,time_stop,30,loss
16427,0.41047683358192444,0,Regime_0,short,18742.0,-0.02000853697577633,time_stop,30,loss
16458,0.4474463164806366,0,Regime_0,short,18748.75,-0.06933795586372425,time_stop,30,loss
16489,0.6524243950843811,0,Regime_0,long,18754.0,-0.01066439159645942,time_stop,30,loss
16523,0.4780347943305969,0,Regime_0,long,18756.0,-0.19999999999999363,stop_loss,25,loss
16565,0.40427833795547485,0,Regime_0,long,18740.5,0.016008110776126572,time_stop,30,win
16595,0.4676666557788849,0,Regime_0,short,18756.5,0.023991682883267133,time_stop,30,win
16625,0.5392609238624573,0,Regime_0,long,18774.0,0.13582614253755193,time_stop,30,win
16669,0.5586240887641907,0,Regime_0,short,18805.75,-0.09704478683381412,time_stop,30,loss
16700,0.5776350498199463,0,Regime_0,long,18835.0,-0.10618529333687285,time_stop,30,loss
16763,0.4270550310611725,0,Regime_0,long,18736.75,0.044031115321493855,time_stop,30,win
16804,0.4465987980365753,0,Regime_0,short,18944.0,-0.052787162162162164,time_stop,30,loss
16871,0.428602397441864,0,Regime_0,long,18894.0,0.005292685508627077,time_stop,30,win
16977,0.4009484648704529,2,Regime_2,short,18645.5,0.03083854013032635,time_stop,30,win
17007,0.675919771194458,0,Regime_0,short,18693.25,-0.17653431051315316,time_stop,30,loss
17038,0.44213172793388367,0,Regime_0,long,18760.5,-0.054636070467205027,time_stop,30,loss
17077,0.44666704535484314,0,Regime_0,long,18837.5,0.003981420039814201,time_stop,30,win
17107,0.6576531529426575,0,Regime_0,long,18902.0,0.023807004549783094,time_stop,30,win
17159,0.7273513078689575,0,Regime_0,short,18874.0,0.1774928473031684,time_stop,30,win
17194,0.4924944043159485,0,Regime_0,short,18911.0,-0.02379567447517318,time_stop,30,loss
17276,0.6865133047103882,0,Regime_0,short,18918.0,0.00792895654931811,time_stop,30,win
17336,0.7826388478279114,0,Regime_0,long,18868.25,0.07949862864865581,time_stop,30,win
17390,0.423174649477005,2,Regime_2,short,18797.0,-0.20000000000000512,stop_loss,20,loss
17434,0.4826018214225769,0,Regime_0,long,18856.5,0.0570095192639143,time_stop,30,win
17465,0.4571395218372345,0,Regime_0,long,18849.5,-0.03448367330698427,time_stop,30,loss
17497,0.5274989604949951,0,Regime_0,long,18859.5,-0.2000000000000051,stop_loss,25,loss
17540,0.45762521028518677,2,Regime_2,short,18689.0,0.08293648670340842,time_stop,30,win
17576,0.5661896467208862,0,Regime_0,short,18766.0,0.29999999999999394,take_profit,30,win
17636,0.40850940346717834,0,Regime_0,long,18665.25,0.10313282704490967,time_stop,30,win
17666,0.508171021938324,0,Regime_0,short,18716.5,0.13090054230224668,time_stop,30,win
17710,0.4469071924686432,0,Regime_0,long,18614.75,-0.2000000000000069,stop_loss,25,loss
17756,0.5395037531852722,0,Regime_0,long,18543.75,0.29999999999999216,take_profit,20,win
17833,0.4613400995731354,0,Regime_0,long,18396.75,-0.19999999999999873,stop_loss,15,loss
17874,0.6154581904411316,0,Regime_0,long,18280.25,0.03555750058122838,time_stop,30,win
17909,0.5474477410316467,0,Regime_0,long,18352.25,-0.009535615523982072,time_stop,30,loss
17988,0.4397435486316681,1,Generic,long,19331.0,-0.20000000000000134,stop_loss,5,loss
18020,0.5300586223602295,1,Generic,short,19012.5,-0.20000000000000764,stop_loss,5,loss
18052,0.42519891262054443,1,Generic,long,19748.5,0.2999999999999861,take_profit,5,win
18104,0.5662857294082642,0,Regime_0,short,19945.75,-0.20000000000000773,stop_loss,20,loss
18141,0.4582705795764923,0,Regime_0,long,19952.75,0.07643056721504554,time_stop,30,win
18177,0.42016711831092834,0,Regime_0,long,20063.5,0.25170084980187907,time_stop,30,win
18209,0.5704432725906372,0,Regime_0,short,20238.75,0.00988203322833673,time_stop,30,win
18249,0.41999197006225586,0,Regime_0,long,20208.5,0.07917460474552787,time_stop,30,win
18279,0.4361715018749237,2,Regime_2,short,20184.5,-0.03839579875647155,time_stop,30,loss
18320,0.4179023802280426,2,Regime_2,long,20156.0,0.07193887676126215,time_stop,30,win
18351,0.4539978802204132,0,Regime_0,long,20220.0,-0.19999999999999354,stop_loss,15,loss
18382,0.6090205907821655,0,Regime_0,long,20231.0,-0.01853591023676536,time_stop,30,loss
18413,0.6153804659843445,0,Regime_0,short,20242.0,-0.20000000000000187,stop_loss,25,loss
18456,0.43796083331108093,2,Regime_2,short,20247.25,0.17409771697391002,time_stop,30,win
18506,0.6327539086341858,0,Regime_0,long,20216.0,-0.009893153937475268,time_stop,30,loss
18573,0.4574505686759949,2,Regime_2,long,20032.5,-0.19999999999999346,stop_loss,25,loss
18622,0.5671842098236084,0,Regime_0,short,20015.75,-0.2000000000000048,stop_loss,15,loss
18678,0.635639488697052,0,Regime_0,short,20002.25,-0.12998537664512744,time_stop,30,loss
18734,0.5768437385559082,0,Regime_0,long,19977.75,0.09510580520829423,time_stop,30,win
18768,0.4648030400276184,0,Regime_0,short,20052.75,0.03740135392901223,time_stop,30,win
18799,0.407005250453949,0,Regime_0,long,19988.0,0.02376425855513308,time_stop,30,win
18833,0.6859774589538574,0,Regime_0,long,20006.25,0.011246485473289597,time_stop,30,win
18890,0.4425170123577118,0,Regime_0,long,19934.5,-0.09405804008126614,time_stop,30,loss
18920,0.6112481355667114,0,Regime_0,long,19974.25,-0.15645143121769278,time_stop,30,loss
18960,0.44606104493141174,0,Regime_0,long,19928.25,-0.20000000000000845,stop_loss,20,loss
19012,0.8338122367858887,0,Regime_0,long,19826.5,-0.10844072327440546,time_stop,30,loss
19047,0.42818403244018555,0,Regime_0,short,19830.25,0.25844353954186156,time_stop,30,win
19086,0.516068696975708,0,Regime_0,long,19781.0,0.27551691016632124,time_stop,30,win
19120,0.6974315047264099,0,Regime_0,long,19824.75,0.07818509691168868,time_stop,30,win
19152,0.6585581302642822,0,Regime_0,long,19882.25,-0.10562184863383169,time_stop,30,loss
19213,0.4819139242172241,0,Regime_0,long,19884.25,0.05532016545758577,time_stop,30,win
19246,0.4082915484905243,0,Regime_0,long,19975.75,-0.1364154036769583,time_stop,30,loss
19277,0.4515276849269867,0,Regime_0,long,20047.75,-0.051127932062201495,time_stop,30,loss
19323,0.6160957217216492,0,Regime_0,long,19971.25,0.06884897039494273,time_stop,30,win
19355,0.6443344354629517,0,Regime_0,long,19987.0,0.031270325711712614,time_stop,30,win
19385,0.5060186982154846,0,Regime_0,long,19988.25,0.15509111603066802,time_stop,30,win
19422,0.535949170589447,0,Regime_0,long,19965.25,0.01502610786241094,time_stop,30,win
19452,0.6194034218788147,0,Regime_0,long,19976.75,0.24778805361232434,time_stop,30,win
19501,0.6359219551086426,0,Regime_0,short,19979.0,-0.05130386906251564,time_stop,30,loss
19538,0.4232882559299469,0,Regime_0,long,20069.75,-0.029895738611592074,time_stop,30,loss
19581,0.4179023802280426,2,Regime_2,long,20021.75,-0.19999999999999885,stop_loss,20,loss
19624,0.4385108947753906,0,Regime_0,long,20041.0,0.042413053240856244,time_stop,30,win
19656,0.458904504776001,0,Regime_0,short,20042.25,0.06985243672741334,time_stop,30,win
19686,0.7768806219100952,0,Regime_0,short,20114.5,0.09445922096000398,time_stop,30,win
19727,0.5459726452827454,0,Regime_0,long,20086.0,0.10579508115105049,time_stop,30,win
19761,0.5281156301498413,0,Regime_0,short,20246.75,0.29999999999999466,take_profit,20,win
19796,0.4740217924118042,0,Regime_0,short,20109.5,0.01118874163952361,time_stop,30,win
19834,0.49615490436553955,0,Regime_0,long,20030.5,0.1897106911959262,time_stop,30,win
19886,0.6549493074417114,0,Regime_0,long,19982.5,0.07756787188790192,time_stop,30,win
19919,0.5426729917526245,0,Regime_0,short,19989.0,-0.10505778177997899,time_stop,30,loss
20026,0.47628241777420044,0,Regime_0,long,19916.0,-0.09414541072504519,time_stop,30,loss
20091,0.452851265668869,0,Regime_0,long,20012.75,0.06121097800152403,time_stop,30,win
20130,0.7258349061012268,0,Regime_0,short,20045.25,0.3000000000000064,take_profit,25,win
20172,0.4940541684627533,2,Regime_2,short,19936.0,-0.1028290529695024,time_stop,30,loss
20217,0.4848781228065491,0,Regime_0,long,20073.5,-0.2000000000000042,stop_loss,20,loss
20257,0.44522395730018616,0,Regime_0,long,20119.0,0.09940851931010489,time_stop,30,win
20302,0.4509948492050171,0,Regime_0,short,20176.25,-0.12762530202589678,time_stop,30,loss
20332,0.6819646954536438,0,Regime_0,long,20231.0,0.029657456378824578,time_stop,30,win
20362,0.48908308148384094,0,Regime_0,long,20268.0,-0.05303927373199132,time_stop,30,loss
20392,0.6331528425216675,0,Regime_0,short,20252.25,-0.08764458270068758,time_stop,30,loss
20424,0.4305465817451477,0,Regime_0,long,20289.75,0.07023250656119469,time_stop,30,win
20458,0.41668063402175903,0,Regime_0,long,20389.75,0.08950575656886427,time_stop,30,win
20489,0.4036017954349518,2,Regime_2,short,20400.5,0.03553834464841548,time_stop,30,win
20520,0.44411295652389526,0,Regime_0,short,20434.25,-0.023245286712260053,time_stop,30,loss
20550,0.7282366752624512,0,Regime_0,long,20461.25,0.12462581709328609,time_stop,30,win
20582,0.43152397871017456,0,Regime_0,long,20508.75,0.008532943255927348,time_stop,30,win
20612,0.4625759720802307,0,Regime_0,long,20564.75,0.05713660511311832,time_stop,30,win
20646,0.7626816630363464,0,Regime_0,long,20601.25,0.09950852496814515,time_stop,30,win
20677,0.47858330607414246,0,Regime_0,long,20626.5,-0.021816595156715878,time_stop,30,loss
20708,0.4421228766441345,0,Regime_0,long,20609.0,0.11160172740065019,time_stop,30,win
20752,0.4021083116531372,0,Regime_0,long,20636.5,-0.04724638383446805,time_stop,30,loss
20789,0.6976169943809509,0,Regime_0,short,20652.25,-0.05931557094263337,time_stop,30,loss
20820,0.4914332330226898,0,Regime_0,long,20658.0,-0.07624164972407785,time_stop,30,loss
20850,0.4711843430995941,0,Regime_0,long,20642.0,0.16350159868229824,time_stop,30,win
20880,0.7492298483848572,0,Regime_0,short,20727.75,-0.06392396666304834,time_stop,30,loss
20928,0.48756423592567444,0,Regime_0,long,20758.75,-0.20000000000000842,stop_loss,15,loss
20970,0.4574505686759949,2,Regime_2,short,20677.0,-0.1342070900033854,time_stop,30,loss
21000,0.42401325702667236,0,Regime_0,long,20681.75,-0.19999999999999746,stop_loss,20,loss
21031,0.5171086192131042,0,Regime_0,long,20665.25,0.03387328970131017,time_stop,30,win
21061,0.5291787385940552,0,Regime_0,short,20700.25,-0.1376794966244369,time_stop,30,loss
21092,0.8685847520828247,0,Regime_0,long,20753.5,0.03613848266557448,time_stop,30,win
21139,0.402067631483078,2,Regime_2,long,20735.0,0.08680974198215578,time_stop,30,win
21169,0.5821697115898132,0,Regime_0,long,20824.75,0.09724006290591723,time_stop,30,win
21200,0.5015860199928284,0,Regime_0,long,20891.0,-0.1292422574314298,time_stop,30,loss
21233,0.4209878146648407,2,Regime_2,long,20870.5,0.05989315061929518,time_stop,30,win
21264,0.45528703927993774,2,Regime_2,long,20913.25,-0.19999999999999624,stop_loss,30,loss
21294,0.4890170991420746,0,Regime_0,long,20869.5,-0.1257816430676346,time_stop,30,loss
21332,0.4344162046909332,2,Regime_2,short,20652.75,0.0024209850988367167,time_stop,30,win
21372,0.4276687204837799,2,Regime_2,short,20490.0,-0.19999999999999787,stop_loss,20,loss
21425,0.4620111882686615,0,Regime_0,short,20459.5,0.23583176519465285,time_stop,30,win
21501,0.6105902791023254,0,Regime_0,long,20436.5,-0.199999999999998,stop_loss,15,loss
21531,0.9371784329414368,0,Regime_0,long,20459.25,-0.07087258819360437,time_stop,30,loss
21561,0.5881687998771667,0,Regime_0,long,20564.5,-0.029176493471759588,time_stop,30,loss
21593,0.6881662607192993,0,Regime_0,short,20633.0,-0.11389521640091116,time_stop,30,loss
21631,0.7286783456802368,0,Regime_0,long,20600.0,0.1128640776699029,time_stop,30,win
21661,0.4944063425064087,0,Regime_0,short,20706.75,0.014488029265819118,time_stop,30,win
21711,0.5075340270996094,0,Regime_0,long,20552.75,0.10825801899989052,time_stop,30,win
21741,0.5660277605056763,0,Regime_0,short,20631.25,0.13935171160254467,time_stop,30,win
21806,0.5530135035514832,0,Regime_0,long,20749.5,0.10361695462541265,time_stop,30,win
21853,0.4123130440711975,0,Regime_0,long,20662.75,-0.08711328356583709,time_stop,30,loss
21903,0.4846290051937103,0,Regime_0,long,20606.75,0.06187292998653354,time_stop,30,win
21935,0.5082032680511475,0,Regime_0,short,20637.75,0.06541410764254824,time_stop,30,win
21966,0.5409965515136719,0,Regime_0,long,20642.0,-0.015744598391628718,time_stop,30,loss
22040,0.4179023802280426,2,Regime_2,short,20541.5,-0.19999999999999377,stop_loss,30,loss
22088,0.4941502809524536,0,Regime_0,long,20518.75,0.038988729820286325,time_stop,30,win
22118,0.4716903269290924,0,Regime_0,long,20531.5,0.23622238998611886,time_stop,30,win
22149,0.5808711051940918,0,Regime_0,long,20603.75,-0.20000000000000212,stop_loss,20,loss
22192,0.4367830157279968,2,Regime_2,long,20341.75,0.11183895190925068,time_stop,30,win
22222,0.4206312298774719,2,Regime_2,short,20276.75,0.12452685958055408,time_stop,30,win
22253,0.4348657727241516,2,Regime_2,short,20163.0,0.22938054852948472,time_stop,30,win
22292,0.4792933166027069,2,Regime_2,long,20123.0,0.04099786314167868,time_stop,30,win
22346,0.6762306690216064,0,Regime_0,long,20040.5,0.06861106259823857,time_stop,30,win
22377,0.4181183874607086,0,Regime_0,long,20057.25,0.0548430118784978,time_stop,30,win
22411,0.6574540138244629,0,Regime_0,short,20038.75,0.2308028195371468,time_stop,30,win
22444,0.40917718410491943,0,Regime_0,long,20120.75,-0.05963992395909695,time_stop,30,loss
22491,0.43112048506736755,2,Regime_2,short,20099.0,0.09204438031742872,time_stop,30,win
22532,0.4153410494327545,2,Regime_2,short,20046.5,0.30000000000000565,take_profit,15,win
22578,0.6391903162002563,1,Generic,short,19840.5,0.2394092890804163,time_stop,30,win
22619,0.5453932285308838,0,Regime_0,long,19885.25,0.040230824354735295,time_stop,30,win
22654,0.4221421480178833,2,Regime_2,short,19859.25,-0.010070873774185833,time_stop,30,loss
22691,0.6160809993743896,0,Regime_0,long,19815.5,0.2999999999999909,take_profit,30,win
22722,0.7702398300170898,0,Regime_0,long,19954.75,-0.2000000000000079,stop_loss,20,loss
22752,0.8359709978103638,0,Regime_0,long,19911.0,0.013811461001456481,time_stop,30,win
22789,0.6038720011711121,0,Regime_0,long,19922.0,-0.2000000000000048,stop_loss,30,loss
22834,0.6077831983566284,0,Regime_0,long,19821.75,0.20684349262804747,time_stop,30,win
22881,0.4966265857219696,0,Regime_0,long,19802.0,-0.19999999999999676,stop_loss,15,loss
22922,0.44932252168655396,0,Regime_0,short,19690.0,-0.20000000000000517,stop_loss,30,loss
22963,0.4041881561279297,2,Regime_2,short,19704.0,0.010150223304912708,time_stop,30,win
22993,0.7662656903266907,1,Generic,short,19750.75,-0.12531169702416364,time_stop,30,loss
23034,0.4107707738876343,0,Regime_0,long,19879.75,0.22510343439932595,time_stop,30,win
23072,0.5704748630523682,2,Regime_2,short,19970.0,0.14396594892338507,time_stop,30,win
23111,0.6262871623039246,2,Regime_2,short,19973.0,0.0901216642467331,time_stop,30,win
23143,0.7571285367012024,2,Regime_2,long,19836.75,0.1827416285429821,time_stop,30,win
23184,0.5063906908035278,0,Regime_0,long,19989.75,0.05752948386047849,time_stop,30,win
23214,0.6040223836898804,2,Regime_2,short,19989.25,-0.2000000000000054,stop_loss,30,loss
23244,0.793478786945343,2,Regime_2,long,19925.5,-0.1999999999999937,stop_loss,30,loss
23274,0.823525607585907,2,Regime_2,short,19949.75,-0.11403651674833017,time_stop,30,loss
23308,0.6664741039276123,2,Regime_2,short,19990.0,0.0887943971985993,time_stop,30,win
23338,0.8383845686912537,2,Regime_2,short,19990.5,0.2151021735324279,time_stop,30,win
23368,0.5266698598861694,0,Regime_0,short,20060.0,0.012462612163509471,time_stop,30,win
23398,0.81647127866745,2,Regime_2,long,19961.0,-0.06011722859576173,time_stop,30,loss
23431,0.5169141292572021,0,Regime_0,short,19984.75,0.09382153892342911,time_stop,30,win
23469,0.5379941463470459,1,Generic,short,19840.5,0.18900733348453921,time_stop,30,win
23499,0.6190109252929688,2,Regime_2,short,19724.75,0.10266289813559107,time_stop,30,win
23529,0.6890311241149902,2,Regime_2,short,19658.0,0.158968358937837,time_stop,30,win
23559,0.5254248380661011,2,Regime_2,long,19536.5,0.0127965602845955,time_stop,30,win
23589,0.6459770798683167,2,Regime_2,short,19474.5,0.14762895067909318,time_stop,30,win
23619,0.8029940128326416,2,Regime_2,long,19399.25,-0.11211773651043211,time_stop,30,loss
23649,0.41545385122299194,2,Regime_2,short,19314.25,-0.0698965789507747,time_stop,30,loss
23679,0.6964231133460999,2,Regime_2,short,19306.5,0.09841245176494963,time_stop,30,win
23709,0.7369356155395508,2,Regime_2,short,19236.5,-0.14555662412601045,time_stop,30,loss
23739,0.8671443462371826,1,Generic,long,19286.25,0.06481301445330222,time_stop,30,win
23770,0.6979627013206482,0,Regime_0,long,19243.75,-0.19999999999999624,stop_loss,30,loss
23800,0.4069438874721527,1,Generic,short,19185.0,0.30000000000000154,take_profit,30,win
23834,0.643576443195343,0,Regime_0,long,19209.0,0.018220625748347128,time_stop,30,win
23869,0.4453860819339752,2,Regime_2,short,19100.75,0.3000000000000033,take_profit,15,win
23918,0.4448740780353546,0,Regime_0,long,19156.5,0.203586250097878,time_stop,30,win
23964,0.5183440446853638,2,Regime_2,short,19192.5,-0.19999999999999168,stop_loss,5,loss
23994,0.6831547021865845,2,Regime_2,short,19305.0,-0.200000000000003,stop_loss,15,loss
24024,0.6900219917297363,2,Regime_2,long,19276.75,-0.20000000000000936,stop_loss,5,loss
24054,0.7798855900764465,2,Regime_2,long,19152.0,0.2999999999999912,take_profit,25,win
24084,0.6757966876029968,1,Generic,short,18966.75,-0.1999999999999957,stop_loss,20,loss
24125,0.4253583550453186,0,Regime_0,long,19184.5,0.005212541374547161,time_stop,30,win
24159,0.4271460175514221,2,Regime_2,short,19121.5,0.107209162461104,time_stop,30,win
24239,0.41769281029701233,2,Regime_2,short,19118.25,-0.08368966824892446,time_stop,30,loss
24269,0.5142207741737366,0,Regime_0,long,19258.0,0.05971544293280715,time_stop,30,win
24303,0.6185436248779297,1,Generic,short,19191.0,-0.045594288989630555,time_stop,30,loss
24333,0.4604926109313965,2,Regime_2,long,19125.25,0.29999999999999605,take_profit,15,win
24363,0.885093092918396,1,Generic,long,19282.75,0.1283530616742944,time_stop,30,win
24394,0.4025116264820099,2,Regime_2,short,19243.5,-0.20000000000000512,stop_loss,15,loss
24459,0.4707949757575989,2,Regime_2,long,19276.5,0.04798588955463907,time_stop,30,win
24490,0.6095993518829346,2,Regime_2,short,19224.25,0.30000000000000804,take_profit,20,win
24520,0.6874206066131592,1,Generic,long,19269.75,0.24260823311148305,time_stop,30,win
24550,0.49157479405403137,2,Regime_2,short,19311.5,0.2999999999999968,take_profit,30,win
24580,0.5786728858947754,2,Regime_2,short,19189.25,-0.12767565173208958,time_stop,30,loss
24610,0.6226811408996582,2,Regime_2,short,19204.25,0.3000000000000012,take_profit,15,win
24646,0.5894528031349182,0,Regime_0,long,19225.0,0.26527958387516254,time_stop,30,win
24676,0.6750035285949707,2,Regime_2,short,19245.5,0.01818606947078538,time_stop,30,win
24706,0.8335855603218079,2,Regime_2,short,19193.5,0.08466407898507307,time_stop,30,win
24741,0.40369704365730286,2,Regime_2,short,18999.75,-0.08947486151133567,time_stop,30,loss
24771,0.5065263509750366,2,Regime_2,short,18927.0,-0.19999999999999662,stop_loss,15,loss
24803,0.5504049062728882,2,Regime_2,short,18807.5,-0.2000000000000085,stop_loss,10,loss
24834,0.49512624740600586,0,Regime_0,long,18975.25,-0.051382722230273646,time_stop,30,loss
24864,0.8284035325050354,2,Regime_2,long,18935.5,0.29999999999999355,take_profit,30,win
24894,0.44524744153022766,1,Generic,long,18967.0,0.29999999999998955,take_profit,15,win
24925,0.6362870335578918,0,Regime_0,long,19189.5,0.12376560097970245,time_stop,30,win
24955,0.5185509920120239,0,Regime_0,long,19286.25,0.299999999999997,take_profit,30,win
24992,0.5856251120567322,0,Regime_0,long,19384.0,0.18572018159306647,time_stop,30,win
25022,0.7093908786773682,2,Regime_2,short,19450.0,0.05784061696658098,time_stop,30,win
25052,0.8569911122322083,2,Regime_2,short,19462.0,-0.10790257938546911,time_stop,30,loss
25085,0.6918193697929382,2,Regime_2,short,19359.5,-0.20000000000000495,stop_loss,10,loss
25115,0.8516718745231628,0,Regime_0,long,19561.75,-0.20000000000000773,stop_loss,5,loss
25159,0.4117799699306488,1,Generic,long,19611.25,0.2999999999999896,take_profit,25,win
25204,0.5998680591583252,1,Generic,short,19526.25,-0.028167210805966326,time_stop,30,loss
25237,0.49626654386520386,2,Regime_2,short,19604.5,0.30000000000000104,take_profit,25,win
25272,0.6380749344825745,2,Regime_2,short,19626.25,-0.19999999999999332,stop_loss,10,loss
25302,0.6775278449058533,2,Regime_2,short,19429.75,-0.08492131911115686,time_stop,30,loss
25332,0.9810645580291748,2,Regime_2,short,19261.5,-0.20000000000000542,stop_loss,25,loss
25362,0.6269365549087524,2,Regime_2,long,19182.75,0.015639050709621925,time_stop,30,win
25392,0.5245973467826843,2,Regime_2,short,19047.25,0.20606649253829293,time_stop,30,win
25424,0.4431169033050537,2,Regime_2,short,18950.0,0.14907651715039577,time_stop,30,win
25454,0.8450949192047119,0,Regime_0,long,18951.0,0.19392116511002058,time_stop,30,win
25486,0.4553620219230652,1,Generic,long,18958.5,-0.20000000000000678,stop_loss,10,loss
25518,0.4063977897167206,1,Generic,short,18736.75,-0.20000000000000032,stop_loss,20,loss
25548,0.9696944952011108,2,Regime_2,short,18684.75,-0.20000000000000373,stop_loss,20,loss
25583,0.6063913106918335,1,Generic,short,18511.5,-0.20000000000000565,stop_loss,5,loss
25681,0.42322367429733276,1,Generic,short,18407.5,-0.1999999999999929,stop_loss,5,loss
25711,0.47954556345939636,1,Generic,long,18583.0,0.006726578055211753,time_stop,30,win
25741,0.4135987460613251,1,Generic,short,18535.5,0.22659221493890103,time_stop,30,win
25771,0.9368216395378113,2,Regime_2,short,18473.75,0.08660937817173016,time_stop,30,win
25834,0.4094439744949341,1,Generic,short,18294.25,0.30000000000000365,take_profit,10,win
25864,0.4233880639076233,1,Generic,long,18126.25,-0.19999999999999277,stop_loss,10,loss
25894,0.9297080636024475,2,Regime_2,short,18033.75,0.2999999999999984,take_profit,30,win
25929,0.41115960478782654,1,Generic,short,17503.5,0.3000000000000018,take_profit,5,win
25964,0.45930561423301697,1,Generic,long,17777.5,0.299999999999982,take_profit,10,win
25998,0.6213662028312683,1,Generic,long,17802.25,-0.2000000000000072,stop_loss,10,loss
26058,0.4007083475589752,1,Generic,short,17492.0,-0.20000000000000218,stop_loss,10,loss
