timestamp_entry,timestamp_exit,direction,entry_price,exit_price,tp_price,sl_price,gap_size,pnl_usd,exit_reason,h1_sweep_bars_ago,m15_confirmed,kill_zone_active,vol_regime_pct,contracts
2026-04-06T06:48:00-04:00,2026-04-06T07:48:00-04:00,BEARISH,24327.0,24298.0,24162.0,24464.5,27.5,286.0,TIME_STOP,3,False,False,0.3478,5
2026-04-06T10:40:00-04:00,2026-04-06T11:40:00-04:00,BEARISH,24331.625,24284.25,24198.125,24442.875,22.25,469.75,TIME_STOP,0,False,True,0.5652,5
2026-04-09T09:52:00-04:00,2026-04-09T11:33:00-04:00,BEARISH,25062.125,25138.375,24970.625,25138.375,15.25,-766.5,SL,0,False,True,0.0,5
2026-04-16T13:57:00-04:00,2026-04-16T14:28:00-04:00,BEARISH,26473.5,26365.5,26365.5,26563.5,18.0,1076.0,TP,0,False,False,0.5652,5
2026-04-22T09:50:00-04:00,2026-04-22T10:22:00-04:00,BEARISH,26852.5,26970.0,26711.5,26970.0,23.5,-1179.0,SL,0,False,True,0.3913,5
2026-04-23T13:42:00-04:00,2026-04-23T14:31:00-04:00,BEARISH,26837.125,26950.875,26700.625,26950.875,22.75,-1141.5,SL,1,False,False,0.6957,5
2026-04-27T09:52:00-04:00,2026-04-27T10:00:00-04:00,BEARISH,27336.625,27412.875,27245.125,27412.875,15.25,-766.5,SL,0,False,True,0.0217,5
2026-04-29T12:32:00-04:00,2026-04-29T13:40:00-04:00,BEARISH,27191.375,27221.5,27093.875,27272.625,16.25,-305.25,TIME_STOP,0,False,False,0.4348,5
2026-04-29T16:15:00-04:00,2026-04-29T16:30:00-04:00,BEARISH,27174.875,27288.625,27038.375,27288.625,22.75,-1141.5,SL,0,False,False,0.6087,5
2026-05-01T10:32:00-04:00,2026-05-01T11:32:00-04:00,BEARISH,27857.375,27864.25,27729.875,27963.625,21.25,-72.75,TIME_STOP,1,False,True,0.0652,5
2026-05-01T11:52:00-04:00,2026-05-01T12:55:00-04:00,BEARISH,27896.125,27840.75,27771.625,27999.875,20.75,549.75,TIME_STOP,2,False,False,0.087,5
2026-05-04T06:04:00-04:00,2026-05-04T09:12:00-04:00,BEARISH,27864.0,27847.25,27699.0,28001.5,27.5,163.5,TIME_STOP,0,False,False,0.2609,5
2026-05-07T11:07:00-04:00,2026-05-07T12:01:00-04:00,BEARISH,28886.375,28770.875,28770.875,28982.625,19.25,1151.0,TP,1,False,False,0.087,5
2026-05-07T12:17:00-04:00,2026-05-07T13:17:00-04:00,BEARISH,28686.125,28660.0,28531.625,28814.875,25.75,257.25,TIME_STOP,0,False,False,0.1522,5
2026-05-07T13:27:00-04:00,2026-05-07T14:36:00-04:00,BEARISH,28647.125,28675.0,28492.625,28775.875,25.75,-282.75,TIME_STOP,0,False,False,0.1957,5
2026-05-11T10:29:00-04:00,2026-05-11T11:37:00-04:00,BEARISH,29341.125,29416.25,29207.625,29452.375,22.25,-755.25,TIME_STOP,0,False,True,0.1087,5
2026-05-14T14:02:00-04:00,2026-05-14T15:56:00-04:00,BEARISH,29716.875,29696.25,29565.375,29843.125,25.25,202.25,TIME_STOP,3,False,False,0.6304,5
