entry_time,exit_time,entry_price,exit_price,direction,pnl,exit_reason,gap_size,bars_held
2024-06-13 11:35:00+00:00,2024-06-13 11:40:00+00:00,19878.5,19877.25,bullish,2.125,gap_fill,170.0,1
2024-06-13 11:40:00+00:00,2024-06-13 11:50:00+00:00,19879.125,19875.25,bearish,3.4375,gap_fill,275.0,2
2024-06-13 11:45:00+00:00,2024-06-13 12:05:00+00:00,19880.5,19881.5,bullish,2.375,gap_fill,190.0,4
2024-06-13 11:50:00+00:00,2024-06-13 11:55:00+00:00,19876.5,19872.0,bearish,0.875,gap_fill,70.0,1
2024-06-13 11:55:00+00:00,2024-06-13 12:00:00+00:00,19873.5,19876.0,bullish,2.25,gap_fill,180.0,1
2024-06-13 12:00:00+00:00,2024-06-13 12:05:00+00:00,19875.125,19881.5,bullish,1.5625,gap_fill,125.0,1
2024-06-13 12:05:00+00:00,2024-06-13 12:30:00+00:00,19877.5,19934.25,bearish,-17.0,stop_loss,340.0,5
2024-06-13 12:10:00+00:00,2024-06-13 12:30:00+00:00,19887.25,19934.25,bearish,-30.5,stop_loss,610.0,4
2024-06-13 12:15:00+00:00,2024-06-13 12:30:00+00:00,19888.875,19934.25,bearish,8.9375,gap_fill,715.0,3
2024-06-13 12:20:00+00:00,2024-06-13 12:30:00+00:00,19891.875,19934.25,bearish,-27.25,stop_loss,545.0,2
2024-06-13 12:25:00+00:00,2024-06-13 12:30:00+00:00,19901.625,19934.25,bullish,-10.25,stop_loss,205.0,1
2024-06-13 12:30:00+00:00,2024-06-13 12:40:00+00:00,19923.375,19897.0,bearish,13.8125,gap_fill,1105.0,2
2024-06-13 12:35:00+00:00,2024-06-13 12:40:00+00:00,19921.75,19897.0,bearish,12.625,gap_fill,1010.0,1
2024-06-13 12:40:00+00:00,2024-06-13 14:20:00+00:00,19920.75,19799.25,bullish,-60.5,stop_loss,1210.0,8
2024-06-13 12:45:00+00:00,2024-06-13 15:25:00+00:00,19915.5,19835.0,bullish,-40.25,time_exit,1260.0,20
2024-06-13 12:50:00+00:00,2024-06-13 14:20:00+00:00,19895.375,19799.25,bullish,-40.25,stop_loss,805.0,6
2024-06-13 12:55:00+00:00,2024-06-13 14:00:00+00:00,19893.125,19902.5,bearish,4.5625,gap_fill,365.0,1
2024-06-13 14:00:00+00:00,2024-06-13 14:10:00+00:00,19894.0,19860.5,bearish,9.375,gap_fill,750.0,2
2024-06-13 14:05:00+00:00,2024-06-13 14:10:00+00:00,19897.5,19860.5,bearish,3.25,gap_fill,260.0,1
2024-06-13 14:10:00+00:00,2024-06-13 15:50:00+00:00,19883.875,19856.5,bullish,-13.6875,time_exit,1155.0,20
2024-06-13 14:15:00+00:00,2024-06-13 15:55:00+00:00,19870.0,19856.0,bullish,-7.0,time_exit,1360.0,20
2024-06-13 14:20:00+00:00,2024-06-13 18:00:00+00:00,19851.125,19820.75,bullish,-15.1875,time_exit,2165.0,20
2024-06-13 14:25:00+00:00,2024-06-13 15:35:00+00:00,19827.75,19854.75,bullish,16.125,gap_fill,1290.0,14
2024-06-13 14:30:00+00:00,2024-06-13 18:10:00+00:00,19823.0,19844.25,bearish,-10.625,time_exit,1040.0,20
2024-06-13 14:35:00+00:00,2024-06-13 18:15:00+00:00,19825.125,19841.25,bearish,-8.0625,time_exit,1185.0,20
2024-06-13 14:40:00+00:00,2024-06-13 14:45:00+00:00,19838.5,19827.0,bearish,8.75,gap_fill,700.0,1
2024-06-13 14:45:00+00:00,2024-06-13 15:30:00+00:00,19835.0,19853.5,bullish,9.875,gap_fill,790.0,9
2024-06-13 14:50:00+00:00,2024-06-13 15:30:00+00:00,19838.25,19853.5,bullish,8.875,gap_fill,710.0,8
2024-06-13 14:55:00+00:00,2024-06-13 15:00:00+00:00,19826.375,19810.75,bearish,5.5625,gap_fill,445.0,1
2024-06-13 15:00:00+00:00,2024-06-13 15:05:00+00:00,19827.625,19840.75,bullish,10.3125,gap_fill,825.0,1
2024-06-13 15:05:00+00:00,2024-06-13 15:10:00+00:00,19821.75,19836.0,bullish,7.875,gap_fill,630.0,1
2024-06-13 15:10:00+00:00,2024-06-13 18:50:00+00:00,19830.5,19857.25,bearish,-13.375,time_exit,940.0,20
2024-06-13 15:15:00+00:00,2024-06-13 15:30:00+00:00,19833.375,19853.5,bullish,8.1875,gap_fill,655.0,3
2024-06-13 15:20:00+00:00,2024-06-13 15:30:00+00:00,19834.375,19853.5,bullish,9.8125,gap_fill,785.0,2
2024-06-13 15:25:00+00:00,2024-06-13 18:05:00+00:00,19829.625,19844.75,bearish,6.3125,gap_fill,505.0,8
2024-06-13 15:30:00+00:00,2024-06-13 18:05:00+00:00,19836.5,19844.75,bearish,10.875,gap_fill,870.0,7
2024-06-13 15:35:00+00:00,2024-06-13 18:00:00+00:00,19841.0,19820.75,bearish,9.625,gap_fill,770.0,5
2024-06-13 15:40:00+00:00,2024-06-13 18:00:00+00:00,19851.0,19820.75,bearish,8.75,gap_fill,700.0,4
2024-06-13 15:45:00+00:00,2024-06-13 18:00:00+00:00,19858.375,19820.75,bearish,6.5625,gap_fill,525.0,3
2024-06-13 15:50:00+00:00,2024-06-13 18:00:00+00:00,19860.5,19820.75,bullish,-16.0,stop_loss,320.0,2
2024-06-13 15:55:00+00:00,2024-06-13 18:00:00+00:00,19861.75,19820.75,bullish,-19.5,stop_loss,390.0,1
2024-06-13 18:00:00+00:00,2024-06-13 19:05:00+00:00,19843.875,19876.0,bullish,11.5625,gap_fill,925.0,13
2024-06-13 18:05:00+00:00,2024-06-13 18:45:00+00:00,19835.25,19851.5,bullish,13.125,gap_fill,1050.0,8
2024-06-13 18:10:00+00:00,2024-06-13 19:50:00+00:00,19836.25,19865.0,bearish,-14.375,time_exit,620.0,20
2024-06-13 18:15:00+00:00,2024-06-13 18:20:00+00:00,19845.625,19854.75,bullish,2.6875,gap_fill,215.0,1
2024-06-13 18:20:00+00:00,2024-06-13 18:25:00+00:00,19845.125,19844.75,bullish,3.3125,gap_fill,265.0,1
2024-06-13 18:25:00+00:00,2024-06-13 19:55:00+00:00,19848.375,19886.5,bearish,-16.25,stop_loss,325.0,18
2024-06-13 18:30:00+00:00,2024-06-13 18:35:00+00:00,19850.875,19844.0,bullish,2.8125,gap_fill,225.0,1
2024-06-13 18:35:00+00:00,2024-06-13 19:55:00+00:00,19848.875,19886.5,bearish,-15.25,stop_loss,305.0,16
2024-06-13 18:40:00+00:00,2024-06-13 18:45:00+00:00,19850.625,19851.5,bullish,3.1875,gap_fill,255.0,1
2024-06-13 18:45:00+00:00,2024-06-13 20:00:00+00:00,19853.375,19859.25,bearish,-19.25,stop_loss,385.0,15
2024-06-13 18:50:00+00:00,2024-06-13 18:55:00+00:00,19854.0,19864.0,bullish,1.75,gap_fill,140.0,1
2024-06-13 18:55:00+00:00,2024-06-13 19:15:00+00:00,19857.5,19863.5,bearish,4.375,gap_fill,350.0,4
2024-06-13 19:00:00+00:00,2024-06-13 19:15:00+00:00,19858.0,19863.5,bearish,3.75,gap_fill,300.0,3
2024-06-13 19:05:00+00:00,2024-06-13 19:15:00+00:00,19865.625,19863.5,bearish,6.1875,gap_fill,495.0,2
2024-06-13 19:10:00+00:00,2024-06-13 19:15:00+00:00,19866.5,19863.5,bearish,6.375,gap_fill,510.0,1
2024-06-13 19:15:00+00:00,2024-06-13 19:55:00+00:00,19861.875,19886.5,bullish,8.0625,gap_fill,645.0,8
2024-06-13 19:20:00+00:00,2024-06-13 19:55:00+00:00,19870.5,19886.5,bullish,4.375,gap_fill,350.0,7
2024-06-13 19:25:00+00:00,2024-06-14 07:05:00+00:00,19859.25,19890.0,bearish,-15.375,time_exit,540.0,20
2024-06-13 19:30:00+00:00,2024-06-13 19:35:00+00:00,19866.875,19859.75,bearish,2.5625,gap_fill,205.0,1
2024-06-13 19:35:00+00:00,2024-06-13 19:45:00+00:00,19864.0,19871.25,bullish,4.375,gap_fill,350.0,2
2024-06-13 19:40:00+00:00,2024-06-13 20:00:00+00:00,19860.5,19859.25,bearish,4.75,gap_fill,380.0,4
2024-06-13 19:45:00+00:00,2024-06-13 20:00:00+00:00,19864.5,19859.25,bearish,4.625,gap_fill,370.0,3
2024-06-13 19:50:00+00:00,2024-06-13 20:00:00+00:00,19867.375,19859.25,bearish,3.6875,gap_fill,295.0,2
2024-06-13 19:55:00+00:00,2024-06-13 20:00:00+00:00,19867.375,19859.25,bullish,3.1875,gap_fill,255.0,1
2024-06-13 20:00:00+00:00,2024-06-13 20:05:00+00:00,19876.0,19882.5,bearish,8.25,gap_fill,660.0,1
2024-06-13 20:05:00+00:00,2024-06-14 07:00:00+00:00,19872.625,19891.0,bullish,8.4375,gap_fill,675.0,11
2024-06-13 20:10:00+00:00,2024-06-14 07:50:00+00:00,19866.375,19902.5,bearish,-18.0625,time_exit,655.0,20
2024-06-13 20:15:00+00:00,2024-06-14 07:25:00+00:00,19884.0,19901.0,bullish,7.625,gap_fill,610.0,14
2024-06-13 20:20:00+00:00,2024-06-14 07:00:00+00:00,19877.125,19891.0,bullish,2.8125,gap_fill,225.0,8
2024-06-13 20:25:00+00:00,2024-06-13 20:35:00+00:00,19872.25,19865.25,bearish,1.75,gap_fill,140.0,2
2024-06-13 20:30:00+00:00,2024-06-13 20:35:00+00:00,19873.5,19865.25,bearish,1.0,gap_fill,80.0,1
2024-06-13 20:35:00+00:00,2024-06-14 07:00:00+00:00,19870.375,19891.0,bullish,2.6875,gap_fill,215.0,5
2024-06-13 20:40:00+00:00,2024-06-14 07:00:00+00:00,19866.0,19891.0,bullish,4.75,gap_fill,380.0,4
2024-06-13 20:45:00+00:00,2024-06-14 07:00:00+00:00,19864.5,19891.0,bullish,4.875,gap_fill,390.0,3
2024-06-13 20:50:00+00:00,2024-06-14 07:00:00+00:00,19861.75,19891.0,bullish,3.25,gap_fill,260.0,2
2024-06-13 20:55:00+00:00,2024-06-14 07:00:00+00:00,19861.375,19891.0,bearish,-13.25,stop_loss,265.0,1
2024-06-14 07:00:00+00:00,2024-06-14 08:40:00+00:00,19875.0,19896.5,bearish,-10.75,time_exit,790.0,20
2024-06-14 07:05:00+00:00,2024-06-14 08:45:00+00:00,19876.625,19883.0,bearish,-3.1875,time_exit,695.0,20
2024-06-14 07:10:00+00:00,2024-06-14 07:25:00+00:00,19885.625,19901.0,bullish,4.5625,gap_fill,365.0,3
2024-06-14 07:15:00+00:00,2024-06-14 07:25:00+00:00,19882.875,19901.0,bullish,5.5625,gap_fill,445.0,2
2024-06-14 07:20:00+00:00,2024-06-14 07:25:00+00:00,19879.0,19901.0,bullish,5.625,gap_fill,450.0,1
2024-06-14 07:25:00+00:00,2024-06-14 09:05:00+00:00,19888.0,19868.0,bearish,8.125,gap_fill,650.0,20
2024-06-14 07:30:00+00:00,2024-06-14 09:05:00+00:00,19890.0,19868.0,bearish,11.125,gap_fill,890.0,19
2024-06-14 07:35:00+00:00,2024-06-14 08:50:00+00:00,19899.625,19881.75,bearish,9.3125,gap_fill,745.0,15
2024-06-14 07:40:00+00:00,2024-06-14 07:50:00+00:00,19908.125,19902.5,bearish,3.5625,gap_fill,285.0,2
2024-06-14 07:45:00+00:00,2024-06-14 08:50:00+00:00,19910.875,19881.75,bullish,-14.75,stop_loss,295.0,13
2024-06-14 07:50:00+00:00,2024-06-14 07:55:00+00:00,19907.25,19904.25,bullish,4.0,gap_fill,320.0,1
2024-06-14 07:55:00+00:00,2024-06-14 08:50:00+00:00,19908.875,19881.75,bullish,-13.75,stop_loss,275.0,11
2024-06-14 08:00:00+00:00,2024-06-14 08:05:00+00:00,19907.375,19886.75,bearish,4.0625,gap_fill,325.0,1
2024-06-14 08:05:00+00:00,2024-06-14 09:40:00+00:00,19898.875,19835.25,bullish,-34.25,stop_loss,685.0,19
2024-06-14 08:10:00+00:00,2024-06-14 09:40:00+00:00,19900.375,19835.25,bullish,-30.25,stop_loss,605.0,18
2024-06-14 08:15:00+00:00,2024-06-14 08:50:00+00:00,19894.625,19881.75,bearish,6.4375,gap_fill,515.0,7
2024-06-14 08:20:00+00:00,2024-06-14 08:45:00+00:00,19895.625,19883.0,bearish,5.1875,gap_fill,415.0,5
2024-06-14 08:25:00+00:00,2024-06-14 09:05:00+00:00,19898.5,19868.0,bullish,-18.0,stop_loss,360.0,8
2024-06-14 08:30:00+00:00,2024-06-14 09:05:00+00:00,19898.875,19868.0,bullish,-14.25,stop_loss,285.0,7
2024-06-14 08:35:00+00:00,2024-06-14 08:45:00+00:00,19895.375,19883.0,bearish,2.9375,gap_fill,235.0,2
2024-06-14 08:40:00+00:00,2024-06-14 08:45:00+00:00,19899.75,19883.0,bullish,-8.0,stop_loss,160.0,1
2024-06-14 08:50:00+00:00,2024-06-14 09:35:00+00:00,19891.5,19841.75,bullish,-23.0,stop_loss,460.0,9
2024-06-14 08:55:00+00:00,2024-06-14 09:35:00+00:00,19887.0,19841.75,bullish,-21.5,stop_loss,430.0,8
2024-06-14 09:00:00+00:00,2024-06-14 09:30:00+00:00,19883.0,19855.5,bullish,-13.5,stop_loss,270.0,6
2024-06-14 09:05:00+00:00,2024-06-14 09:10:00+00:00,19880.625,19859.0,bearish,2.1875,gap_fill,175.0,1
2024-06-14 09:10:00+00:00,2024-06-14 10:00:00+00:00,19872.625,19795.25,bullish,-27.75,stop_loss,555.0,10
2024-06-14 09:15:00+00:00,2024-06-14 10:00:00+00:00,19871.625,19795.25,bullish,-26.75,stop_loss,535.0,9
2024-06-14 09:20:00+00:00,2024-06-14 09:30:00+00:00,19868.25,19855.5,bearish,4.75,gap_fill,380.0,2
2024-06-14 09:25:00+00:00,2024-06-14 09:30:00+00:00,19868.0,19855.5,bearish,4.875,gap_fill,390.0,1
2024-06-14 09:30:00+00:00,2024-06-14 10:00:00+00:00,19865.25,19795.25,bullish,-25.0,stop_loss,500.0,6
2024-06-14 09:35:00+00:00,2024-06-14 10:05:00+00:00,19859.5,19812.5,bullish,-36.5,stop_loss,730.0,6
2024-06-14 09:40:00+00:00,2024-06-14 11:05:00+00:00,19850.0,19768.0,bullish,-40.5,stop_loss,810.0,17
2024-06-14 09:45:00+00:00,2024-06-14 11:05:00+00:00,19840.5,19768.0,bullish,-32.5,stop_loss,650.0,16
2024-06-14 09:50:00+00:00,2024-06-14 09:55:00+00:00,19836.75,19820.5,bearish,3.5,gap_fill,280.0,1
2024-06-14 09:55:00+00:00,2024-06-14 11:05:00+00:00,19834.5,19768.0,bullish,-28.0,stop_loss,560.0,14
2024-06-14 10:00:00+00:00,2024-06-14 11:40:00+00:00,19818.75,19812.25,bullish,-3.25,time_exit,1000.0,20
2024-06-14 10:05:00+00:00,2024-06-14 11:45:00+00:00,19811.0,19816.75,bullish,2.875,time_exit,1040.0,20
2024-06-14 10:10:00+00:00,2024-06-14 10:20:00+00:00,19804.875,19791.25,bearish,5.5625,gap_fill,445.0,2
2024-06-14 10:15:00+00:00,2024-06-14 10:30:00+00:00,19804.5,19811.25,bullish,4.25,gap_fill,340.0,3
2024-06-14 10:20:00+00:00,2024-06-14 10:30:00+00:00,19799.125,19811.25,bullish,8.4375,gap_fill,675.0,2
2024-06-14 10:25:00+00:00,2024-06-14 10:30:00+00:00,19798.75,19811.25,bullish,7.375,gap_fill,590.0,1
2024-06-14 10:30:00+00:00,2024-06-14 11:05:00+00:00,19800.25,19768.0,bearish,9.0,gap_fill,720.0,7
2024-06-14 10:35:00+00:00,2024-06-14 11:00:00+00:00,19804.875,19790.75,bearish,10.4375,gap_fill,835.0,5
2024-06-14 10:40:00+00:00,2024-06-14 11:00:00+00:00,19808.375,19790.75,bearish,6.1875,gap_fill,495.0,4
2024-06-14 10:45:00+00:00,2024-06-14 11:00:00+00:00,19818.75,19790.75,bullish,-14.0,stop_loss,280.0,3
2024-06-14 10:50:00+00:00,2024-06-14 10:55:00+00:00,19813.125,19807.75,bearish,2.5625,gap_fill,205.0,1
2024-06-14 10:55:00+00:00,2024-06-14 11:35:00+00:00,19808.25,19818.5,bullish,5.875,gap_fill,470.0,8
2024-06-14 11:00:00+00:00,2024-06-14 11:30:00+00:00,19800.75,19818.0,bullish,8.75,gap_fill,700.0,6
2024-06-14 11:05:00+00:00,2024-06-14 11:35:00+00:00,19791.25,19818.5,bullish,14.25,gap_fill,1140.0,6
2024-06-14 11:10:00+00:00,2024-06-14 11:30:00+00:00,19789.375,19818.0,bullish,10.6875,gap_fill,855.0,4
2024-06-14 11:15:00+00:00,2024-06-14 12:55:00+00:00,19782.25,19821.25,bearish,-19.5,time_exit,780.0,20
2024-06-14 11:20:00+00:00,2024-06-14 11:25:00+00:00,19789.75,19806.5,bullish,6.0,gap_fill,480.0,1
2024-06-14 11:25:00+00:00,2024-06-14 14:00:00+00:00,19792.125,19871.0,bearish,-36.75,stop_loss,735.0,19
2024-06-14 11:30:00+00:00,2024-06-14 14:00:00+00:00,19798.25,19871.0,bearish,-41.0,stop_loss,820.0,18
2024-06-14 11:35:00+00:00,2024-06-14 14:00:00+00:00,19809.625,19871.0,bearish,-39.75,stop_loss,795.0,17
2024-06-14 11:45:00+00:00,2024-06-14 12:25:00+00:00,19816.5,19825.25,bullish,6.5,gap_fill,520.0,8
2024-06-14 11:50:00+00:00,2024-06-14 11:55:00+00:00,19811.125,19802.0,bearish,2.9375,gap_fill,235.0,1
2024-06-14 11:55:00+00:00,2024-06-14 12:20:00+00:00,19810.0,19825.5,bullish,4.0,gap_fill,320.0,5
2024-06-14 12:00:00+00:00,2024-06-14 12:20:00+00:00,19805.25,19825.5,bullish,5.875,gap_fill,470.0,4
2024-06-14 12:05:00+00:00,2024-06-14 12:10:00+00:00,19809.0,19796.75,bearish,3.5,gap_fill,280.0,1
2024-06-14 12:10:00+00:00,2024-06-14 14:00:00+00:00,19802.75,19871.0,bearish,-18.5,stop_loss,370.0,10
2024-06-14 12:15:00+00:00,2024-06-14 12:20:00+00:00,19806.5,19825.5,bullish,4.75,gap_fill,380.0,1
2024-06-14 12:20:00+00:00,2024-06-14 14:00:00+00:00,19810.5,19871.0,bearish,-31.0,stop_loss,620.0,8
2024-06-14 12:25:00+00:00,2024-06-14 14:00:00+00:00,19815.0,19871.0,bearish,-36.0,stop_loss,720.0,7
2024-06-14 12:30:00+00:00,2024-06-14 12:35:00+00:00,19819.125,19825.75,bullish,3.4375,gap_fill,275.0,1
2024-06-14 12:35:00+00:00,2024-06-14 12:45:00+00:00,19823.125,19828.25,bullish,4.9375,gap_fill,395.0,2
2024-06-14 12:40:00+00:00,2024-06-14 14:00:00+00:00,19821.0,19871.0,bearish,-17.5,stop_loss,350.0,4
2024-06-14 12:45:00+00:00,2024-06-14 14:00:00+00:00,19830.75,19871.0,bullish,3.375,gap_fill,270.0,3
2024-06-14 12:50:00+00:00,2024-06-14 12:55:00+00:00,19823.5,19821.25,bearish,2.375,gap_fill,190.0,1
2024-06-14 12:55:00+00:00,2024-06-14 14:00:00+00:00,19825.375,19871.0,bullish,4.6875,gap_fill,375.0,1
2024-06-14 14:00:00+00:00,2024-06-14 15:40:00+00:00,19859.125,19851.25,bearish,3.9375,time_exit,1835.0,20
2024-06-14 14:05:00+00:00,2024-06-14 15:45:00+00:00,19854.75,19834.0,bearish,10.375,time_exit,1550.0,20
2024-06-14 14:10:00+00:00,2024-06-14 14:15:00+00:00,19872.375,19886.0,bearish,2.4375,gap_fill,195.0,1
2024-06-14 14:15:00+00:00,2024-06-14 14:20:00+00:00,19871.875,19900.25,bullish,10.8125,gap_fill,865.0,1
2024-06-14 14:20:00+00:00,2024-06-14 14:35:00+00:00,19876.625,19848.0,bearish,14.6875,gap_fill,1175.0,3
2024-06-14 14:25:00+00:00,2024-06-14 14:35:00+00:00,19880.25,19848.0,bearish,15.0,gap_fill,1200.0,2
2024-06-14 14:30:00+00:00,2024-06-14 18:00:00+00:00,19882.5,19907.25,bullish,11.75,gap_fill,940.0,18
2024-06-14 14:35:00+00:00,2024-06-14 18:00:00+00:00,19872.625,19907.25,bullish,18.8125,gap_fill,1505.0,17
2024-06-14 14:40:00+00:00,2024-06-14 14:50:00+00:00,19863.5,19892.5,bullish,14.125,gap_fill,1130.0,2
2024-06-14 14:45:00+00:00,2024-06-14 15:45:00+00:00,19858.75,19834.0,bearish,11.875,gap_fill,950.0,12
2024-06-14 14:50:00+00:00,2024-06-14 15:45:00+00:00,19864.375,19834.0,bearish,14.5625,gap_fill,1165.0,11
2024-06-14 14:55:00+00:00,2024-06-14 15:40:00+00:00,19875.5,19851.25,bearish,9.5,gap_fill,760.0,9
2024-06-14 15:00:00+00:00,2024-06-14 15:50:00+00:00,19879.75,19847.75,bullish,-27.5,stop_loss,550.0,10
2024-06-14 15:05:00+00:00,2024-06-14 15:10:00+00:00,19886.25,19883.5,bearish,3.375,gap_fill,270.0,1
2024-06-14 15:10:00+00:00,2024-06-14 15:20:00+00:00,19875.375,19876.75,bullish,8.4375,gap_fill,675.0,2
2024-06-14 15:15:00+00:00,2024-06-14 15:20:00+00:00,19877.25,19876.75,bearish,4.875,gap_fill,390.0,1
2024-06-14 15:20:00+00:00,2024-06-14 15:30:00+00:00,19875.875,19881.0,bullish,4.5625,gap_fill,365.0,2
2024-06-14 15:25:00+00:00,2024-06-14 15:30:00+00:00,19880.875,19881.0,bullish,3.0625,gap_fill,245.0,1
2024-06-14 15:30:00+00:00,2024-06-14 15:45:00+00:00,19882.375,19834.0,bullish,-20.25,stop_loss,405.0,3
2024-06-14 15:35:00+00:00,2024-06-14 15:40:00+00:00,19879.5,19851.25,bearish,2.375,gap_fill,190.0,1
2024-06-14 15:40:00+00:00,2024-06-14 18:00:00+00:00,19869.0,19907.25,bullish,10.625,gap_fill,850.0,4
2024-06-14 15:45:00+00:00,2024-06-14 18:00:00+00:00,19858.625,19907.25,bullish,12.8125,gap_fill,1025.0,3
2024-06-14 15:50:00+00:00,2024-06-14 18:00:00+00:00,19849.625,19907.25,bullish,13.6875,gap_fill,1095.0,2
2024-06-14 15:55:00+00:00,2024-06-14 18:05:00+00:00,19850.75,19914.75,bearish,-35.5,stop_loss,710.0,2
2024-06-14 18:00:00+00:00,2024-06-14 19:40:00+00:00,19870.875,19911.5,bearish,-20.3125,time_exit,1945.0,20
2024-06-14 18:05:00+00:00,2024-06-14 19:45:00+00:00,19887.375,19916.25,bearish,-14.4375,time_exit,1545.0,20
2024-06-14 18:10:00+00:00,2024-06-14 18:15:00+00:00,19906.5,19906.5,bearish,3.875,gap_fill,310.0,1
2024-06-14 18:15:00+00:00,2024-06-14 18:20:00+00:00,19907.25,19918.75,bullish,9.375,gap_fill,750.0,1
2024-06-14 18:20:00+00:00,2024-06-14 18:40:00+00:00,19913.375,19903.5,bearish,7.3125,gap_fill,585.0,4
2024-06-14 18:25:00+00:00,2024-06-14 20:05:00+00:00,19909.375,19945.75,bearish,-18.1875,time_exit,835.0,20
2024-06-14 18:30:00+00:00,2024-06-14 18:35:00+00:00,19913.375,19906.5,bearish,3.6875,gap_fill,295.0,1
2024-06-14 18:35:00+00:00,2024-06-14 18:55:00+00:00,19915.5,19927.75,bullish,7.375,gap_fill,590.0,4
2024-06-14 18:40:00+00:00,2024-06-14 18:50:00+00:00,19906.625,19927.75,bullish,7.0625,gap_fill,565.0,2
2024-06-14 18:45:00+00:00,2024-06-14 18:50:00+00:00,19907.25,19927.75,bullish,2.625,gap_fill,210.0,1
2024-06-14 18:50:00+00:00,2024-06-14 20:30:00+00:00,19911.0,19954.75,bearish,-21.875,time_exit,740.0,20
2024-06-14 18:55:00+00:00,2024-06-14 20:35:00+00:00,19918.625,19953.0,bearish,-17.1875,time_exit,665.0,20
2024-06-14 19:00:00+00:00,2024-06-14 19:40:00+00:00,19919.75,19911.5,bearish,4.75,gap_fill,380.0,8
2024-06-14 19:05:00+00:00,2024-06-14 19:20:00+00:00,19928.125,19933.5,bullish,3.5625,gap_fill,285.0,3
2024-06-14 19:10:00+00:00,2024-06-14 19:40:00+00:00,19925.125,19911.5,bearish,3.6875,gap_fill,295.0,6
2024-06-14 19:15:00+00:00,2024-06-14 19:20:00+00:00,19926.0,19933.5,bullish,4.0,gap_fill,320.0,1
2024-06-14 19:20:00+00:00,2024-06-14 19:40:00+00:00,19927.625,19911.5,bearish,3.8125,gap_fill,305.0,4
2024-06-14 19:25:00+00:00,2024-06-14 19:40:00+00:00,19928.25,19911.5,bearish,5.125,gap_fill,410.0,3
2024-06-14 19:30:00+00:00,2024-06-14 19:35:00+00:00,19927.875,19927.0,bullish,3.6875,gap_fill,295.0,1
2024-06-14 19:35:00+00:00,2024-06-14 20:00:00+00:00,19930.25,19947.25,bullish,4.125,gap_fill,330.0,5
2024-06-14 19:40:00+00:00,2024-06-14 19:45:00+00:00,19924.375,19916.25,bearish,1.9375,gap_fill,155.0,1
2024-06-14 19:45:00+00:00,2024-06-14 19:55:00+00:00,19920.75,19936.25,bullish,7.375,gap_fill,590.0,2
2024-06-14 19:50:00+00:00,2024-06-14 19:55:00+00:00,19916.0,19936.25,bearish,2.875,gap_fill,230.0,1
2024-06-14 19:55:00+00:00,2024-06-14 20:00:00+00:00,19914.375,19947.25,bullish,3.1875,gap_fill,255.0,1
2024-06-14 20:00:00+00:00,2024-06-17 07:40:00+00:00,19931.375,19976.0,bearish,-22.3125,time_exit,855.0,20
2024-06-14 20:05:00+00:00,2024-06-17 07:45:00+00:00,19929.375,19980.25,bearish,-25.4375,time_exit,855.0,20
2024-06-14 20:10:00+00:00,2024-06-14 20:25:00+00:00,19948.25,19956.25,bullish,2.25,gap_fill,180.0,3
2024-06-14 20:15:00+00:00,2024-06-14 20:25:00+00:00,19946.75,19956.25,bearish,-5.5,stop_loss,110.0,2
2024-06-14 20:20:00+00:00,2024-06-14 20:25:00+00:00,19949.125,19956.25,bullish,0.6875,gap_fill,55.0,1
2024-06-14 20:25:00+00:00,2024-06-14 20:50:00+00:00,19952.625,19947.25,bearish,3.1875,gap_fill,255.0,5
2024-06-14 20:30:00+00:00,2024-06-14 20:50:00+00:00,19953.0,19947.25,bearish,2.625,gap_fill,210.0,4
2024-06-14 20:35:00+00:00,2024-06-17 07:00:00+00:00,19956.0,19974.5,bullish,1.5,gap_fill,120.0,5
2024-06-14 20:40:00+00:00,2024-06-17 07:00:00+00:00,19955.375,19974.5,bullish,1.4375,gap_fill,115.0,4
2024-06-14 20:45:00+00:00,2024-06-14 20:50:00+00:00,19954.25,19947.25,bearish,0.625,gap_fill,50.0,1
2024-06-14 20:50:00+00:00,2024-06-17 07:00:00+00:00,19950.875,19974.5,bullish,2.3125,gap_fill,185.0,2
2024-06-14 20:55:00+00:00,2024-06-17 07:00:00+00:00,19951.375,19974.5,bullish,2.0625,gap_fill,165.0,1
2024-06-17 07:00:00+00:00,2024-06-17 08:40:00+00:00,19961.0,19966.75,bearish,-2.875,time_exit,590.0,20
2024-06-17 07:05:00+00:00,2024-06-17 08:45:00+00:00,19962.625,19965.75,bearish,-1.5625,time_exit,615.0,20
2024-06-17 07:10:00+00:00,2024-06-17 08:15:00+00:00,19970.5,20010.5,bearish,-17.5,stop_loss,350.0,13
2024-06-17 07:15:00+00:00,2024-06-17 08:35:00+00:00,19978.375,19974.0,bearish,4.5625,gap_fill,365.0,16
2024-06-17 07:20:00+00:00,2024-06-17 08:35:00+00:00,19978.25,19974.0,bearish,4.375,gap_fill,350.0,15
2024-06-17 07:25:00+00:00,2024-06-17 07:30:00+00:00,19982.0,19993.5,bullish,2.75,gap_fill,220.0,1
2024-06-17 07:30:00+00:00,2024-06-17 07:35:00+00:00,19983.375,19976.5,bullish,1.8125,gap_fill,145.0,1
2024-06-17 07:35:00+00:00,2024-06-17 07:40:00+00:00,19985.125,19976.0,bearish,4.3125,gap_fill,345.0,1
