timestamp,month,pnl_base,pnl_dep,cum_baseline,cum_deployed
1746021060000000000,2025-04,-86.8,-86.8,413.24999999999983,396.99999999999983
1746036840000000000,2025-04,-51.8,-51.8,361.4499999999998,345.1999999999998
1746039600000000000,2025-04,53.2,53.2,414.6499999999998,398.3999999999998
1746107880000000000,2025-05,-101.8,0.0,312.8499999999998,398.3999999999998
1746109860000000000,2025-05,20.7,20.7,333.5499999999998,419.0999999999998
1746195960000000000,2025-05,-76.8,-76.8,256.7499999999998,342.2999999999998
1746539220000000000,2025-05,-26.8,-26.8,229.94999999999976,315.4999999999998
1746554700000000000,2025-05,13.2,13.2,243.14999999999975,328.69999999999976
1746555180000000000,2025-05,-24.3,-24.3,218.84999999999974,304.39999999999975
1746602760000000000,2025-05,28.2,28.2,247.04999999999973,332.59999999999974
1746604500000000000,2025-05,8.2,8.2,255.24999999999972,340.7999999999997
1746624660000000000,2025-05,-26.8,-26.8,228.4499999999997,313.9999999999997
1746626040000000000,2025-05,-101.8,-101.8,126.64999999999971,212.1999999999997
1746687780000000000,2025-05,-44.3,-44.3,82.34999999999971,167.8999999999997
1746689280000000000,2025-05,-11.8,-11.8,70.54999999999971,156.09999999999968
1746690060000000000,2025-05,-34.3,-34.3,36.249999999999716,121.79999999999968
1746690720000000000,2025-05,28.2,28.2,64.44999999999972,149.9999999999997
1746728760000000000,2025-05,-54.3,-54.3,10.149999999999721,95.69999999999969
1746730380000000000,2025-05,90.7,90.7,100.84999999999972,186.3999999999997
1746774240000000000,2025-05,10.7,10.7,111.54999999999973,197.09999999999968
1746775680000000000,2025-05,-84.3,-84.3,27.24999999999973,112.79999999999968
1746799260000000000,2025-05,20.7,0.0,47.94999999999973,112.79999999999968
1746801960000000000,2025-05,-81.8,-81.8,-33.850000000000264,30.999999999999687
1747034400000000000,2025-05,-64.3,-64.3,-98.15000000000026,-33.30000000000031
1747035960000000000,2025-05,98.2,98.2,0.04999999999974136,64.8999999999997
1747036740000000000,2025-05,-89.3,-89.3,-89.25000000000026,-24.400000000000304
1747056840000000000,2025-05,200.7,200.7,111.44999999999973,176.29999999999967
1747058880000000000,2025-05,185.7,185.7,297.14999999999975,361.99999999999966
1747120920000000000,2025-05,-21.8,-21.8,275.34999999999974,340.19999999999965
1747230360000000000,2025-05,-96.8,0.0,178.54999999999973,340.19999999999965
1747231140000000000,2025-05,-81.8,-81.8,96.74999999999973,258.39999999999964
1747232040000000000,2025-05,30.7,30.7,127.44999999999973,289.0999999999996
1747233300000000000,2025-05,93.2,0.0,220.64999999999975,289.0999999999996
1747641360000000000,2025-05,-54.3,-54.3,166.34999999999974,234.7999999999996
1748007840000000000,2025-05,130.7,130.7,297.0499999999997,365.4999999999996
1748244000000000000,2025-05,-19.3,-19.3,277.7499999999997,346.1999999999996
1748245440000000000,2025-05,-29.3,-29.3,248.4499999999997,316.8999999999996
1748270280000000000,2025-05,20.7,20.7,269.1499999999997,337.59999999999957
1748271660000000000,2025-05,-66.8,-66.8,202.34999999999968,270.79999999999956
1748352660000000000,2025-05,-186.8,-186.8,15.54999999999967,83.99999999999955
1748369280000000000,2025-05,40.7,40.7,56.24999999999967,124.69999999999955
1748439120000000000,2025-05,10.7,0.0,66.94999999999968,124.69999999999955
1748439720000000000,2025-05,-186.8,0.0,-119.85000000000034,124.69999999999955
1748442360000000000,2025-05,-34.3,0.0,-154.15000000000032,124.69999999999955
1748443200000000000,2025-05,-19.3,-19.3,-173.45000000000033,105.39999999999955
1748443440000000000,2025-05,34.95,0.0,-138.50000000000034,105.39999999999955
1748527860000000000,2025-05,90.7,90.7,-47.80000000000034,196.09999999999957
