month,entry_time,exit_time,entry_price,exit_price,direction,pnl,exit_reason,killzone_window,lr_regime,cumulative_pnl
2025-10,2025-10-08T14:59:00+00:00,2025-10-08T15:00:00+00:00,122401.5,122446.5,bearish,-47.0,stop_loss,NY AM,SIDEWAYS,2012.0
2025-10,2025-10-15T09:04:00+00:00,2025-10-15T09:06:00+00:00,113095.5,113132.5,bearish,-39.0,stop_loss,London AM,SIDEWAYS,1973.0
2025-10,2025-10-15T14:54:00+00:00,2025-10-15T15:06:00+00:00,111160.0,111278.0,bearish,-120.0,stop_loss,NY AM,SIDEWAYS,1853.0
2025-10,2025-10-20T08:09:00+00:00,2025-10-20T08:14:00+00:00,111169.5,111196.5,bearish,-29.0,stop_loss,London AM,UP,1824.0
2025-10,2025-10-24T08:36:00+00:00,2025-10-24T08:39:00+00:00,111025.5,111074.5,bearish,-51.0,stop_loss,London AM,UP,1773.0
2025-10,2025-10-27T14:24:00+00:00,2025-10-27T14:25:00+00:00,114791.5,114880.5,bearish,-91.0,stop_loss,NY AM,SIDEWAYS,1682.0
2025-11,2025-11-05T09:13:00+00:00,2025-11-05T09:20:00+00:00,101836.5,101767.5,bullish,-71.0,stop_loss,London AM,DOWN,1611.0
2025-11,2025-11-07T15:22:00+00:00,2025-11-07T15:38:00+00:00,100767.0,100569.0,bullish,-200.0,stop_loss,NY AM,DOWN,1411.0
2025-11,2025-11-11T09:46:00+00:00,2025-11-11T09:58:00+00:00,105115.0,104935.0,bullish,-182.0,stop_loss,London AM,DOWN,1229.0
2025-11,2025-11-12T09:48:00+00:00,2025-11-12T10:14:00+00:00,104567.0,104826.0,bullish,257.0,target,London AM,SIDEWAYS,1486.0
2025-11,2025-11-14T15:41:00+00:00,2025-11-14T15:44:00+00:00,96530.0,96747.0,bullish,215.0,target,NY AM,DOWN,1701.0
2025-11,2025-11-17T09:08:00+00:00,2025-11-17T09:17:00+00:00,95334.0,95645.0,bullish,309.0,target,London AM,SIDEWAYS,2010.0
2025-11,2025-11-18T09:26:00+00:00,2025-11-18T09:59:00+00:00,90983.5,91406.0,bullish,420.5,target,London AM,SIDEWAYS,2430.5
2025-11,2025-11-18T15:44:00+00:00,2025-11-18T15:52:00+00:00,92494.0,92906.0,bullish,410.0,target,NY AM,SIDEWAYS,2840.5
2025-11,2025-11-19T09:37:00+00:00,2025-11-19T09:48:00+00:00,91336.0,91304.0,bullish,-34.0,stop_loss,London AM,SIDEWAYS,2806.5
2025-11,2025-11-24T15:53:00+00:00,2025-11-24T15:55:00+00:00,86424.5,86391.5,bullish,-35.0,stop_loss,NY AM,SIDEWAYS,2771.5
2025-11,2025-11-04T15:18:00+00:00,2025-11-04T15:19:00+00:00,104355.5,104394.5,bearish,-41.0,stop_loss,NY AM,SIDEWAYS,2730.5
2025-11,2025-11-21T15:19:00+00:00,2025-11-21T15:20:00+00:00,84086.0,83760.0,bearish,324.0,target,NY AM,SIDEWAYS,3054.5
2025-11,2025-11-25T09:18:00+00:00,2025-11-25T09:19:00+00:00,86832.5,86873.5,bearish,-43.0,stop_loss,London AM,SIDEWAYS,3011.5
2025-12,2025-12-02T09:34:00+00:00,2025-12-02T09:36:00+00:00,86800.0,86716.0,bullish,-86.0,stop_loss,London AM,SIDEWAYS,2925.5
2025-12,2025-12-10T15:15:00+00:00,2025-12-10T15:16:00+00:00,92034.5,92017.5,bullish,-19.0,stop_loss,NY AM,SIDEWAYS,2906.5
2025-12,2025-12-12T15:57:00+00:00,2025-12-12T15:58:00+00:00,90196.5,89905.5,bullish,-293.0,stop_loss,NY AM,SIDEWAYS,2613.5
2025-12,2025-12-15T10:00:00+00:00,2025-12-15T10:07:00+00:00,89884.5,89839.5,bullish,-47.0,stop_loss,London AM,SIDEWAYS,2566.5
2025-12,2025-12-15T15:39:00+00:00,2025-12-15T15:44:00+00:00,86787.5,87186.0,bullish,396.5,target,NY AM,DOWN,2963.0
2025-12,2025-12-16T09:40:00+00:00,2025-12-16T09:42:00+00:00,86310.0,86298.0,bullish,-14.0,stop_loss,London AM,SIDEWAYS,2949.0
2025-12,2025-12-17T09:23:00+00:00,2025-12-17T09:27:00+00:00,86378.0,86290.0,bullish,-90.0,stop_loss,London AM,SIDEWAYS,2859.0
2025-12,2025-12-19T09:51:00+00:00,2025-12-19T09:53:00+00:00,87986.0,88037.0,bullish,49.0,target,London AM,SIDEWAYS,2908.0
2025-12,2025-12-23T09:26:00+00:00,2025-12-23T09:38:00+00:00,87358.0,87288.0,bullish,-72.0,stop_loss,London AM,DOWN,2836.0
2025-12,2025-12-23T15:23:00+00:00,2025-12-23T15:39:00+00:00,87241.0,87480.0,bullish,237.0,target,NY AM,DOWN,3073.0
2025-12,2025-12-24T09:17:00+00:00,2025-12-24T09:18:00+00:00,86833.5,86824.5,bullish,-11.0,stop_loss,London AM,DOWN,3062.0
2025-12,2025-12-24T15:41:00+00:00,2025-12-24T16:04:00+00:00,86917.0,87173.0,bullish,254.0,target,NY AM,SIDEWAYS,3316.0
2025-12,2025-12-26T09:32:00+00:00,2025-12-26T09:49:00+00:00,88695.5,88811.0,bullish,113.5,target,London AM,SIDEWAYS,3429.5
2025-12,2025-12-26T15:51:00+00:00,2025-12-26T16:00:00+00:00,86977.0,87199.0,bullish,220.0,target,NY AM,SIDEWAYS,3649.5
2025-12,2025-12-29T15:43:00+00:00,2025-12-29T15:46:00+00:00,87719.5,87688.5,bullish,-33.0,stop_loss,NY AM,SIDEWAYS,3616.5
2025-12,2025-12-30T09:54:00+00:00,2025-12-30T10:01:00+00:00,87831.0,87960.0,bullish,127.0,target,London AM,SIDEWAYS,3743.5
2025-12,2025-12-31T15:52:00+00:00,2025-12-31T15:53:00+00:00,87980.5,87945.5,bullish,-37.0,stop_loss,NY AM,SIDEWAYS,3706.5
2025-12,2025-12-03T15:29:00+00:00,2025-12-03T15:33:00+00:00,92389.0,92535.0,bearish,-148.0,stop_loss,NY AM,SIDEWAYS,3558.5
2025-12,2025-12-08T09:38:00+00:00,2025-12-08T09:53:00+00:00,92050.5,91947.0,bearish,101.5,target,London AM,UP,3660.0
2025-12,2025-12-08T15:44:00+00:00,2025-12-08T15:45:00+00:00,89744.0,89798.0,bearish,-56.0,stop_loss,NY AM,SIDEWAYS,3604.0
2025-12,2025-12-09T09:15:00+00:00,2025-12-09T09:16:00+00:00,90433.5,90472.5,bearish,-41.0,stop_loss,London AM,SIDEWAYS,3563.0
2025-12,2025-12-12T09:41:00+00:00,2025-12-12T09:45:00+00:00,92177.0,92207.0,bearish,-32.0,stop_loss,London AM,UP,3531.0
2025-12,2025-12-22T09:49:00+00:00,2025-12-22T09:56:00+00:00,89675.5,89728.5,bearish,-55.0,stop_loss,London AM,UP,3476.0
2025-12,2025-12-31T09:33:00+00:00,2025-12-31T09:36:00+00:00,88493.0,88501.0,bearish,-10.0,stop_loss,London AM,UP,3466.0
2026-01,2026-01-07T15:52:00+00:00,2026-01-07T15:53:00+00:00,91435.0,91381.0,bullish,-56.0,stop_loss,NY AM,DOWN,3410.0
2026-01,2026-01-09T09:55:00+00:00,2026-01-09T10:00:00+00:00,90280.5,90247.5,bullish,-35.0,stop_loss,London AM,SIDEWAYS,3375.0
2026-01,2026-01-12T09:57:00+00:00,2026-01-12T09:59:00+00:00,90654.0,90586.0,bullish,-70.0,stop_loss,London AM,SIDEWAYS,3305.0
2026-01,2026-01-14T09:01:00+00:00,2026-01-14T09:06:00+00:00,94900.5,94990.0,bullish,87.5,target,London AM,SIDEWAYS,3392.5
2026-01,2026-01-16T10:00:00+00:00,2026-01-16T10:01:00+00:00,95629.0,95611.0,bullish,-20.0,stop_loss,London AM,SIDEWAYS,3372.5
2026-01,2026-01-21T09:32:00+00:00,2026-01-21T09:34:00+00:00,89299.0,89377.0,bullish,76.0,target,London AM,DOWN,3448.5
2026-01,2026-01-21T16:02:00+00:00,2026-01-21T16:03:00+00:00,90112.5,90051.5,bullish,-63.0,stop_loss,NY AM,SIDEWAYS,3385.5
2026-01,2026-01-23T15:01:00+00:00,2026-01-23T15:02:00+00:00,88915.5,88872.5,bullish,-45.0,stop_loss,NY AM,SIDEWAYS,3340.5
2026-01,2026-01-02T15:26:00+00:00,2026-01-02T15:31:00+00:00,89083.0,89149.0,bearish,-68.0,stop_loss,NY AM,SIDEWAYS,3272.5
2026-01,2026-01-05T09:08:00+00:00,2026-01-05T09:17:00+00:00,92462.0,92506.0,bearish,-46.0,stop_loss,London AM,SIDEWAYS,3226.5
2026-01,2026-01-06T15:45:00+00:00,2026-01-06T15:59:00+00:00,93424.5,93587.5,bearish,-165.0,stop_loss,NY AM,UP,3061.5
2026-01,2026-01-12T15:17:00+00:00,2026-01-12T15:32:00+00:00,90812.5,90863.5,bearish,-53.0,stop_loss,NY AM,UP,3008.5
2026-01,2026-01-13T09:48:00+00:00,2026-01-13T09:51:00+00:00,92114.5,92225.5,bearish,-113.0,stop_loss,London AM,UP,2895.5
2026-01,2026-01-13T15:12:00+00:00,2026-01-13T15:13:00+00:00,92385.0,92435.0,bearish,-52.0,stop_loss,NY AM,UP,2843.5
2026-01,2026-01-19T09:25:00+00:00,2026-01-19T10:06:00+00:00,93030.5,92905.0,bearish,123.5,target,London AM,SIDEWAYS,2967.0
2026-01,2026-01-26T09:15:00+00:00,2026-01-26T09:18:00+00:00,87745.0,87650.0,bearish,93.0,target,London AM,SIDEWAYS,3060.0
2026-01,2026-01-27T09:16:00+00:00,2026-01-27T09:17:00+00:00,87949.0,87973.0,bearish,-26.0,stop_loss,London AM,SIDEWAYS,3034.0
2026-01,2026-01-28T09:13:00+00:00,2026-01-28T09:20:00+00:00,88895.0,88781.0,bearish,112.0,target,London AM,UP,3146.0
2026-01,2026-01-30T09:22:00+00:00,2026-01-30T09:23:00+00:00,82488.5,82372.0,bearish,114.5,target,London AM,SIDEWAYS,3260.5
2026-02,2026-02-02T15:27:00+00:00,2026-02-02T15:38:00+00:00,78401.5,78828.0,bullish,424.5,target,NY AM,SIDEWAYS,3685.0
2026-02,2026-02-03T16:00:00+00:00,2026-02-03T16:01:00+00:00,77949.0,77917.0,bullish,-34.0,stop_loss,NY AM,SIDEWAYS,3651.0
2026-02,2026-02-04T15:28:00+00:00,2026-02-04T15:33:00+00:00,74645.5,74364.5,bullish,-283.0,stop_loss,NY AM,DOWN,3368.0
2026-02,2026-02-06T15:40:00+00:00,2026-02-06T15:42:00+00:00,68409.0,68678.0,bullish,267.0,target,NY AM,SIDEWAYS,3635.0
2026-02,2026-02-09T09:37:00+00:00,2026-02-09T09:38:00+00:00,69772.5,69715.5,bullish,-59.0,stop_loss,London AM,SIDEWAYS,3576.0
2026-02,2026-02-09T15:12:00+00:00,2026-02-09T15:13:00+00:00,69534.0,69392.0,bullish,-144.0,stop_loss,NY AM,DOWN,3432.0
2026-02,2026-02-10T10:04:00+00:00,2026-02-10T10:16:00+00:00,69044.0,69002.0,bullish,-44.0,stop_loss,London AM,DOWN,3388.0
2026-02,2026-02-10T15:04:00+00:00,2026-02-10T15:23:00+00:00,68448.5,69136.0,bullish,685.5,target,NY AM,DOWN,4073.5
2026-02,2026-02-13T09:13:00+00:00,2026-02-13T09:24:00+00:00,66626.5,66775.0,bullish,146.5,target,London AM,DOWN,4220.0
2026-02,2026-02-16T15:36:00+00:00,2026-02-16T17:36:00+00:00,67415.0,67966.0,bullish,549.0,time_exit,NY AM,DOWN,4769.0
2026-02,2026-02-17T15:50:00+00:00,2026-02-17T15:51:00+00:00,67089.5,67242.0,bullish,150.5,target,NY AM,DOWN,4919.5
2026-02,2026-02-18T09:17:00+00:00,2026-02-18T09:18:00+00:00,68165.0,68153.0,bullish,-14.0,stop_loss,London AM,SIDEWAYS,4905.5
2026-02,2026-02-20T15:08:00+00:00,2026-02-20T15:14:00+00:00,67263.0,66899.0,bullish,-366.0,stop_loss,NY AM,SIDEWAYS,4539.5
2026-02,2026-02-23T09:48:00+00:00,2026-02-23T09:54:00+00:00,66254.0,66433.0,bullish,177.0,target,London AM,SIDEWAYS,4716.5
2026-02,2026-02-24T09:46:00+00:00,2026-02-24T09:50:00+00:00,63050.0,63144.0,bullish,92.0,target,London AM,DOWN,4808.5
2026-02,2026-02-25T09:05:00+00:00,2026-02-25T09:07:00+00:00,65492.5,65441.5,bullish,-53.0,stop_loss,London AM,SIDEWAYS,4755.5
2026-02,2026-02-27T09:34:00+00:00,2026-02-27T09:35:00+00:00,67997.5,67984.5,bullish,-15.0,stop_loss,London AM,SIDEWAYS,4740.5
2026-02,2026-02-02T09:10:00+00:00,2026-02-02T09:14:00+00:00,76731.5,76665.0,bearish,64.5,target,London AM,SIDEWAYS,4805.0
2026-03,2026-03-02T09:26:00+00:00,2026-03-02T09:40:00+00:00,66417.0,66373.0,bullish,-46.0,stop_loss,London AM,DOWN,4759.0
2026-03,2026-03-06T15:45:00+00:00,2026-03-06T15:46:00+00:00,68765.5,68618.5,bullish,-149.0,stop_loss,NY AM,DOWN,4610.0
2026-03,2026-03-10T14:31:00+00:00,2026-03-10T14:39:00+00:00,69814.0,70148.0,bullish,332.0,target,NY AM,SIDEWAYS,4942.0
2026-03,2026-03-11T08:13:00+00:00,2026-03-11T08:19:00+00:00,69617.5,69556.5,bullish,-63.0,stop_loss,London AM,SIDEWAYS,4879.0
2026-03,2026-03-17T14:51:00+00:00,2026-03-17T15:00:00+00:00,74147.5,74431.0,bullish,281.5,target,NY AM,SIDEWAYS,5160.5
2026-03,2026-03-18T08:25:00+00:00,2026-03-18T08:31:00+00:00,74038.0,74004.0,bullish,-36.0,stop_loss,London AM,DOWN,5124.5
2026-03,2026-03-24T14:39:00+00:00,2026-03-24T14:40:00+00:00,69892.0,69826.0,bullish,-68.0,stop_loss,NY AM,SIDEWAYS,5056.5
2026-03,2026-03-27T08:03:00+00:00,2026-03-27T08:04:00+00:00,68485.0,68588.0,bullish,101.0,target,London AM,DOWN,5157.5
2026-03,2026-03-31T14:09:00+00:00,2026-03-31T14:16:00+00:00,67113.5,67432.0,bullish,316.5,target,NY AM,DOWN,5474.0
2026-03,2026-03-10T08:29:00+00:00,2026-03-10T08:31:00+00:00,70857.0,70903.0,bearish,-48.0,stop_loss,London AM,UP,5426.0
2026-03,2026-03-13T08:17:00+00:00,2026-03-13T08:18:00+00:00,71505.0,71549.0,bearish,-46.0,stop_loss,London AM,UP,5380.0
2026-03,2026-03-20T08:57:00+00:00,2026-03-20T08:58:00+00:00,71105.0,71067.0,bearish,36.0,target,London AM,SIDEWAYS,5416.0
2026-03,2026-03-23T08:41:00+00:00,2026-03-23T08:42:00+00:00,68562.5,68595.5,bearish,-35.0,stop_loss,London AM,SIDEWAYS,5381.0
2026-03,2026-03-23T14:36:00+00:00,2026-03-23T14:38:00+00:00,71389.5,71422.5,bearish,-35.0,stop_loss,NY AM,UP,5346.0
2026-03,2026-03-25T14:16:00+00:00,2026-03-25T14:24:00+00:00,71510.5,71284.0,bearish,224.5,target,NY AM,UP,5570.5
2026-03,2026-03-30T08:50:00+00:00,2026-03-30T08:52:00+00:00,67705.5,67738.5,bearish,-35.0,stop_loss,London AM,UP,5535.5
2026-03,2026-03-30T14:40:00+00:00,2026-03-30T14:44:00+00:00,67289.5,67042.0,bearish,245.5,target,NY AM,UP,5781.0
2026-03,2026-03-31T08:30:00+00:00,2026-03-31T08:31:00+00:00,67251.5,67185.0,bearish,64.5,target,London AM,SIDEWAYS,5845.5
2026-04,2026-04-01T14:34:00+00:00,2026-04-01T14:36:00+00:00,68257.0,68221.0,bullish,-38.0,stop_loss,NY AM,SIDEWAYS,5807.5
2026-04,2026-04-03T14:36:00+00:00,2026-04-03T14:52:00+00:00,66812.0,66920.0,bullish,106.0,target,NY AM,SIDEWAYS,5913.5
2026-04,2026-04-06T08:48:00+00:00,2026-04-06T09:13:00+00:00,69203.5,69292.0,bullish,86.5,target,London AM,SIDEWAYS,6000.0
2026-04,2026-04-07T08:08:00+00:00,2026-04-07T08:21:00+00:00,68667.0,68815.0,bullish,146.0,target,London AM,SIDEWAYS,6146.0
2026-04,2026-04-07T14:01:00+00:00,2026-04-07T14:02:00+00:00,68235.0,68163.0,bullish,-74.0,stop_loss,NY AM,DOWN,6072.0
2026-04,2026-04-13T14:17:00+00:00,2026-04-13T14:23:00+00:00,71507.0,71413.0,bullish,-96.0,stop_loss,NY AM,SIDEWAYS,5976.0
2026-04,2026-04-20T08:24:00+00:00,2026-04-20T08:25:00+00:00,74829.0,74803.0,bullish,-28.0,stop_loss,London AM,SIDEWAYS,5948.0
2026-04,2026-04-21T14:40:00+00:00,2026-04-21T14:41:00+00:00,76307.5,76515.0,bullish,205.5,target,NY AM,SIDEWAYS,6153.5
2026-04,2026-04-27T14:57:00+00:00,2026-04-27T15:03:00+00:00,77861.0,77707.0,bullish,-156.0,stop_loss,NY AM,SIDEWAYS,5997.5
2026-04,2026-04-28T08:33:00+00:00,2026-04-28T08:41:00+00:00,76842.0,76804.0,bullish,-40.0,stop_loss,London AM,DOWN,5957.5
2026-04,2026-04-29T14:41:00+00:00,2026-04-29T14:42:00+00:00,76648.0,76596.0,bullish,-54.0,stop_loss,NY AM,SIDEWAYS,5903.5
2026-04,2026-04-06T14:52:00+00:00,2026-04-06T14:53:00+00:00,69482.5,69541.5,bearish,-61.0,stop_loss,NY AM,SIDEWAYS,5842.5
2026-04,2026-04-08T08:45:00+00:00,2026-04-08T08:49:00+00:00,71732.5,71765.5,bearish,-35.0,stop_loss,London AM,UP,5807.5
2026-04,2026-04-10T08:59:00+00:00,2026-04-10T09:02:00+00:00,71600.0,71646.0,bearish,-48.0,stop_loss,London AM,SIDEWAYS,5759.5
2026-04,2026-04-22T08:37:00+00:00,2026-04-22T08:53:00+00:00,77991.5,78052.5,bearish,-63.0,stop_loss,London AM,UP,5696.5
2026-04,2026-04-24T14:11:00+00:00,2026-04-24T14:25:00+00:00,78085.0,77809.0,bearish,274.0,target,NY AM,UP,5970.5
2026-04,2026-04-29T08:17:00+00:00,2026-04-29T08:19:00+00:00,77043.0,77079.0,bearish,-38.0,stop_loss,London AM,SIDEWAYS,5932.5
2026-05,2026-05-01T14:03:00+00:00,2026-05-01T14:05:00+00:00,78688.5,78582.0,bearish,104.5,target,NY AM,UP,6037.0
2026-05,2026-05-05T08:28:00+00:00,2026-05-05T08:29:00+00:00,80860.0,80825.0,bearish,33.0,target,London AM,UP,6070.0
2026-05,2026-05-05T14:25:00+00:00,2026-05-05T14:29:00+00:00,81270.0,81424.0,bearish,-156.0,stop_loss,NY AM,UP,5914.0
2026-05,2026-05-06T08:28:00+00:00,2026-05-06T08:30:00+00:00,81539.0,81559.0,bearish,-22.0,stop_loss,London AM,UP,5892.0
2026-05,2026-05-06T15:05:00+00:00,2026-05-06T15:08:00+00:00,81609.5,81498.0,bearish,109.5,target,NY AM,SIDEWAYS,6001.5
2026-05,2026-05-08T14:41:00+00:00,2026-05-08T15:03:00+00:00,80223.5,80006.0,bearish,215.5,target,NY AM,SIDEWAYS,6217.0
