entry_time,exit_time,entry_price,exit_price,direction,pnl,exit_reason,ml_prediction,killzone_window,bars_held
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25866.5,25871.25,bullish,1.25,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25867.875,25871.25,bullish,1.9375,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25865.875,25871.25,bullish,1.3125,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25865.875,25871.25,bullish,1.3125,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25864.375,25871.25,bullish,0.9375,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25863.5,25871.25,bullish,0.75,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25863.5,25871.25,bullish,0.875,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25862.125,25871.25,bullish,1.6875,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25862.0,25871.25,bullish,2.625,target,0.0,London AM,1
2026-01-14 08:02:00+00:00,2026-01-14 08:03:00+00:00,25857.875,25871.25,bullish,1.9375,target,0.0,London AM,1
2026-01-14 08:03:00+00:00,2026-01-14 08:04:00+00:00,25867.0,25868.0,bullish,2.25,target,0.0,London AM,1
2026-01-14 08:05:00+00:00,2026-01-14 08:16:00+00:00,25868.75,25858.5,bullish,-6.5,stop_loss,0.0,London AM,11
2026-01-14 08:07:00+00:00,2026-01-14 08:08:00+00:00,25868.625,25865.75,bullish,1.0625,target,0.0,London AM,1
2026-01-14 08:08:00+00:00,2026-01-14 08:10:00+00:00,25867.5,25868.75,bullish,1.625,target,0.0,London AM,2
2026-01-14 08:09:00+00:00,2026-01-14 08:10:00+00:00,25866.0,25868.75,bullish,2.5,target,0.0,London AM,1
2026-01-14 08:12:00+00:00,2026-01-14 08:34:00+00:00,25866.875,25847.75,bullish,-9.25,stop_loss,0.0,London AM,22
2026-01-14 08:15:00+00:00,2026-01-14 08:35:00+00:00,25864.875,25848.5,bullish,-9.25,stop_loss,0.0,London AM,20
2026-01-14 08:16:00+00:00,2026-01-14 08:26:00+00:00,25860.75,25861.25,bullish,3.625,target,0.0,London AM,10
2026-01-14 08:17:00+00:00,2026-01-14 08:25:00+00:00,25862.375,25865.25,bullish,2.3125,target,0.0,London AM,8
2026-01-14 08:20:00+00:00,2026-01-14 08:25:00+00:00,25859.0,25865.25,bullish,3.625,target,0.0,London AM,5
2026-01-14 08:21:00+00:00,2026-01-14 08:25:00+00:00,25858.875,25865.25,bullish,3.9375,target,0.0,London AM,4
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25866.5,25865.5,bullish,1.25,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25867.875,25865.5,bullish,1.9375,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25865.875,25865.5,bullish,1.3125,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25865.875,25865.5,bullish,1.3125,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25864.375,25865.5,bullish,0.9375,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25863.5,25865.5,bullish,0.75,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25863.5,25865.5,bullish,0.875,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25862.125,25865.5,bullish,1.6875,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25862.0,25865.5,bullish,2.625,target,0.0,London AM,1
2026-01-14 08:01:00+00:00,2026-01-14 08:02:00+00:00,25857.875,25865.5,bullish,1.9375,target,0.0,London AM,1
2026-01-14 08:03:00+00:00,2026-01-14 08:04:00+00:00,25867.0,25868.0,bullish,2.25,target,0.0,London AM,1
2026-01-14 08:05:00+00:00,2026-01-14 08:16:00+00:00,25868.75,25858.5,bullish,-6.5,stop_loss,0.0,London AM,11
2026-01-14 08:07:00+00:00,2026-01-14 08:08:00+00:00,25868.625,25865.75,bullish,1.0625,target,0.0,London AM,1
2026-01-14 08:08:00+00:00,2026-01-14 08:10:00+00:00,25867.5,25868.75,bullish,1.625,target,0.0,London AM,2
2026-01-14 08:09:00+00:00,2026-01-14 08:10:00+00:00,25866.0,25868.75,bullish,2.5,target,0.0,London AM,1
2026-01-14 08:12:00+00:00,2026-01-14 08:34:00+00:00,25866.875,25847.75,bullish,-9.25,stop_loss,0.0,London AM,22
2026-01-14 08:15:00+00:00,2026-01-14 08:35:00+00:00,25864.875,25848.5,bullish,-9.25,stop_loss,0.0,London AM,20
2026-01-14 08:16:00+00:00,2026-01-14 08:26:00+00:00,25860.75,25861.25,bullish,3.625,target,0.0,London AM,10
2026-01-14 08:17:00+00:00,2026-01-14 08:25:00+00:00,25862.375,25865.25,bullish,2.3125,target,0.0,London AM,8
2026-01-14 08:20:00+00:00,2026-01-14 08:25:00+00:00,25859.0,25865.25,bullish,3.625,target,0.0,London AM,5
2026-01-14 08:21:00+00:00,2026-01-14 08:25:00+00:00,25858.875,25865.25,bullish,3.9375,target,0.0,London AM,4
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25851.25,25857.75,bullish,2.25,target,0.0,London AM,1
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25848.875,25857.75,bullish,2.9375,target,0.0,London AM,1
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25846.5,25857.75,bullish,3.125,target,0.0,London AM,1
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25851.875,25857.75,bullish,2.8125,target,0.0,London AM,1
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25848.5,25857.75,bullish,2.25,target,0.0,London AM,1
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25847.5,25857.75,bullish,2.375,target,0.0,London AM,1
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25847.625,25857.75,bullish,0.6875,target,0.0,London AM,1
2026-01-14 08:58:00+00:00,2026-01-14 08:59:00+00:00,25846.375,25857.75,bullish,0.9375,target,0.0,London AM,1
2026-01-14 19:32:00+00:00,2026-01-14 19:33:00+00:00,25496.75,25519.75,bullish,2.75,target,0.0,NY PM,1
2026-01-14 19:32:00+00:00,2026-01-14 19:33:00+00:00,25501.875,25519.75,bullish,2.8125,target,0.0,NY PM,1
2026-01-14 19:32:00+00:00,2026-01-14 19:33:00+00:00,25501.25,25519.75,bullish,3.875,target,0.0,NY PM,1
2026-01-14 19:32:00+00:00,2026-01-14 19:33:00+00:00,25502.375,25519.75,bullish,3.8125,target,0.0,NY PM,1
2026-01-14 19:32:00+00:00,2026-01-14 19:33:00+00:00,25510.375,25519.75,bullish,3.0625,target,0.0,NY PM,1
2026-01-14 19:32:00+00:00,2026-01-14 19:41:00+00:00,25515.875,25526.25,bullish,4.3125,target,0.0,NY PM,9
2026-01-14 19:32:00+00:00,2026-01-14 19:41:00+00:00,25517.5,25526.25,bullish,3.625,target,0.0,NY PM,9
2026-01-14 19:32:00+00:00,2026-01-14 19:33:00+00:00,25513.25,25519.75,bullish,3.125,target,0.0,NY PM,1
2026-01-14 19:32:00+00:00,2026-01-14 19:33:00+00:00,25513.25,25519.75,bullish,3.375,target,0.0,NY PM,1
2026-01-14 19:33:00+00:00,2026-01-14 19:41:00+00:00,25519.75,25526.25,bullish,2.25,target,0.0,NY PM,8
2026-01-14 19:35:00+00:00,2026-01-14 19:41:00+00:00,25515.125,25526.25,bullish,4.0625,target,0.0,NY PM,6
2026-01-14 19:36:00+00:00,2026-01-14 19:41:00+00:00,25513.125,25526.25,bullish,5.3125,target,0.0,NY PM,5
2026-01-14 19:37:00+00:00,2026-01-14 19:39:00+00:00,25509.75,25511.0,bullish,2.0,target,0.0,NY PM,2
2026-01-14 19:39:00+00:00,2026-01-14 19:40:00+00:00,25508.875,25519.5,bullish,2.8125,target,0.0,NY PM,1
2026-01-14 19:43:00+00:00,2026-01-14 19:51:00+00:00,25523.875,25526.0,bullish,2.4375,target,0.0,NY PM,8
2026-01-14 19:44:00+00:00,2026-01-14 19:51:00+00:00,25520.25,25526.0,bullish,5.0,target,0.0,NY PM,7
2026-01-14 19:45:00+00:00,2026-01-14 19:51:00+00:00,25517.125,25526.0,bullish,5.0625,target,0.0,NY PM,6
2026-01-14 19:47:00+00:00,2026-01-14 19:48:00+00:00,25510.75,25517.0,bullish,2.375,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25518.375,25529.5,bullish,1.5625,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25519.75,25529.5,bullish,2.25,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25515.125,25529.5,bullish,4.0625,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25513.125,25529.5,bullish,5.3125,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25509.75,25529.5,bullish,2.0,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25508.875,25529.5,bullish,2.8125,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25523.875,25529.5,bullish,2.4375,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25520.25,25529.5,bullish,5.0,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25517.125,25529.5,bullish,5.0625,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25510.75,25529.5,bullish,2.375,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25518.375,25529.5,bullish,1.5625,target,0.0,NY PM,1
2026-01-14 19:54:00+00:00,2026-01-14 20:01:00+00:00,25522.25,25474.25,bullish,-16.5,stop_loss,0.0,NY PM,7
2026-01-14 19:56:00+00:00,2026-01-14 20:02:00+00:00,25510.875,25477.5,bullish,-23.75,stop_loss,0.0,NY PM,6
2026-01-14 19:57:00+00:00,2026-01-14 20:02:00+00:00,25506.875,25477.5,bullish,-20.25,stop_loss,0.0,NY PM,5
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25519.75,25529.5,bullish,2.25,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25515.125,25529.5,bullish,4.0625,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25513.125,25529.5,bullish,5.3125,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25509.75,25529.5,bullish,2.0,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25508.875,25529.5,bullish,2.8125,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25523.875,25529.5,bullish,2.4375,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25520.25,25529.5,bullish,5.0,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25517.125,25529.5,bullish,5.0625,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25510.75,25529.5,bullish,2.375,target,0.0,NY PM,1
2026-01-14 19:51:00+00:00,2026-01-14 19:52:00+00:00,25518.375,25529.5,bullish,1.5625,target,0.0,NY PM,1
2026-01-14 19:54:00+00:00,2026-01-14 20:01:00+00:00,25522.25,25474.25,bullish,-16.5,stop_loss,0.0,NY PM,7
2026-01-14 19:56:00+00:00,2026-01-14 20:02:00+00:00,25510.875,25477.5,bullish,-23.75,stop_loss,0.0,NY PM,6
2026-01-14 19:57:00+00:00,2026-01-14 20:02:00+00:00,25506.875,25477.5,bullish,-20.25,stop_loss,0.0,NY PM,5
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25683.125,25703.5,bullish,1.8125,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25682.375,25703.5,bullish,2.5625,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25684.5,25703.5,bullish,1.5,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25693.625,25703.5,bullish,2.1875,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25692.25,25703.5,bullish,2.0,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25692.125,25703.5,bullish,1.8125,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25689.25,25703.5,bullish,2.5,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25689.125,25703.5,bullish,1.1875,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25689.125,25703.5,bullish,1.0625,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25685.625,25703.5,bullish,4.4375,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25684.75,25703.5,bullish,5.625,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25679.375,25703.5,bullish,2.8125,target,0.0,London AM,1
2026-01-15 08:14:00+00:00,2026-01-15 09:02:00+00:00,25731.25,25735.0,bullish,6.625,target,0.0,London AM,48
2026-01-15 08:15:00+00:00,2026-01-15 09:04:00+00:00,25732.25,25755.0,bullish,7.625,target,0.0,London AM,49
2026-01-15 08:16:00+00:00,2026-01-15 08:44:00+00:00,25724.25,25729.5,bullish,3.0,target,0.0,London AM,28
2026-01-15 08:18:00+00:00,2026-01-15 08:44:00+00:00,25723.0,25729.5,bullish,4.375,target,0.0,London AM,26
2026-01-15 08:19:00+00:00,2026-01-15 08:24:00+00:00,25718.25,25723.75,bullish,3.75,target,0.0,London AM,5
2026-01-15 08:20:00+00:00,2026-01-15 08:22:00+00:00,25712.5,25724.25,bullish,4.25,target,0.0,London AM,2
2026-01-15 08:21:00+00:00,2026-01-15 08:22:00+00:00,25713.375,25724.25,bullish,2.5625,target,0.0,London AM,1
2026-01-15 08:24:00+00:00,2026-01-15 08:26:00+00:00,25722.75,25719.5,bullish,-4.0,stop_loss,0.0,London AM,2
2026-01-15 08:26:00+00:00,2026-01-15 08:44:00+00:00,25721.25,25729.5,bullish,4.25,target,0.0,London AM,18
2026-01-15 08:00:00+00:00,2026-01-15 08:01:00+00:00,25689.125,25689.25,bullish,1.1875,target,0.0,London AM,1
2026-01-15 08:01:00+00:00,2026-01-15 08:02:00+00:00,25689.125,25683.75,bullish,1.0625,target,0.0,London AM,1
2026-01-15 08:03:00+00:00,2026-01-15 08:06:00+00:00,25685.625,25697.0,bullish,4.4375,target,0.0,London AM,3
2026-01-15 08:04:00+00:00,2026-01-15 08:06:00+00:00,25684.75,25697.0,bullish,5.625,target,0.0,London AM,2
2026-01-15 08:05:00+00:00,2026-01-15 08:06:00+00:00,25679.375,25697.0,bullish,2.8125,target,0.0,London AM,1
2026-01-15 08:14:00+00:00,2026-01-15 09:02:00+00:00,25731.25,25735.0,bullish,6.625,target,0.0,London AM,48
2026-01-15 08:15:00+00:00,2026-01-15 09:04:00+00:00,25732.25,25755.0,bullish,7.625,target,0.0,London AM,49
2026-01-15 08:16:00+00:00,2026-01-15 08:44:00+00:00,25724.25,25729.5,bullish,3.0,target,0.0,London AM,28
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25683.125,25703.5,bullish,1.8125,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25682.375,25703.5,bullish,2.5625,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25684.5,25703.5,bullish,1.5,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25693.625,25703.5,bullish,2.1875,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25692.25,25703.5,bullish,2.0,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25692.125,25703.5,bullish,1.8125,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25689.25,25703.5,bullish,2.5,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25689.125,25703.5,bullish,1.1875,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25689.125,25703.5,bullish,1.0625,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25685.625,25703.5,bullish,4.4375,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25684.75,25703.5,bullish,5.625,target,0.0,London AM,1
2026-01-15 08:07:00+00:00,2026-01-15 08:08:00+00:00,25679.375,25703.5,bullish,2.8125,target,0.0,London AM,1
2026-01-15 08:14:00+00:00,2026-01-15 09:02:00+00:00,25731.25,25735.0,bullish,6.625,target,0.0,London AM,48
2026-01-15 08:15:00+00:00,2026-01-15 09:04:00+00:00,25732.25,25755.0,bullish,7.625,target,0.0,London AM,49
2026-01-15 08:16:00+00:00,2026-01-15 08:44:00+00:00,25724.25,25729.5,bullish,3.0,target,0.0,London AM,28
2026-01-15 08:18:00+00:00,2026-01-15 08:44:00+00:00,25723.0,25729.5,bullish,4.375,target,0.0,London AM,26
2026-01-15 08:19:00+00:00,2026-01-15 08:24:00+00:00,25718.25,25723.75,bullish,3.75,target,0.0,London AM,5
2026-01-15 08:20:00+00:00,2026-01-15 08:22:00+00:00,25712.5,25724.25,bullish,4.25,target,0.0,London AM,2
2026-01-15 08:21:00+00:00,2026-01-15 08:22:00+00:00,25713.375,25724.25,bullish,2.5625,target,0.0,London AM,1
2026-01-15 08:24:00+00:00,2026-01-15 08:26:00+00:00,25722.75,25719.5,bullish,-4.0,stop_loss,0.0,London AM,2
2026-01-15 08:26:00+00:00,2026-01-15 08:44:00+00:00,25721.25,25729.5,bullish,4.25,target,0.0,London AM,18
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25685.125,25697.5,bullish,2.0625,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25683.125,25697.5,bullish,1.8125,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25682.375,25697.5,bullish,2.5625,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25684.5,25697.5,bullish,1.5,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25693.625,25697.5,bullish,2.1875,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25692.25,25697.5,bullish,2.0,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25692.125,25697.5,bullish,1.8125,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25689.25,25697.5,bullish,2.5,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25689.125,25697.5,bullish,1.1875,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25689.125,25697.5,bullish,1.0625,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25685.625,25697.5,bullish,4.4375,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25684.75,25697.5,bullish,5.625,target,0.0,London AM,1
2026-01-15 08:06:00+00:00,2026-01-15 08:07:00+00:00,25679.375,25697.5,bullish,2.8125,target,0.0,London AM,1
2026-01-15 08:14:00+00:00,2026-01-15 09:02:00+00:00,25731.25,25735.0,bullish,6.625,target,0.0,London AM,48
2026-01-15 08:15:00+00:00,2026-01-15 09:04:00+00:00,25732.25,25755.0,bullish,7.625,target,0.0,London AM,49
2026-01-15 08:16:00+00:00,2026-01-15 08:44:00+00:00,25724.25,25729.5,bullish,3.0,target,0.0,London AM,28
2026-01-15 08:18:00+00:00,2026-01-15 08:44:00+00:00,25723.0,25729.5,bullish,4.375,target,0.0,London AM,26
2026-01-15 08:19:00+00:00,2026-01-15 08:24:00+00:00,25718.25,25723.75,bullish,3.75,target,0.0,London AM,5
2026-01-15 08:20:00+00:00,2026-01-15 08:22:00+00:00,25712.5,25724.25,bullish,4.25,target,0.0,London AM,2
2026-01-15 08:21:00+00:00,2026-01-15 08:22:00+00:00,25713.375,25724.25,bullish,2.5625,target,0.0,London AM,1
2026-01-15 08:24:00+00:00,2026-01-15 08:26:00+00:00,25722.75,25719.5,bullish,-4.0,stop_loss,0.0,London AM,2
2026-01-15 08:26:00+00:00,2026-01-15 08:44:00+00:00,25721.25,25729.5,bullish,4.25,target,0.0,London AM,18
2026-01-15 15:00:00+00:00,2026-01-15 15:25:00+00:00,25880.375,25896.25,bullish,9.5625,target,0.0,NY AM,25
2026-01-15 15:01:00+00:00,2026-01-15 15:15:00+00:00,25872.125,25879.5,bullish,8.5625,target,0.0,NY AM,14
2026-01-15 15:03:00+00:00,2026-01-15 15:05:00+00:00,25873.5,25870.75,bullish,5.75,target,0.0,NY AM,2
2026-01-15 15:05:00+00:00,2026-01-15 15:08:00+00:00,25875.875,25848.0,bullish,-18.75,stop_loss,0.0,NY AM,3
2026-01-15 15:00:00+00:00,2026-01-15 15:25:00+00:00,25880.375,25896.25,bullish,9.5625,target,0.0,NY AM,25
2026-01-15 15:01:00+00:00,2026-01-15 15:15:00+00:00,25872.125,25879.5,bullish,8.5625,target,0.0,NY AM,14
2026-01-15 15:03:00+00:00,2026-01-15 15:05:00+00:00,25873.5,25870.75,bullish,5.75,target,0.0,NY AM,2
2026-01-15 15:05:00+00:00,2026-01-15 15:08:00+00:00,25875.875,25848.0,bullish,-18.75,stop_loss,0.0,NY AM,3
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25875.875,25864.5,bullish,4.6875,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25872.625,25864.5,bullish,7.6875,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25861.875,25864.5,bullish,7.4375,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25865.875,25864.5,bullish,6.5625,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25876.375,25864.5,bullish,2.8125,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25879.375,25864.5,bullish,6.6875,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25873.625,25864.5,bullish,3.4375,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25878.25,25864.5,bullish,4.375,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25875.375,25864.5,bullish,6.1875,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25879.75,25864.5,bullish,8.5,target,0.0,NY AM,1
2026-01-15 15:25:00+00:00,2026-01-15 15:26:00+00:00,25876.0,25864.5,bullish,4.25,target,0.0,NY AM,1
2026-01-15 15:27:00+00:00,2026-01-15 15:36:00+00:00,25888.875,25913.25,bullish,13.4375,target,0.0,NY AM,9
2026-01-15 15:30:00+00:00,2026-01-15 15:32:00+00:00,25869.375,25882.5,bullish,9.0625,target,0.0,NY AM,2
2026-01-15 15:38:00+00:00,2026-01-15 15:44:00+00:00,25914.125,25877.0,bullish,-19.25,stop_loss,0.0,NY AM,6
2026-01-15 15:40:00+00:00,2026-01-15 15:47:00+00:00,25908.0,25827.0,bullish,-35.5,stop_loss,0.0,NY AM,7
2026-01-15 15:43:00+00:00,2026-01-15 15:46:00+00:00,25899.25,25851.25,bullish,-25.5,stop_loss,0.0,NY AM,3
2026-01-15 15:44:00+00:00,2026-01-15 15:52:00+00:00,25891.75,25828.0,bullish,-38.0,stop_loss,0.0,NY AM,8
2026-01-15 15:45:00+00:00,2026-01-15 16:04:00+00:00,25879.625,25910.0,bullish,15.3125,target,0.0,NY AM,19
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25818.375,25842.5,bullish,0.9375,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25828.125,25842.5,bullish,0.6875,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25829.25,25842.5,bullish,1.25,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25833.5,25842.5,bullish,0.875,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25836.5,25842.5,bullish,0.75,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25834.75,25842.5,bullish,1.5,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25833.375,25842.5,bullish,1.8125,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25834.375,25842.5,bullish,1.3125,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25828.875,25842.5,bullish,3.0625,target,0.0,London AM,1
2026-01-16 08:02:00+00:00,2026-01-16 08:03:00+00:00,25828.75,25842.5,bullish,3.0,target,0.0,London AM,1
2026-01-16 08:05:00+00:00,2026-01-16 08:22:00+00:00,25841.375,25820.0,bullish,-8.25,stop_loss,0.0,London AM,17
2026-01-16 08:06:00+00:00,2026-01-16 08:22:00+00:00,25840.75,25820.0,bullish,-8.5,stop_loss,0.0,London AM,16
2026-01-16 08:08:00+00:00,2026-01-16 08:09:00+00:00,25838.5,25841.5,bullish,0.875,target,0.0,London AM,1
2026-01-16 08:11:00+00:00,2026-01-16 08:22:00+00:00,25839.25,25820.0,bullish,-8.5,stop_loss,0.0,London AM,11
2026-01-16 08:12:00+00:00,2026-01-16 08:22:00+00:00,25838.25,25820.0,bullish,-8.5,stop_loss,0.0,London AM,10
2026-01-16 08:14:00+00:00,2026-01-16 08:36:00+00:00,25832.75,25810.5,bullish,-11.5,stop_loss,0.0,London AM,22
2026-01-16 08:15:00+00:00,2026-01-16 08:36:00+00:00,25831.5,25810.5,bullish,-12.0,stop_loss,0.0,London AM,21
2026-01-16 08:20:00+00:00,2026-01-16 08:23:00+00:00,25832.75,25814.0,bullish,-8.5,stop_loss,0.0,London AM,3
2026-01-16 08:21:00+00:00,2026-01-16 08:35:00+00:00,25832.0,25811.25,bullish,-9.5,stop_loss,0.0,London AM,14
2026-01-16 08:22:00+00:00,2026-01-16 08:41:00+00:00,25826.75,25801.5,bullish,-13.5,stop_loss,0.0,London AM,19
