pair,direction,thresh_usd,stop_mult,n,freq,wr,pf,avg_pnl,worst_mo,stop_med,edge_density,total
PL_GC,LONG_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL_GC,LONG_A,100,1.0,472,2.3251231527093594,0.5211864406779662,1.0412779168355837,2.3880703001535215,0.4166666666666667,125.0009417413395,5.552557545184542,1127.1691816724622
PL_GC,LONG_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNQ_ES,SHORT_A,40,1.0,610,2.850467289719626,0.5360655737704918,1.042013857769974,1.2568916638710155,0.41304347826086957,53.58139535991316,3.582728574585605,766.7039149613195
MNQ_ES,SHORT_A,40,2.0,497,2.322429906542056,0.6398390342052314,0.8028598019683,-7.443556475320811,0.45,100.70378294389695,-17.287138169319828,-3699.447568234443
MNQ_ES,SHORT_A,60,1.0,319,1.4906542056074767,0.5329153605015674,1.0835454978110983,3.2240487377379408,0.2631578947368421,74.45009743581389,4.805941809992539,1028.471547338403
MNQ_ES,SHORT_A,60,2.0,200,0.9345794392523364,0.61,0.7702425583473664,-11.066887654166642,0.45454545454545453,131.46954980758852,-10.342885658099666,-2213.3775308333284
MNQ_ES,SHORT_A,80,1.0,169,0.7897196261682243,0.5562130177514792,1.1684953771027042,7.655916615183776,0.3333333333333333,99.47349369899257,6.046027607318029,1293.8499079660583
MNQ_ES,SHORT_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNQ_ES,SHORT_A,100,1.0,97,0.4532710280373832,0.5979381443298969,1.395742391535684,18.183217268415454,0.5,115.01985981131605,8.241925584281772,1763.772075036299
MNQ_ES,SHORT_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNQ_ES,LONG_A,40,1.0,669,3.1261682242990654,0.523168908819133,0.8700304435700354,-4.317286651030222,0.4479166666666667,54.4850172241901,-13.496564343641207,-2888.2647695392184
MNQ_ES,LONG_A,40,2.0,537,2.5093457943925235,0.6256983240223464,0.7438758877418002,-10.12146148692702,0.5128205128205128,100.86383260153801,-25.398246815326214,-5435.22481847981
MNQ_ES,LONG_A,60,1.0,339,1.5841121495327102,0.48672566371681414,0.784018448387026,-9.905036473098132,0.41818181818181815,79.20414256492964,-15.690688618599376,-3357.807364380267
MNQ_ES,LONG_A,60,2.0,194,0.9065420560747663,0.6391752577319587,0.8073851934565879,-9.160507982966235,0.25,131.07828163107436,-8.304385741567522,-1777.1385486954496
MNQ_ES,LONG_A,80,1.0,203,0.9485981308411215,0.458128078817734,0.7427314815928097,-14.476270547486587,0.3333333333333333,94.36094044917945,-13.732163182896155,-2938.682921139777
MNQ_ES,LONG_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNQ_ES,LONG_A,100,1.0,99,0.46261682242990654,0.45454545454545453,0.7618003589564266,-15.693528701270319,0.0,121.05774870157991,-7.260090380494213,-1553.6593414257616
