date,value
2024-06-24,105.87000274658203
2024-07-01,104.87999725341797
2024-07-08,104.08999633789062
2024-07-15,104.4000015258789
2024-07-22,104.31999969482422
2024-07-29,103.20999908447266
2024-08-05,103.13999938964844
2024-08-12,102.45999908447266
2024-08-19,100.72000122070312
2024-08-26,101.69999694824219
2024-09-02,101.18000030517578
2024-09-09,101.11000061035156
2024-09-16,100.72000122070312
2024-09-23,100.41999816894531
2024-09-30,102.5199966430664
2024-10-07,102.88999938964844
2024-10-14,103.48999786376953
2024-10-21,104.26000213623047
2024-10-28,104.27999877929688
2024-11-04,105.0
2024-11-11,106.69000244140625
2024-11-18,107.48999786376953
2024-11-25,105.73999786376953
2024-12-02,105.97000122070312
2024-12-09,107.0
2024-12-16,107.62000274658203
2024-12-23,108.0
2024-12-30,108.94999694824219
2025-01-06,109.6500015258789
2025-01-13,109.3499984741211
2025-01-20,107.44000244140625
2025-01-27,108.37000274658203
2025-02-03,108.04000091552734
2025-02-10,106.56999969482422
2025-02-17,106.61000061035156
2025-02-24,107.61000061035156
2025-03-03,103.83999633789062
2025-03-10,103.72000122070312
2025-03-17,104.08999633789062
2025-03-24,104.04000091552734
2025-03-31,103.0199966430664
2025-04-07,99.77999877929688
2025-04-14,99.2300033569336
2025-04-21,99.47000122070312
2025-04-28,100.0
2025-05-05,100.33999633789062
2025-05-12,101.08999633789062
2025-05-19,99.11000061035156
2025-05-26,99.33000183105469
2025-06-02,99.19000244140625
2025-06-09,98.18000030517578
2025-06-16,98.70999908447266
2025-06-23,97.4000015258789
2025-06-30,97.18000030517578
2025-07-07,97.8499984741211
2025-07-14,98.4800033569336
2025-07-21,97.6500015258789
2025-07-28,98.69000244140625
2025-08-04,98.18000030517578
2025-08-11,97.8499984741211
2025-08-18,97.72000122070312
2025-08-25,97.7699966430664
2025-09-01,97.7699966430664
2025-09-08,97.55000305175781
2025-09-15,97.63999938964844
2025-09-22,98.1500015258789
2025-09-29,97.72000122070312
2025-10-06,98.9800033569336
2025-10-13,98.43000030517578
2025-10-20,98.94999694824219
2025-10-27,99.80000305175781
2025-11-03,99.5999984741211
2025-11-10,99.2699966430664
2025-11-17,100.18000030517578
2025-11-24,99.45999908447266
2025-12-01,98.98999786376953
2025-12-08,98.4000015258789
2025-12-15,98.5999984741211
2025-12-22,98.0199966430664
2025-12-29,98.41999816894531
2026-01-05,99.12999725341797
2026-01-12,99.38999938964844
2026-01-19,97.5999984741211
2026-01-26,96.98999786376953
2026-02-02,97.62999725341797
2026-02-09,96.87999725341797
2026-02-16,97.80000305175781
2026-02-23,97.61000061035156
2026-03-02,98.98999786376953
2026-03-09,100.36000061035156
2026-03-16,99.6500015258789
2026-03-23,100.1500015258789
2026-03-30,100.02999877929688
2026-04-06,98.6500015258789
2026-04-13,98.0999984741211
2026-04-20,98.51000213623047
2026-04-27,98.20999908447266
2026-05-04,97.83999633789062
2026-05-11,99.2699966430664
2026-05-18,99.31999969482422
2026-05-25,98.91000366210938
2026-06-01,99.41000366210938
2026-06-05,99.81199645996094
